Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Nooit/zelden (%),Af en toe (%),Vaak/altijd (%)
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.28,0.28,0.44
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.33,0.22,0.45
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.71,0.16,0.12
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.78,0.1,0.12
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.77,0.11,0.12
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.46,0.32,0.22
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.49,0.27,0.24
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.57,0.23,0.19
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.89,0.07,0.04
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.9,0.07,0.03
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.19,0.3,0.51
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.17,0.25,0.57
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.81,0.17,0.02
 Mesen ,33016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.8,0.17,0.03
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.16,0.1,0.74
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.16,0.11,0.73
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.24,0.25,0.5
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.28,0.29,0.43
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.8,0.15,0.06
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.13,0.06
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.7,0.11,0.19
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.3,0.28,0.43
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.25,0.27,0.48
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.33,0.26,0.41
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.03,0.03
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.04,0.03
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.24,0.38,0.38
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.38,0.45
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.77,0.18,0.06
 Meulebeke ,37007,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.77,0.17,0.06
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.26,0.14,0.59
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.25,0.14,0.6
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.35,0.27,0.38
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.41,0.25,0.34
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.43,0.24,0.34
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.41,0.29,0.3
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.11,0.23
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.3,0.28,0.42
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.27,0.26,0.47
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.35,0.26,0.4
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.89,0.06,0.05
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.91,0.04,0.05
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.13,0.19,0.68
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.11,0.21,0.68
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.64,0.2,0.16
 Middelkerke ,35011,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.63,0.25,0.11
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.16,0.07,0.77
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.15,0.1,0.75
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.33,0.21,0.46
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.35,0.27,0.37
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.72,0.19,0.09
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.11,0.08
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.11,0.22
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.2,0.27,0.54
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.16,0.31,0.53
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.25,0.3,0.45
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.03,0.03
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.06,0.02
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.17,0.34,0.48
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.2,0.32,0.48
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.8,0.17,0.04
 Moerbeke ,44045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.85,0.12,0.04
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.17,0.14,0.7
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.13,0.15,0.72
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.27,0.44
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.27,0.34,0.39
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.79,0.15,0.06
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.16,0.03
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.63,0.11,0.26
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.27,0.52
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.18,0.25,0.57
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.28,0.26,0.46
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.91,0.06,0.04
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.03,0.04
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.17,0.38,0.45
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.14,0.35,0.51
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.61,0.28,0.1
 Mol ,13025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.64,0.29,0.07
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.14,0.12,0.74
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.16,0.09,0.76
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.23,0.23,0.54
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.28,0.23,0.49
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.84,0.09,0.07
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.83,0.11,0.07
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.7,0.08,0.22
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.31,0.31,0.38
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.27,0.26,0.47
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.36,0.25,0.39
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.96,0.01,0.02
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.96,0.03,0.01
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.18,0.39,0.43
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.31,0.51
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.84,0.12,0.04
 Moorslede ,36012,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.84,0.12,0.04
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.3,0.2,0.5
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.34,0.19,0.47
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.35,0.34,0.32
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.41,0.32,0.27
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.25,0.34,0.41
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.43,0.33,0.25
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.73,0.06,0.21
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.22,0.19,0.59
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.15,0.17,0.68
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.22,0.19,0.59
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.03,0.04
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.94,0.03,0.03
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.06,0.21,0.72
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.05,0.24,0.7
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.58,0.31,0.11
 Mortsel ,11029,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.66,0.26,0.08
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.14,0.09,0.76
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.13,0.12,0.74
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.26,0.45
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.3,0.37
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.7,0.19,0.11
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.73,0.16,0.12
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.7,0.1,0.19
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.33,0.27,0.4
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.18,0.29,0.53
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.26,0.28,0.46
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.04,0.04
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.95,0.04,0.02
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.23,0.38,0.39
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.33,0.49
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.72,0.19,0.09
 Nazareth ,44048,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.73,0.16,0.11
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.14,0.11,0.75
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.27,0.29,0.45
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.79,0.14,0.07
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.18,0.29,0.53
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.04,0.03
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.19,0.31,0.5
 Neerpelt ,72025,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.74,0.22,0.05
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.15,0.1,0.76
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.25,0.27,0.48
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.74,0.18,0.08
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.28,0.5
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.02,0.04
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.26,0.3,0.45
 Nevele ,44049,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.66,0.21,0.14
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.22,0.07,0.71
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.2,0.13,0.67
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.26,0.45
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.33,0.28,0.39
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.6,0.24,0.16
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.69,0.2,0.11
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.13,0.2
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.29,0.32,0.4
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.22,0.27,0.51
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.33,0.26,0.42
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.88,0.07,0.05
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.04,0.04
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.11,0.28,0.61
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.1,0.29,0.61
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.8,0.16,0.04
 Niel ,11030,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.71,0.2,0.09
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.12,0.08,0.81
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.09,0.07,0.84
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.24,0.27,0.49
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.3,0.28,0.42
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.78,0.15,0.07
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.78,0.15,0.07
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.75,0.09,0.16
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.4,0.32,0.28
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.34,0.33,0.34
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.41,0.32,0.27
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.95,0.04,0.02
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.9,0.06,0.03
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.29,0.36,0.36
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.23,0.32,0.45
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.8,0.17,0.04
 Nieuwerkerken ,71045,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.77,0.18,0.05
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.25,0.16,0.59
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.24,0.15,0.61
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.39,0.21,0.4
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.4,0.27,0.33
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.42,0.21,0.37
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.48,0.27,0.25
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.68,0.09,0.23
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.29,0.25,0.46
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.28,0.22,0.5
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.34,0.23,0.42
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.05,0.03
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.08,0.18,0.73
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.1,0.18,0.72
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.68,0.18,0.14
 Nieuwpoort ,38016,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.72,0.21,0.08
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.17,0.12,0.7
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.14,0.17,0.7
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.3,0.26,0.44
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.31,0.29,0.39
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.69,0.18,0.13
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.77,0.15,0.07
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.63,0.11,0.25
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.19,0.28,0.53
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.15,0.28,0.57
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.23,0.3,0.47
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.03,0.05
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.04,0.03
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.17,0.33,0.49
 Nijlen ,12026,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.15,0.31,0.54
