Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Pittem ,37011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.58,0.28,0.14
 Pittem ,37011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.19,0.05
 Pittem ,37011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.28,0.26
 Pittem ,37011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.3,0.22,0.48
 Pittem ,37011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.68,0.24,0.07
 Poperinge ,33021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.28,0.23
 Poperinge ,33021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.53,0.3,0.17
 Poperinge ,33021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.28,0.3,0.42
 Poperinge ,33021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.33,0.22,0.46
 Poperinge ,33021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.39,0.29,0.32
 Putte ,12029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.26,0.23
 Putte ,12029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.15,0.06
 Putte ,12029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.36,0.27,0.37
 Putte ,12029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.2,0.23,0.57
 Putte ,12029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.64,0.2,0.16
 Puurs-Sint-Amands ,12041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.6,0.21,0.19
 Puurs-Sint-Amands ,12041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.73,0.19,0.08
 Puurs-Sint-Amands ,12041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.3,0.27,0.42
 Puurs-Sint-Amands ,12041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.26,0.22,0.51
 Puurs-Sint-Amands ,12041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.62,0.22,0.15
 Ranst ,11035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.31,0.22
 Ranst ,11035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.16,0.07
 Ranst ,11035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.38,0.29,0.33
 Ranst ,11035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.4,0.22,0.38
 Ranst ,11035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.63,0.2,0.17
 Ravels ,13035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.3,0.23
 Ravels ,13035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.16,0.07
 Ravels ,13035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.18,0.21,0.61
 Ravels ,13035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.26,0.55
 Ravels ,13035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.55,0.25,0.2
 Retie ,13036,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.31,0.19
 Retie ,13036,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.68,0.21,0.11
 Retie ,13036,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.21,0.31,0.48
 Retie ,13036,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.25,0.5
 Retie ,13036,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.62,0.25,0.13
 Riemst ,73066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.61,0.21,0.18
 Riemst ,73066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.15,0.08
 Riemst ,73066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.24,0.33
 Riemst ,73066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.42,0.22,0.36
 Riemst ,73066,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.67,0.19,0.14
 Rijkevorsel ,13037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.5,0.29,0.21
 Rijkevorsel ,13037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.42,0.23,0.36
 Rijkevorsel ,13037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.25,0.32,0.44
 Rijkevorsel ,13037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.21,0.22,0.57
 Rijkevorsel ,13037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.39,0.24,0.37
 Roeselare ,36015,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.41,0.27,0.32
 Roeselare ,36015,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.4,0.31,0.29
 Roeselare ,36015,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.33,0.25,0.42
 Roeselare ,36015,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.11,0.15,0.74
 Roeselare ,36015,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.54,0.21,0.25
 Ronse ,45041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.45,0.25,0.3
 Ronse ,45041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.46,0.31,0.23
 Ronse ,45041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.49,0.28,0.23
 Ronse ,45041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.16,0.23,0.61
 Ronse ,45041,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.4,0.26,0.34
 Roosdaal ,23097,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.65,0.23,0.12
 Roosdaal ,23097,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.71,0.22,0.07
 Roosdaal ,23097,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.55,0.25,0.2
 Roosdaal ,23097,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.2,0.56
 Roosdaal ,23097,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.25,0.16
 Rotselaar ,24094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.33,0.28,0.39
 Rotselaar ,24094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.15,0.07
 Rotselaar ,24094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.33,0.26,0.4
 Rotselaar ,24094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.15,0.66
 Rotselaar ,24094,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.68,0.21,0.12
 Ruiselede ,37012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.54,0.27,0.2
 Ruiselede ,37012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.15,0.07
 Ruiselede ,37012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.37,0.38,0.25
 Ruiselede ,37012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.57,0.19,0.23
 Ruiselede ,37012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.58,0.25,0.17
 Rumst ,11037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.25,0.24
 Rumst ,11037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.16,0.1
 Rumst ,11037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.33,0.27,0.4
 Rumst ,11037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.23,0.22,0.55
 Rumst ,11037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.7,0.15,0.15
 Schelle ,11038,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.46,0.31,0.23
 Schelle ,11038,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.67,0.21,0.13
 Schelle ,11038,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.21,0.26,0.53
 Schelle ,11038,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.09,0.15,0.76
 Schelle ,11038,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.68,0.19,0.13
 Scherpenheuvel-Zichem ,24134,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.28,0.21
 Scherpenheuvel-Zichem ,24134,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.82,0.11,0.07
 Scherpenheuvel-Zichem ,24134,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.41,0.33,0.26
 Scherpenheuvel-Zichem ,24134,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.33,0.2,0.48
 Scherpenheuvel-Zichem ,24134,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.19,0.12
 Schilde ,11039,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.46,0.28,0.27
 Schilde ,11039,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.21,0.05
 Schilde ,11039,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.28,0.25,0.47
 Schilde ,11039,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.2,0.61
 Schilde ,11039,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.21,0.1
 Schoten ,11040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.35,0.29,0.36
 Schoten ,11040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.18,0.3,0.52
 Schoten ,11040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.26,0.27,0.47
 Schoten ,11040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.07,0.11,0.82
 Schoten ,11040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.45,0.21,0.33
 Sint-Genesius-Rode ,23101,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.53,0.22,0.25
 Sint-Genesius-Rode ,23101,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.23,0.07
 Sint-Genesius-Rode ,23101,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.44,0.21,0.36
 Sint-Genesius-Rode ,23101,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.28,0.15,0.56
 Sint-Genesius-Rode ,23101,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.57,0.19,0.24
 Sint-Gillis-Waas ,46020,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.25,0.24
 Sint-Gillis-Waas ,46020,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.79,0.15,0.06
 Sint-Gillis-Waas ,46020,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.41,0.28,0.31
 Sint-Gillis-Waas ,46020,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.3,0.22,0.48
 Sint-Gillis-Waas ,46020,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.65,0.17,0.17
 Sint-Katelijne-Waver ,12035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.29,0.26
 Sint-Katelijne-Waver ,12035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.58,0.29,0.13
 Sint-Katelijne-Waver ,12035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.23,0.3,0.47
 Sint-Katelijne-Waver ,12035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.2,0.66
 Sint-Katelijne-Waver ,12035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.25,0.23
 Sint-Laureins ,43014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.72,0.19,0.1
 Sint-Laureins ,43014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.87,0.1,0.03
 Sint-Laureins ,43014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.51,0.25,0.24
 Sint-Laureins ,43014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.6,0.22,0.18
 Sint-Laureins ,43014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.84,0.13,0.03
 Sint-Lievens-Houtem ,41063,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.23,0.28
 Sint-Lievens-Houtem ,41063,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.25,0.24,0.51
 Sint-Lievens-Houtem ,41063,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.47,0.23,0.3
 Sint-Lievens-Houtem ,41063,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.26,0.17,0.57
 Sint-Lievens-Houtem ,41063,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.28,0.23,0.49
 Sint-Martens-Latem ,44064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.37,0.28,0.35
 Sint-Martens-Latem ,44064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.71,0.2,0.09
 Sint-Martens-Latem ,44064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.37,0.25,0.38
 Sint-Martens-Latem ,44064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.31,0.2,0.48
 Sint-Martens-Latem ,44064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.19,0.11
 Sint-Niklaas ,46021,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.35,0.27,0.38
 Sint-Niklaas ,46021,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.45,0.25,0.31
 Sint-Niklaas ,46021,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.32,0.22,0.46
 Sint-Niklaas ,46021,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.13,0.15,0.72
 Sint-Niklaas ,46021,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.24,0.26
 Sint-Pieters-Leeuw ,23077,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.4,0.32,0.28
 Sint-Pieters-Leeuw ,23077,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.5,0.3,0.21
 Sint-Pieters-Leeuw ,23077,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.31,0.3,0.39
 Sint-Pieters-Leeuw ,23077,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.21,0.18,0.61
 Sint-Pieters-Leeuw ,23077,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.31,0.19
 Sint-Truiden ,71053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.55,0.19,0.26
 Sint-Truiden ,71053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.63,0.2,0.17
 Sint-Truiden ,71053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.41,0.26,0.33
 Sint-Truiden ,71053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.2,0.15,0.65
 Sint-Truiden ,71053,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.64,0.17,0.19
 Spiere-Helkijn ,34043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.55,0.22,0.23
 Spiere-Helkijn ,34043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.67,0.21,0.12
 Spiere-Helkijn ,34043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.34,0.28,0.38
 Spiere-Helkijn ,34043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.43,0.17,0.4
 Spiere-Helkijn ,34043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.22,0.26
 Stabroek ,11044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.56,0.23,0.21
 Stabroek ,11044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.8,0.14,0.06
 Stabroek ,11044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.45,0.24,0.3
 Stabroek ,11044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.18,0.63
 Stabroek ,11044,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.67,0.18,0.15
 Staden ,36019,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.59,0.23,0.18
 Staden ,36019,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.75,0.15,0.1
 Staden ,36019,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.39,0.32,0.29
 Staden ,36019,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.21,0.21,0.58
 Staden ,36019,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.65,0.19,0.16
 Steenokkerzeel ,23081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.28,0.23
 Steenokkerzeel ,23081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.73,0.21,0.07
 Steenokkerzeel ,23081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.32,0.26,0.42
 Steenokkerzeel ,23081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.18,0.21,0.62
 Steenokkerzeel ,23081,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.2,0.1
 Stekene ,46024,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.59,0.22,0.19
 Stekene ,46024,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.11,0.12
 Stekene ,46024,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.3,0.29,0.41
 Stekene ,46024,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.16,0.6
 Stekene ,46024,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.2,0.21
 Temse ,46025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.54,0.22,0.23
 Temse ,46025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.72,0.17,0.11
 Temse ,46025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.57,0.27,0.16
 Temse ,46025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.22,0.24,0.54
 Temse ,46025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.63,0.19,0.18
 Ternat ,23086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.27,0.24
 Ternat ,23086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.17,0.05
 Ternat ,23086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.5,0.28,0.23
 Ternat ,23086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.15,0.74
 Ternat ,23086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.63,0.2,0.17
 Tervuren ,24104,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.44,0.3,0.26
 Tervuren ,24104,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.29,0.19
 Tervuren ,24104,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.32,0.23,0.45
 Tervuren ,24104,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.18,0.68
 Tervuren ,24104,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.5,0.23,0.27
 Tessenderlo ,71057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.29,0.22
 Tessenderlo ,71057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.2,0.28
 Tessenderlo ,71057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.25,0.25,0.49
 Tessenderlo ,71057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.21,0.65
 Tessenderlo ,71057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.18,0.29
 Tielt ,37015,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.57,0.21,0.22
 Tielt ,37015,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.42,0.26,0.32
 Tielt ,37015,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.51,0.25,0.24
 Tielt ,37015,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.13,0.2,0.67
 Tielt ,37015,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.51,0.25,0.24
 Tielt-Winge ,24135,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.6,0.21,0.2
 Tielt-Winge ,24135,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.83,0.1,0.07
 Tielt-Winge ,24135,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.48,0.22,0.3
 Tielt-Winge ,24135,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.31,0.15,0.53
 Tielt-Winge ,24135,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.79,0.11,0.09
 Tienen ,24107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.28,0.21
 Tienen ,24107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.66,0.22,0.12
 Tienen ,24107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.54,0.3,0.17
 Tienen ,24107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.18,0.15,0.66
 Tienen ,24107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.61,0.2,0.19
 Tongeren ,73083,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.42,0.3,0.28
 Tongeren ,73083,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.66,0.2,0.13
 Tongeren ,73083,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.54,0.24,0.22
 Tongeren ,73083,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.17,0.2,0.63
 Tongeren ,73083,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.47,0.27,0.26
 Torhout ,31033,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.38,0.28,0.34
 Torhout ,31033,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.31,0.31,0.38
 Torhout ,31033,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.35,0.29,0.36
 Torhout ,31033,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.08,0.11,0.81
