Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Procent
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0910823
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0974409
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0939863
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0978676
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.100066
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.12387
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.142115
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.140257
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.123894
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.176379
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.167302
Ranst,11035,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.182624
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.126223
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.110304
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.117501
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.137788
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.157292
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.144389
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.165774
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.164898
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.193437
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.205272
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.182317
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.19279
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.198309
Rumst,11037,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.228406
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0804373
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.105225
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.094852
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0873362
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.114424
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.123532
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.136445
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.125096
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.110886
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.148481
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.164587
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.174837
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.174125
Schelle,11038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.214953
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0471175
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0501792
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0522279
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0537929
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0642202
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.065074
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0613134
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0580304
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0772167
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.076839
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0753699
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0896936
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0958181
Schilde,11039,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.129795
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.121787
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.128595
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.135597
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.140174
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.143593
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.152385
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.162493
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.177257
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.184265
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.190095
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.204679
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.215458
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.227704
Schoten,11040,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.238706
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0713367
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0731903
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.068129
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0715454
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0831972
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0800364
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0908843
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.113436
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.122738
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.111943
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.122991
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.151011
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.150152
Stabroek,11044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.175475
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0874352
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.113636
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.11098
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.136835
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.130033
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.158837
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.157839
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.184009
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.212804
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.215166
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.25711
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.257273
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.295503
Wijnegem,11050,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.325549
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.142066
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.146748
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.170169
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.169986
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.16674
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.19316
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.205361
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.237532
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.23559
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.240828
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.247348
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.245021
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.277828
Wommelgem,11052,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.315583
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0617348
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0658408
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0693764
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0761286
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0814413
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0634715
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0641445
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0796359
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0953525
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0923534
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.101329
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.100724
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0996564
Wuustwezel,11053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.124628
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0359138
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0451977
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.052216
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0707823
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0777998
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0681481
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0691897
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0827846
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0975232
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.104331
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.107239
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.104489
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.125752
Zandhoven,11054,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.151637
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.054855
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0621311
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0676516
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0608087
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0672354
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0753109
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.073001
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0837963
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0806842
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0832917
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.10433
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.104566
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.110073
Zoersel,11055,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.133349
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.13896
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.151831
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.158812
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.165932
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.183601
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.194098
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.186784
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.234952
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.236954
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.24348
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.2814
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.3172
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.347163
Zwijndrecht,11056,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.399763
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0688503
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0738227
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0676889
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0752573
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0782775
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0727936
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0805955
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0840262
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.081438
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0840655
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.101229
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.139923
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.148961
Malle,11057,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.160132
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0488318
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0627675
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0810464
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0724258
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0597015
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0849539
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0886929
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0993658
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0914056
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0836478
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0840108
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.109489
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.119749
Berlaar,12002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.159475
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.072863
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0765256
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0746077
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.107321
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.109986
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.104092
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.113444
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0978887
Bonheiden,12005,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.110271
