Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Externe uitwijking van vreemdelingen,Aantal inwoners,Verhouding per 1000 inwoners
Leopoldsburg,71034,Nee,Externe uitwijking van vreemdelingen,2017,10,15526,0.64408
Leopoldsburg,71034,Nee,Externe uitwijking van vreemdelingen,2018,6,15625,0.384
Leopoldsburg,71034,Nee,Externe uitwijking van vreemdelingen,2019,15,15755,0.95208
Leopoldsburg,71034,Nee,Externe uitwijking van vreemdelingen,2020,18,15850,1.13565
Leopoldsburg,71034,Nee,Externe uitwijking van vreemdelingen,2021,16,16065,0.99595
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2000,4,13501,0.29627
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2001,6,13541,0.4431
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2002,4,13569,0.29479
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2003,4,13611,0.29388
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2004,6,13651,0.43953
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2005,9,13667,0.65852
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2006,9,13691,0.65737
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2007,22,13803,1.59386
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2008,31,14005,2.2135
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2009,15,14174,1.05828
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2010,15,14293,1.04946
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2011,19,14322,1.32663
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2012,16,14358,1.11436
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2013,5,14423,0.34667
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2014,23,14529,1.58304
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2015,23,14571,1.57848
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2016,25,14603,1.71198
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2017,20,14662,1.36407
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2018,23,14762,1.55805
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2019,14,14890,0.94023
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2020,8,14978,0.53412
Lummen,71037,Nee,Externe uitwijking van vreemdelingen,2021,6,15086,0.39772
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2000,7,6483,1.07975
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2001,1,6510,0.15361
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2002,3,6486,0.46253
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2003,0,6480,0.0
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2004,1,6516,0.15347
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2005,4,6585,0.60744
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2006,2,6606,0.30276
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2007,0,6685,0.0
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2008,2,6707,0.2982
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2009,1,6758,0.14797
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2010,3,6732,0.44563
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2011,3,6687,0.44863
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2012,10,6691,1.49454
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2013,12,6729,1.78333
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2014,5,6748,0.74096
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2015,8,6841,1.16942
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2016,6,6865,0.874
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2017,6,6941,0.86443
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2018,3,6960,0.43103
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2019,10,6947,1.43947
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2020,2,6998,0.2858
Nieuwerkerken,71045,Nee,Externe uitwijking van vreemdelingen,2021,4,7062,0.56641
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2000,17,37147,0.45764
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2001,8,37079,0.21576
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2002,14,37314,0.37519
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2003,13,37501,0.34666
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2004,11,37722,0.29161
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2005,35,37989,0.92132
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2006,24,38247,0.6275
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2007,14,38427,0.36433
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2008,13,38825,0.33484
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2009,26,39117,0.66467
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2010,29,39309,0.73774
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2011,17,39579,0.42952
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2012,21,39747,0.52834
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2013,13,39769,0.32689
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2014,19,39840,0.47691
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2015,20,39957,0.50054
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2016,36,40158,0.89646
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2017,49,40169,1.21985
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2018,30,40473,0.74123
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2019,33,40590,0.81301
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2020,36,40672,0.88513
Sint-Truiden,71053,Nee,Externe uitwijking van vreemdelingen,2021,38,40557,0.93695
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2000,12,15819,0.75858
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2001,6,16009,0.37479
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2002,1,16206,0.06171
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2003,7,16331,0.42863
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2004,3,16428,0.18262
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2005,5,16648,0.30034
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2006,9,16811,0.53536
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2007,7,16999,0.41179
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2008,11,17231,0.63838
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2009,17,17458,0.97377
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2010,6,17685,0.33927
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2011,4,17942,0.22294
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2012,10,18107,0.55227
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2013,12,18242,0.65782
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2014,6,18205,0.32958
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2015,11,18334,0.59998
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2016,16,18403,0.86942
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2017,15,18517,0.81007
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2018,10,18514,0.54013
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2019,12,18613,0.64471
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2020,9,18727,0.48059
Tessenderlo,71057,Nee,Externe uitwijking van vreemdelingen,2021,10,18881,0.52963
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2000,17,18940,0.89757
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2001,33,19172,1.72126
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2002,24,19317,1.24243
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2003,11,19521,0.5635
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2004,23,19649,1.17054
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2005,24,19693,1.21871
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2006,18,19901,0.90448
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2007,12,20060,0.59821
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2008,13,20300,0.64039
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2009,19,20469,0.92823
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2010,12,20570,0.58337
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2011,20,20816,0.9608
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2012,31,20887,1.48418
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2013,13,21022,0.6184
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2014,15,21139,0.70959
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2015,20,21195,0.94362
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2016,17,21276,0.79902
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2017,12,21269,0.5642
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2018,12,21214,0.56566
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2019,15,21237,0.70631
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2020,15,21327,0.70333
Zonhoven,71066,Nee,Externe uitwijking van vreemdelingen,2021,12,21339,0.56235
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2000,25,6755,3.70096
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2001,12,6764,1.7741
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2002,20,6809,2.93729
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2003,27,6861,3.93529
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2004,13,6869,1.89256
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2005,17,6865,2.47633
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2006,18,6929,2.59778
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2007,30,6956,4.31282
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2008,20,6982,2.86451
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2009,19,7036,2.7004
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2010,22,7009,3.13882
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2011,16,7047,2.27047
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2012,22,7074,3.10998
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2013,20,7045,2.83889
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2014,22,7109,3.09467
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2015,29,7138,4.06276
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2016,22,7239,3.03909
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2017,16,7270,2.20083
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2018,10,7234,1.38236
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2019,24,7289,3.29263
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2020,18,7282,2.47185
Zutendaal,71067,Nee,Externe uitwijking van vreemdelingen,2021,23,7290,3.15501
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2000,4,9326,0.42891
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2001,7,9392,0.74532
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2002,2,9387,0.21306
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2003,7,9530,0.73452
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2004,7,9574,0.73115
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2005,1,9627,0.10387
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2006,4,9705,0.41216
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2007,21,9824,2.13762
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2008,22,9975,2.20551
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2009,22,10093,2.17973
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2010,11,10235,1.07474
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2011,11,10375,1.06024
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2012,10,10393,0.96219
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2013,13,10473,1.24129
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2014,8,10574,0.75657
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2015,9,10617,0.8477
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2016,14,10618,1.31852
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2017,11,10733,1.02488
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2018,7,10824,0.64671
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2019,14,10897,1.28476
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2020,9,10977,0.8199
Ham,71069,Nee,Externe uitwijking van vreemdelingen,2021,9,11031,0.81588
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2000,26,30105,0.86364
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2001,35,30183,1.15959
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2002,18,30269,0.59467
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2003,24,30513,0.78655
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2004,26,30541,0.85131
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2005,30,30648,0.97886
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2006,29,30769,0.94251
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2007,39,31017,1.25737
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2008,34,31278,1.08703
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2009,30,31473,0.9532
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2010,35,31526,1.11019
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2011,42,31875,1.31765
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2012,28,32003,0.87492
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2013,32,32132,0.99589
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2014,37,32381,1.14265
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2015,33,32774,1.0069
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2016,33,33011,0.99967
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2017,45,33156,1.35722
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2018,41,33406,1.22732
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2019,33,33708,0.979
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2020,26,33892,0.76714
Heusden-Zolder,71070,Nee,Externe uitwijking van vreemdelingen,2021,31,34207,0.90625
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2000,51,11887,4.2904
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2001,39,11925,3.27044
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2002,32,11981,2.6709
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2003,40,12104,3.30469
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2004,29,12186,2.37978
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2005,39,12232,3.18836
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2006,57,12355,4.61352
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2007,60,12509,4.79655
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2008,41,12566,3.26277
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2009,35,12625,2.77228
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2010,61,12636,4.82748
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2011,66,12693,5.19972
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2012,67,12729,5.26357
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2013,45,12830,3.5074
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2014,62,12850,4.8249
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2015,34,12869,2.64201
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2016,59,12917,4.56762
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2017,62,12949,4.78801
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2018,43,13085,3.28621
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2019,51,13110,3.89016
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2020,67,13144,5.09738
Bocholt,72003,Nee,Externe uitwijking van vreemdelingen,2021,49,13253,3.69728
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2000,36,14001,2.57124
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2001,37,14046,2.6342
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2002,26,14150,1.83746
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2003,29,14223,2.03895
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2004,30,14289,2.09952
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2005,33,14421,2.28833
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2006,46,14503,3.17176
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2007,63,14515,4.34034
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2008,51,14774,3.45201
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2009,57,15013,3.79671
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2010,58,15173,3.82258
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2011,45,15238,2.95314
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2012,31,15379,2.01574
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2013,48,15434,3.11002
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2014,45,15547,2.89445
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2015,46,15660,2.93742
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2016,54,15785,3.42097
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2017,67,15911,4.21092
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2018,68,16005,4.24867
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2019,81,16085,5.03575
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2020,65,16169,4.02004
Bree,72004,Nee,Externe uitwijking van vreemdelingen,2021,77,16097,4.7835
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2000,44,11749,3.745
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2001,56,11844,4.72813
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2002,58,11894,4.87641
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2003,36,11913,3.02191
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2004,64,11928,5.36553
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2005,61,11997,5.0846
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2006,73,11977,6.09502
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2007,90,12098,7.43925
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2008,69,12121,5.6926
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2009,84,12156,6.91017
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2010,69,12227,5.64325
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2011,65,12279,5.29359
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2012,55,12252,4.48906
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2013,69,12338,5.59248
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2014,80,12373,6.46569
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2015,61,12348,4.94007
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2016,77,12309,6.25559
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2017,81,12277,6.5977
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2018,86,12233,7.03016
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2019,80,12174,6.57138
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2020,63,12206,5.1614
Kinrooi,72018,Nee,Externe uitwijking van vreemdelingen,2021,62,12216,5.07531
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2000,100,30433,3.28591
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2001,88,30711,2.86542
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2002,70,30947,2.26193
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2003,109,31299,3.48254
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2004,104,31436,3.30831
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2005,107,31616,3.38436
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2006,169,31898,5.29814
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2007,156,32141,4.85361
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2008,235,32415,7.24973
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2009,172,32703,5.25946
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2010,147,32917,4.46578
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2011,170,33193,5.12156
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2012,154,33409,4.60954
Lommel,72020,Nee,Externe uitwijking van vreemdelingen,2013,153,33636,4.5487
