Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal inburgeraars die zich hebben aangemeld bij een onthaalbureau,Aantal inwoners,Verhouding per 10.000 inwoners
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,22,17685,12.4399
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,20,17942,11.147
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,21,18107,11.5977
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,14,18242,7.6746
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,22,18205,12.0846
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,18,18334,9.81782
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,27,18403,14.6715
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,21,18517,11.3409
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,28,18514,15.1237
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,29,18613,15.5805
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,26,18727,13.8837
Tessenderlo,71057,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,30,18881,15.889
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,67,20570,32.5717
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,53,20816,25.4612
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,42,20887,20.1082
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,35,21022,16.6492
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,43,21139,20.3415
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,58,21195,27.3649
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,42,21276,19.7406
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,31,21269,14.5752
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,22,21214,10.3705
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,52,21237,24.4856
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,20,21327,9.37778
Zonhoven,71066,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,39,21339,18.2764
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,14,7009,19.9743
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,16,7047,22.7047
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,20,7074,28.2725
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,13,7045,18.4528
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,15,7109,21.1
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,21,7138,29.42
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,15,7239,20.7211
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,16,7270,22.0083
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,6,7234,8.29417
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,20,7289,27.4386
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,8,7282,10.986
Zutendaal,71067,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,11,7290,15.0892
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,21,10235,20.5178
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,19,10375,18.3133
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,8,10393,7.69749
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,14,10473,13.3677
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,10,10574,9.45716
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,13,10617,12.2445
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,18,10618,16.9523
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,7,10733,6.52194
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,13,10824,12.0103
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,6,10897,5.5061
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,15,10977,13.6649
Ham,71069,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,8,11031,7.25229
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,168,31526,53.2893
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,204,31875,64.0
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,178,32003,55.6198
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,92,32132,28.6319
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,106,32381,32.7352
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,121,32774,36.9195
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,106,33011,32.1105
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,107,33156,32.2717
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,94,33406,28.1387
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,116,33708,34.4132
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,83,33892,24.4896
Heusden-Zolder,71070,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,97,34207,28.3568
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,32,12636,25.3245
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,21,12693,16.5446
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,34,12729,26.7107
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,26,12830,20.265
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,18,12850,14.0078
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,32,12869,24.866
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,25,12917,19.3543
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,24,12949,18.5342
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,29,13085,22.1628
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,16,13110,12.2044
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,17,13144,12.9337
Bocholt,72003,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,30,13253,22.6364
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,21,15173,13.8404
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,28,15238,18.3751
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,30,15379,19.5071
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,23,15434,14.9022
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,22,15547,14.1506
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,30,15660,19.1571
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,31,15785,19.6389
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,25,15911,15.7124
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,30,16005,18.7441
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,37,16085,23.0028
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,14,16169,8.65854
Bree,72004,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,31,16097,19.2582
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,12,12227,9.81435
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,19,12279,15.4736
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,21,12252,17.1401
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,18,12338,14.5891
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,18,12373,14.5478
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,19,12348,15.3871
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,19,12309,15.4359
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,13,12277,10.5889
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,10,12233,8.17461
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,15,12174,12.3213
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,8,12206,6.55415
Kinrooi,72018,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,15,12216,12.279
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,58,32917,17.6201
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,98,33193,29.5243
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,64,33409,19.1565
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,69,33636,20.5137
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,61,33744,18.0773
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,76,33852,22.4507
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,54,33957,15.9025
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,68,33996,20.0024
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,60,34044,17.6243
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,215,34079,63.0887
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,118,34245,34.4576
Lommel,72020,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,66,34255,19.2673
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,66,24570,26.862
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,57,24724,23.0545
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,50,24828,20.1386
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,38,24891,15.2666
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,36,24969,14.4179
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,57,25115,22.6956
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,91,25133,36.2074
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,45,25233,17.8338
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,62,25201,24.6022
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,58,25317,22.9095
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,43,25310,16.9893
Maaseik,72021,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,48,25389,18.9058
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,18,16157,11.1407
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,22,16168,13.6071
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,10,16194,6.17513
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,16,16230,9.85829
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,17,16185,10.5036
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,18,16284,11.0538
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,28,16312,17.1653
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,14,16427,8.52255
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,15,16406,9.143
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,16,16357,9.78174
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,8,16298,4.90858
Peer,72030,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,12,16421,7.30772
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,44,14094,31.219
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,36,14180,25.3879
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,33,14225,23.1986
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,32,14271,22.4231
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,40,14265,28.0407
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,38,14371,26.4421
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,58,14356,40.4012
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,37,14427,25.6464
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,32,14427,22.1806
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,50,14369,34.7971
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,38,14299,26.5753
Hamont-Achel,72037,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,37,14337,25.8074
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,34,11838,28.7211
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,25,11847,21.1024
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,30,11940,25.1256
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,27,12009,22.4831
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,32,12166,26.3028
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,36,12266,29.3494
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,44,12294,35.7898
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,37,12276,30.1401
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,18,12290,14.6461
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,39,12419,31.4035
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,20,12510,15.9872
Hechtel-Eksel,72038,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,30,12543,23.9177
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,106,30126,35.1856
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,77,30318,25.3975
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,69,30356,22.7303
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,83,30515,27.1997
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,70,30623,22.8586
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,80,30666,26.0875
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,414,30592,135.329
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,151,30601,49.3448
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,128,30623,41.7986
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,261,30655,85.1411
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,146,30550,47.7905
Houthalen-Helchteren,72039,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,151,30498,49.5114
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,34,19663,17.2914
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,54,19837,27.2219
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,47,19947,23.5624
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,31,19929,15.5552
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,36,20028,17.9748
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,28,20199,13.8621
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,35,20287,17.2524
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,32,20310,15.7558
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,35,20454,17.1116
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,37,20590,17.9699
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,33,20693,15.9474
Dilsen-Stokkem,72041,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,31,20819,14.8902
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,32,22885,13.983
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,33,23012,14.3403
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,20,23122,8.64977
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,27,23226,11.6249
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,19,23202,8.18895
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,31,23214,13.354
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,30,23379,12.832
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,32,23375,13.6898
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,30,23423,12.8079
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,25,23532,10.6238
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,20,23615,8.46919
Oudsbergen,72042,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,28,23520,11.9048
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,61,30502,19.9987
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,66,30808,21.423
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,73,31086,23.4832
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,66,31285,21.0964
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,67,31530,21.2496
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,85,31684,26.8274
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,122,31920,38.2206
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,94,32378,29.0321
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,86,32652,26.3384
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,100,32902,30.3933
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,65,33076,19.6517
Pelt,72043,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,87,33383,26.0612
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,34,11242,30.2437
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,17,11277,15.0749
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,17,11315,15.0243
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,23,11338,20.2858
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,18,11398,15.7922
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,20,11421,17.5116
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,24,11456,20.9497
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,10,11495,8.69943
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,16,11565,13.8348
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,20,11499,17.3928
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,13,11626,11.1818
Alken,73001,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,21,11685,17.9718
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,77,30882,24.9336
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,62,31226,19.8552
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,48,31358,15.3071
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,52,31435,16.5421
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,33,31460,10.4895
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,75,31710,23.6518
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,97,31829,30.4754
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,64,32151,19.9061
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,52,32318,16.0901
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,54,32328,16.7038
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,63,32477,19.3983
Bilzen,73006,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,64,32536,19.6705
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,25,10330,24.2014
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,40,10450,38.2775
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,34,10495,32.3964
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,29,10562,27.4569
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,21,10561,19.8845
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,25,10588,23.6116
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,20,10579,18.9054
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,30,10668,28.1215
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,25,10697,23.371
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,33,10906,30.2586
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,15,11010,13.624
Borgloon,73009,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,21,11123,18.8798
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,16,7018,22.7985
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,25,7090,35.2609
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,13,7103,18.3021
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,19,7111,26.7192
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,12,7160,16.7598
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,16,7237,22.1086
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,12,7205,16.6551
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,12,7225,16.609
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,17,7290,23.3196
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,12,7391,16.236
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,11,7337,14.9925
Heers,73022,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,15,7339,20.4388
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2010,0,80,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2011,0,85,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2012,0,87,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2013,0,85,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2014,0,85,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2015,0,86,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2016,0,89,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2017,0,89,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2018,0,88,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2019,0,83,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2020,0,79,0.0
Herstappe,73028,Nee,Inburgeraars aangemeld bij onthaalbureau,2021,0,78,0.0
