Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal personen van buitenlandse herkomst zonder personen van Nederlandse herkomst,Aantal inwoners ,Procent
Duffel,12009,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,2148,17491,0.122806
Duffel,12009,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,2308,17664,0.130661
Duffel,12009,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,2447,17714,0.138139
Duffel,12009,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,2602,17770,0.146427
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,676,37233,0.0181559
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,710,37396,0.018986
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,775,37538,0.0206457
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,826,37655,0.021936
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,887,37868,0.0234235
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,956,38126,0.0250748
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,1065,38513,0.027653
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,1144,38721,0.0295447
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,1273,39201,0.0324737
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,1371,39603,0.0346186
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,1489,39866,0.0373501
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,1595,40236,0.0396411
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,1741,40512,0.0429749
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1898,40915,0.0463889
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,2105,41365,0.0508884
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,2244,41812,0.0536688
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,2460,42110,0.0584184
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,2593,42416,0.0611326
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,2725,42478,0.0641509
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,2839,42681,0.0665167
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,3065,42950,0.071362
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,3192,43096,0.0740672
Heist-op-den-Berg,12014,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,3467,43594,0.0795293
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,2189,32191,0.0680004
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,2267,32389,0.0699929
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,2364,32456,0.0728371
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,2496,32643,0.0764636
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,2594,32821,0.0790348
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,2714,32947,0.0823747
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,2860,33272,0.0859582
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,2974,33259,0.0894194
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,3179,33482,0.0949465
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,3389,33706,0.100546
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,3645,33930,0.107427
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,3946,34123,0.11564
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,4231,34276,0.123439
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,4507,34497,0.130649
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,4718,34368,0.137279
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,5047,34652,0.145648
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,5314,34905,0.152242
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,5615,35244,0.159318
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,6020,35712,0.168571
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,6442,36242,0.17775
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,6853,36646,0.187005
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,7136,36923,0.193267
Lier,12021,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,7541,37309,0.202123
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,10825,75438,0.143495
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,11250,75560,0.148888
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,12018,75946,0.158244
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,12878,76485,0.168373
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,13682,76981,0.177732
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,14558,77480,0.187894
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,15645,78268,0.19989
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,16602,78900,0.210418
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,17677,79471,0.222433
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,18711,80205,0.23329
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,19778,80940,0.244354
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,20981,81927,0.256094
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,21810,82325,0.264926
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,22553,82602,0.273032
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,23327,83194,0.280393
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,24143,83975,0.287502
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,24880,84523,0.294358
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,26011,85665,0.303636
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,26879,86304,0.311446
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,27510,86616,0.317609
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,28095,86921,0.323225
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,28490,86911,0.327807
Mechelen,12025,Ja,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,28992,86996,0.333257
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,397,20423,0.0194389
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,421,20499,0.0205376
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,445,20519,0.0216872
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,479,20613,0.0232378
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,475,20642,0.0230113
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,512,20743,0.024683
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,558,20864,0.0267446
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,569,20978,0.0271237
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,603,21208,0.0284327
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,667,21369,0.0312134
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,729,21572,0.0337938
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,799,21824,0.0366111
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,829,22065,0.0375708
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,912,22198,0.0410848
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,983,22342,0.0439979
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1059,22559,0.0469436
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1110,22651,0.0490045
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,1147,22693,0.0505442
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,1322,22813,0.0579494
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,1408,22949,0.0613534
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,1481,22936,0.064571
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1561,22985,0.0679139
Nijlen,12026,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1778,23259,0.0764435
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,307,15394,0.0199428
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,324,15389,0.021054
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,327,15459,0.0211527
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,345,15399,0.0224041
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,380,15493,0.0245272
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,396,15474,0.0255913
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,434,15690,0.0276609
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,432,15813,0.0273193
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,462,15906,0.0290456
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,543,16138,0.0336473
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,606,16352,0.0370597
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,688,16557,0.0415534
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,775,16726,0.046335
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,881,16896,0.0521425
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,952,17133,0.0555653
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1012,17195,0.0588543
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,1081,17227,0.0627503
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,1158,17379,0.0666321
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,1241,17584,0.0705755
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,1333,17800,0.0748876
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,1410,17927,0.0786523
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,1574,18109,0.0869181
Putte,12029,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,1679,18392,0.0912897
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,499,19038,0.0262107
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,547,19108,0.0286268
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,598,19120,0.0312762
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,666,19245,0.0346064
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,714,19236,0.0371179
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,793,19432,0.040809
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,840,19577,0.0429075
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,917,19642,0.0466857
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,1071,19974,0.0536197
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,1165,19994,0.0582675
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,1280,20149,0.0635267
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,1442,20341,0.0708913
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,1508,20349,0.0741068
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,1625,20412,0.07961
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,1727,20401,0.0846527
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,1849,20427,0.0905175
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,2055,20609,0.0997137
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,2140,20681,0.103477
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,2411,20870,0.115525
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,2543,20792,0.122307
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,2772,21026,0.131837
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,2980,21197,0.140586
Sint-Katelijne-Waver,12035,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,3214,21391,0.15025
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,2168,22508,0.0963213
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,2238,22556,0.0992197
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,2381,22622,0.105252
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,2640,22687,0.116366
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,2814,22838,0.123216
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,3045,22889,0.133033
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2006,3328,23044,0.144419
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2007,3578,23300,0.153562
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2008,3841,23660,0.162342
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2009,4137,23965,0.172627
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2010,4424,24204,0.18278
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2011,4741,24527,0.193297
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2012,5080,24825,0.204632
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2013,5386,25059,0.214933
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2014,5723,25327,0.225964
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2015,6070,25446,0.238544
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2016,6570,25745,0.255195
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2017,7001,26088,0.268361
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2018,7358,26223,0.280593
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2019,7786,26462,0.294233
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2020,8277,26826,0.308544
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2021,8811,27081,0.325357
Willebroek,12040,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2022,9213,27436,0.3358
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2000,806,23296,0.0345982
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2001,811,23331,0.0347606
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2002,874,23391,0.0373648
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2003,949,23463,0.0404467
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2004,1017,23449,0.0433707
Puurs-Sint-Amands,12041,Nee,Personen van buitenlandse herkomst excl. Nederlandse herkomst,2005,1063,23626,0.0449928
