Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Externe inwijking van vreemdelingen,Aantal inwoners,Verhouding per 1000 inwoners
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2007,70,17988,3.89148
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2008,65,18053,3.60051
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2009,56,18058,3.10112
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2010,71,18136,3.91487
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2011,52,18138,2.86691
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2012,94,18132,5.1842
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2013,83,17965,4.62009
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2014,57,17973,3.17142
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2015,82,18052,4.54243
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2016,86,18331,4.69151
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2017,90,18501,4.8646
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2018,100,18600,5.37634
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2019,125,18655,6.70062
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2020,93,18882,4.92533
Kasterlee,13017,Nee,Externe inwijking van vreemdelingen,2021,66,19052,3.4642
Lille,13019,Nee,Externe inwijking van vreemdelingen,2000,9,15021,0.59916
Lille,13019,Nee,Externe inwijking van vreemdelingen,2001,26,15107,1.72106
Lille,13019,Nee,Externe inwijking van vreemdelingen,2002,21,15151,1.38605
Lille,13019,Nee,Externe inwijking van vreemdelingen,2003,23,15258,1.50741
Lille,13019,Nee,Externe inwijking van vreemdelingen,2004,33,15325,2.15334
Lille,13019,Nee,Externe inwijking van vreemdelingen,2005,35,15389,2.27435
Lille,13019,Nee,Externe inwijking van vreemdelingen,2006,27,15509,1.74092
Lille,13019,Nee,Externe inwijking van vreemdelingen,2007,37,15628,2.36755
Lille,13019,Nee,Externe inwijking van vreemdelingen,2008,47,15807,2.97337
Lille,13019,Nee,Externe inwijking van vreemdelingen,2009,46,15978,2.87896
Lille,13019,Nee,Externe inwijking van vreemdelingen,2010,55,16213,3.39234
Lille,13019,Nee,Externe inwijking van vreemdelingen,2011,36,16391,2.19633
Lille,13019,Nee,Externe inwijking van vreemdelingen,2012,41,16350,2.50765
Lille,13019,Nee,Externe inwijking van vreemdelingen,2013,66,16385,4.02807
Lille,13019,Nee,Externe inwijking van vreemdelingen,2014,42,16407,2.55988
Lille,13019,Nee,Externe inwijking van vreemdelingen,2015,31,16386,1.89186
Lille,13019,Nee,Externe inwijking van vreemdelingen,2016,39,16404,2.37747
Lille,13019,Nee,Externe inwijking van vreemdelingen,2017,46,16406,2.80385
Lille,13019,Nee,Externe inwijking van vreemdelingen,2018,56,16512,3.39147
Lille,13019,Nee,Externe inwijking van vreemdelingen,2019,72,16529,4.35598
Lille,13019,Nee,Externe inwijking van vreemdelingen,2020,34,16564,2.05264
Lille,13019,Nee,Externe inwijking van vreemdelingen,2021,77,16517,4.66186
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2000,20,9192,2.17581
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2001,16,9204,1.73837
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2002,20,9239,2.16474
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2003,12,9276,1.29366
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2004,9,9279,0.96993
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2005,19,9317,2.03928
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2006,11,9361,1.17509
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2007,13,9463,1.37377
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2008,18,9579,1.87911
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2009,18,9661,1.86316
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2010,26,9725,2.67352
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2011,34,9803,3.46833
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2012,53,9913,5.34651
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2013,56,9961,5.62193
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2014,67,10086,6.64287
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2015,52,10190,5.10304
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2016,46,10162,4.52667
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2017,55,10256,5.36271
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2018,77,10326,7.4569
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2019,65,10361,6.27353
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2020,44,10324,4.26191
Meerhout,13021,Nee,Externe inwijking van vreemdelingen,2021,36,10279,3.50229
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2000,16,8055,1.98634
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2001,42,8058,5.21221
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2002,33,8084,4.08214
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2003,29,8044,3.60517
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2004,45,8027,5.60608
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2005,53,8114,6.53192
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2006,34,8173,4.16004
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2007,66,8270,7.98065
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2008,110,8339,13.19103
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2009,85,8432,10.08065
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2010,82,8465,9.68695
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2011,62,8557,7.24553
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2012,91,8576,10.61101
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2013,68,8682,7.8323
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2014,68,8637,7.8731
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2015,78,8693,8.97274
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2016,64,8642,7.40569
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2017,57,8626,6.60793
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2018,72,8619,8.35364
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2019,82,8600,9.53488
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2020,62,8588,7.21938
Merksplas,13023,Nee,Externe inwijking van vreemdelingen,2021,70,8616,8.12442
Mol,13025,Nee,Externe inwijking van vreemdelingen,2000,206,31683,6.50191
Mol,13025,Nee,Externe inwijking van vreemdelingen,2001,207,31766,6.5164
Mol,13025,Nee,Externe inwijking van vreemdelingen,2002,203,31919,6.35985
Mol,13025,Nee,Externe inwijking van vreemdelingen,2003,222,32170,6.90084
Mol,13025,Nee,Externe inwijking van vreemdelingen,2004,216,32356,6.67573
Mol,13025,Nee,Externe inwijking van vreemdelingen,2005,297,32476,9.14521
Mol,13025,Nee,Externe inwijking van vreemdelingen,2006,247,32751,7.54175
Mol,13025,Nee,Externe inwijking van vreemdelingen,2007,277,33060,8.37871
Mol,13025,Nee,Externe inwijking van vreemdelingen,2008,370,33386,11.08249
Mol,13025,Nee,Externe inwijking van vreemdelingen,2009,310,33763,9.18165
Mol,13025,Nee,Externe inwijking van vreemdelingen,2010,299,34114,8.76473
Mol,13025,Nee,Externe inwijking van vreemdelingen,2011,412,34446,11.96075
Mol,13025,Nee,Externe inwijking van vreemdelingen,2012,410,34827,11.77248
Mol,13025,Nee,Externe inwijking van vreemdelingen,2013,366,35089,10.43062
Mol,13025,Nee,Externe inwijking van vreemdelingen,2014,336,35382,9.49635
Mol,13025,Nee,Externe inwijking van vreemdelingen,2015,362,35685,10.14432
Mol,13025,Nee,Externe inwijking van vreemdelingen,2016,356,36034,9.87956
Mol,13025,Nee,Externe inwijking van vreemdelingen,2017,350,36151,9.68161
Mol,13025,Nee,Externe inwijking van vreemdelingen,2018,390,36544,10.67207
Mol,13025,Nee,Externe inwijking van vreemdelingen,2019,416,36825,11.29667
Mol,13025,Nee,Externe inwijking van vreemdelingen,2020,215,37022,5.80736
Mol,13025,Nee,Externe inwijking van vreemdelingen,2021,401,37021,10.83169
Olen,13029,Nee,Externe inwijking van vreemdelingen,2000,18,10895,1.65213
Olen,13029,Nee,Externe inwijking van vreemdelingen,2001,17,10920,1.55678
Olen,13029,Nee,Externe inwijking van vreemdelingen,2002,19,10976,1.73105
Olen,13029,Nee,Externe inwijking van vreemdelingen,2003,17,11009,1.54419
Olen,13029,Nee,Externe inwijking van vreemdelingen,2004,18,11090,1.62308
Olen,13029,Nee,Externe inwijking van vreemdelingen,2005,16,11147,1.43536
Olen,13029,Nee,Externe inwijking van vreemdelingen,2006,11,11314,0.97225
Olen,13029,Nee,Externe inwijking van vreemdelingen,2007,30,11467,2.6162
Olen,13029,Nee,Externe inwijking van vreemdelingen,2008,23,11549,1.99151
Olen,13029,Nee,Externe inwijking van vreemdelingen,2009,26,11655,2.2308
Olen,13029,Nee,Externe inwijking van vreemdelingen,2010,15,11749,1.2767
Olen,13029,Nee,Externe inwijking van vreemdelingen,2011,50,11784,4.24304
Olen,13029,Nee,Externe inwijking van vreemdelingen,2012,30,11923,2.51615
Olen,13029,Nee,Externe inwijking van vreemdelingen,2013,37,12016,3.07923
Olen,13029,Nee,Externe inwijking van vreemdelingen,2014,23,12125,1.89691
Olen,13029,Nee,Externe inwijking van vreemdelingen,2015,39,12186,3.20039
Olen,13029,Nee,Externe inwijking van vreemdelingen,2016,37,12242,3.02238
Olen,13029,Nee,Externe inwijking van vreemdelingen,2017,41,12381,3.31153
Olen,13029,Nee,Externe inwijking van vreemdelingen,2018,81,12491,6.48467
Olen,13029,Nee,Externe inwijking van vreemdelingen,2019,61,12505,4.87805
Olen,13029,Nee,Externe inwijking van vreemdelingen,2020,36,12560,2.86624
Olen,13029,Nee,Externe inwijking van vreemdelingen,2021,41,12600,3.25397
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2000,73,12413,5.88093
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2001,85,12444,6.8306
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2002,74,12456,5.94091
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2003,118,12423,9.49851
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2004,89,12475,7.13427
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2005,104,12567,8.27564
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2006,148,12653,11.69683
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2007,92,12633,7.28251
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2008,119,12677,9.38708
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2009,114,12816,8.89513
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2010,58,12872,4.5059
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2011,129,12915,9.98839
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2012,71,12905,5.50174
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2013,70,12965,5.39915
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2014,72,13040,5.52147
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2015,73,13163,5.54585
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2016,83,13307,6.23732
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2017,94,13447,6.99041
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2018,71,13517,5.25264
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2019,95,13662,6.95359
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2020,82,13977,5.86678
Oud-Turnhout,13031,Nee,Externe inwijking van vreemdelingen,2021,92,14201,6.47842
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2000,201,13099,15.34468
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2001,265,13138,20.1705
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2002,285,13238,21.52893
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2003,330,13347,24.72466
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2004,319,13436,23.74219
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2005,377,13531,27.86195
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2006,380,13762,27.61227
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2007,358,14020,25.53495
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2008,405,14139,28.64418
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2009,294,14323,20.52643
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2010,203,14446,14.05233
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2011,274,14442,18.97244
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2012,228,14515,15.70789
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2013,289,14556,19.85436
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2014,227,14661,15.48325
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2015,263,14712,17.87656
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2016,267,14735,18.12012
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2017,303,14810,20.45915
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2018,332,14871,22.32533
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2019,364,15009,24.25212
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2020,347,15023,23.09792
Ravels,13035,Nee,Externe inwijking van vreemdelingen,2021,387,15104,25.62235
Retie,13036,Nee,Externe inwijking van vreemdelingen,2000,55,9733,5.65088
Retie,13036,Nee,Externe inwijking van vreemdelingen,2001,49,9797,5.00153
Retie,13036,Nee,Externe inwijking van vreemdelingen,2002,71,9899,7.17244
Retie,13036,Nee,Externe inwijking van vreemdelingen,2003,48,9957,4.82073
Retie,13036,Nee,Externe inwijking van vreemdelingen,2004,107,10014,10.68504
Retie,13036,Nee,Externe inwijking van vreemdelingen,2005,69,10168,6.786
Retie,13036,Nee,Externe inwijking van vreemdelingen,2006,84,10321,8.13875
Retie,13036,Nee,Externe inwijking van vreemdelingen,2007,108,10485,10.30043
Retie,13036,Nee,Externe inwijking van vreemdelingen,2008,165,10545,15.64723
Retie,13036,Nee,Externe inwijking van vreemdelingen,2009,67,10683,6.27165
Retie,13036,Nee,Externe inwijking van vreemdelingen,2010,76,10741,7.07569
Retie,13036,Nee,Externe inwijking van vreemdelingen,2011,71,10806,6.57042
Retie,13036,Nee,Externe inwijking van vreemdelingen,2012,70,10799,6.48208
Retie,13036,Nee,Externe inwijking van vreemdelingen,2013,79,10817,7.30332
Retie,13036,Nee,Externe inwijking van vreemdelingen,2014,62,10897,5.68964
Retie,13036,Nee,Externe inwijking van vreemdelingen,2015,56,10980,5.10018
Retie,13036,Nee,Externe inwijking van vreemdelingen,2016,109,11096,9.82336
Retie,13036,Nee,Externe inwijking van vreemdelingen,2017,87,11184,7.77897
Retie,13036,Nee,Externe inwijking van vreemdelingen,2018,96,11240,8.54093
Retie,13036,Nee,Externe inwijking van vreemdelingen,2019,94,11396,8.24851
Retie,13036,Nee,Externe inwijking van vreemdelingen,2020,75,11508,6.51721
Retie,13036,Nee,Externe inwijking van vreemdelingen,2021,84,11582,7.25263
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2000,46,10455,4.39981
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2001,30,10482,2.86205
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2002,66,10464,6.30734
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2003,57,10513,5.42186
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2004,49,10495,4.66889
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2005,37,10626,3.48203
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2006,51,10674,4.77797
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2007,84,10847,7.74408
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2008,46,10982,4.18867
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2009,60,11142,5.38503
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2010,59,11259,5.24025
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2011,44,11271,3.90382
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2012,53,11434,4.6353
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2013,63,11512,5.47255
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2014,72,11535,6.24187
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2015,35,11691,2.99376
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2016,72,11823,6.08982
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2017,92,11879,7.74476
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2018,115,11932,9.63795
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2019,86,12060,7.13101
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2020,98,12178,8.0473
Rijkevorsel,13037,Nee,Externe inwijking van vreemdelingen,2021,75,12262,6.11646
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2000,164,38596,4.24914
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2001,225,38714,5.81185
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2002,306,39017,7.84274
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2003,329,39235,8.38537
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2004,278,39455,7.046
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2005,347,39561,8.77126
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2006,369,39791,9.27345
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2007,493,39863,12.36736
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2008,560,40064,13.97764
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2009,604,40441,14.93534
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2010,674,40763,16.5346
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2011,727,41266,17.61741
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2012,614,41572,14.76956
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2013,600,42008,14.28299
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2014,620,42281,14.6638
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2015,619,42637,14.51791
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2016,705,42965,16.4087
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2017,729,43467,16.77134
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2018,830,44136,18.80551
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2019,783,44664,17.5309
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2020,721,45280,15.92314
Turnhout,13040,Ja,Externe inwijking van vreemdelingen,2021,948,45874,20.6653
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2000,8,7353,1.08799
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2001,7,7352,0.95212
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2002,6,7344,0.81699
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2003,9,7309,1.23136
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2004,7,7323,0.95589
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2005,9,7282,1.23592
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2006,9,7359,1.22299
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2007,11,7419,1.48268
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2008,15,7399,2.0273
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2009,10,7466,1.33941
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2010,7,7526,0.93011
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2011,15,7559,1.98439
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2012,26,7640,3.40314
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2013,29,7702,3.76526
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2014,19,7689,2.47106
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2015,13,7773,1.67246
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2016,15,7777,1.92876
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2017,19,7778,2.44279
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2018,20,7848,2.54842
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2019,24,7861,3.05305
Vorselaar,13044,Nee,Externe inwijking van vreemdelingen,2020,39,7936,4.91431
