Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Aantal inburgeraars die een inburgeringsattest hebben behaald,Aantal inwoners,Verhouding per 10000 inwoners
Herk-de-Stad,71024,Nee,Inburgeraars met inburgeringsattest,2018,15,12661,11.8474
Herk-de-Stad,71024,Nee,Inburgeraars met inburgeringsattest,2019,11,12636,8.70529
Herk-de-Stad,71024,Nee,Inburgeraars met inburgeringsattest,2020,21,12650,16.6008
Herk-de-Stad,71024,Nee,Inburgeraars met inburgeringsattest,2021,19,12716,14.9418
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2010,33,14907,22.1373
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2011,24,15070,15.9257
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2012,27,15172,17.7959
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2013,18,15178,11.8593
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2014,27,15210,17.7515
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2015,22,15213,14.4613
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2016,25,15358,16.2782
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2017,46,15526,29.6277
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2018,22,15625,14.08
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2019,24,15755,15.2333
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2020,36,15850,22.7129
Leopoldsburg,71034,Nee,Inburgeraars met inburgeringsattest,2021,58,16065,36.1033
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2010,6,14293,4.19786
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2011,8,14322,5.58581
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2012,8,14358,5.57181
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2013,14,14423,9.70672
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2014,12,14529,8.25934
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2015,11,14571,7.54924
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2016,7,14603,4.79354
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2017,8,14662,5.45628
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2018,18,14762,12.1935
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2019,12,14890,8.0591
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2020,15,14978,10.0147
Lummen,71037,Nee,Inburgeraars met inburgeringsattest,2021,13,15086,8.61726
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2010,5,6732,7.42721
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2011,8,6687,11.9635
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2012,9,6691,13.4509
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2013,7,6729,10.4027
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2014,14,6748,20.7469
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2015,4,6841,5.8471
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2016,4,6865,5.82666
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2017,6,6941,8.64429
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2018,4,6960,5.74713
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2019,4,6947,5.75788
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2020,9,6998,12.8608
Nieuwerkerken,71045,Nee,Inburgeraars met inburgeringsattest,2021,9,7062,12.7443
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2010,82,39309,20.8604
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2011,103,39579,26.0239
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2012,159,39747,40.003
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2013,96,39769,24.1394
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2014,130,39840,32.6305
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2015,81,39957,20.2718
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2016,108,40158,26.8938
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2017,85,40169,21.1606
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2018,108,40473,26.6845
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2019,110,40590,27.1003
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2020,129,40672,31.7172
Sint-Truiden,71053,Nee,Inburgeraars met inburgeringsattest,2021,118,40557,29.0949
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2010,10,17685,5.65451
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2011,13,17942,7.24557
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2012,14,18107,7.73182
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2013,15,18242,8.22278
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2014,14,18205,7.6902
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2015,17,18334,9.27239
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2016,14,18403,7.60746
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2017,14,18517,7.56062
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2018,16,18514,8.64211
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2019,16,18613,8.59614
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2020,22,18727,11.7477
Tessenderlo,71057,Nee,Inburgeraars met inburgeringsattest,2021,25,18881,13.2408
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2010,25,20570,12.1536
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2011,44,20816,21.1376
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2012,32,20887,15.3205
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2013,27,21022,12.8437
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2014,15,21139,7.09589
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2015,21,21195,9.908
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2016,34,21276,15.9804
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2017,13,21269,6.11218
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2018,26,21214,12.2561
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2019,28,21237,13.1845
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2020,23,21327,10.7845
Zonhoven,71066,Nee,Inburgeraars met inburgeringsattest,2021,25,21339,11.7156
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2010,9,7009,12.8406
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2011,12,7047,17.0285
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2012,9,7074,12.7226
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2013,8,7045,11.3556
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2014,7,7109,9.84667
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2015,19,7138,26.6181
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2016,7,7239,9.66984
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2017,7,7270,9.62861
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2018,12,7234,16.5883
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2019,4,7289,5.48772
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2020,9,7282,12.3592
Zutendaal,71067,Nee,Inburgeraars met inburgeringsattest,2021,15,7290,20.5761
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2010,14,10235,13.6786
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2011,13,10375,12.5301
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2012,10,10393,9.62186
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2013,8,10473,7.63869
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2014,9,10574,8.51144
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2015,7,10617,6.5932
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2016,1,10618,0.941797
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2017,9,10733,8.38535
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2018,9,10824,8.31486
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2019,14,10897,12.8476
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2020,4,10977,3.64398
Ham,71069,Nee,Inburgeraars met inburgeringsattest,2021,14,11031,12.6915
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2010,49,31526,15.5427
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2011,72,31875,22.5882
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2012,54,32003,16.8734
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2013,63,32132,19.6066
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2014,73,32381,22.5441
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2015,64,32774,19.5277
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2016,50,33011,15.1465
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2017,39,33156,11.7626
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2018,48,33406,14.3687
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2019,56,33708,16.6133
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2020,61,33892,17.9983
Heusden-Zolder,71070,Nee,Inburgeraars met inburgeringsattest,2021,77,34207,22.51
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2010,11,12636,8.70529
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2011,15,12693,11.8175
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2012,21,12729,16.4978
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2013,10,12830,7.79423
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2014,14,12850,10.8949
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2015,14,12869,10.8789
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2016,17,12917,13.161
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2017,15,12949,11.5839
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2018,9,13085,6.8781
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2019,13,13110,9.91609
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2020,27,13144,20.5417
Bocholt,72003,Nee,Inburgeraars met inburgeringsattest,2021,19,13253,14.3364
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2010,11,15173,7.24972
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2011,11,15238,7.2188
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2012,17,15379,11.054
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2013,7,15434,4.53544
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2014,14,15547,9.00495
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2015,20,15660,12.7714
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2016,19,15785,12.0367
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2017,21,15911,13.1984
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2018,17,16005,10.6217
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2019,21,16085,13.0556
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2020,25,16169,15.4617
Bree,72004,Nee,Inburgeraars met inburgeringsattest,2021,15,16097,9.31851
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2010,9,12227,7.36076
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2011,9,12279,7.32959
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2012,7,12252,5.71335
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2013,9,12338,7.29454
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2014,9,12373,7.2739
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2015,3,12348,2.42954
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2016,6,12309,4.87448
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2017,8,12277,6.51625
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2018,3,12233,2.45238
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2019,10,12174,8.21423
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2020,9,12206,7.37342
Kinrooi,72018,Nee,Inburgeraars met inburgeringsattest,2021,10,12216,8.18599
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2010,33,32917,10.0252
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2011,24,33193,7.23044
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2012,46,33409,13.7687
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2013,28,33636,8.32441
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2014,57,33744,16.8919
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2015,55,33852,16.2472
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2016,49,33957,14.43
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2017,45,33996,13.2369
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2018,33,34044,9.69334
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2019,40,34079,11.7374
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2020,80,34245,23.3611
Lommel,72020,Nee,Inburgeraars met inburgeringsattest,2021,57,34255,16.6399
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2010,27,24570,10.989
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2011,31,24724,12.5384
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2012,41,24828,16.5136
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2013,17,24891,6.82978
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2014,38,24969,15.2189
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2015,21,25115,8.36154
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2016,29,25133,11.5386
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2017,34,25233,13.4744
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2018,22,25201,8.72981
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2019,42,25317,16.5896
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2020,43,25310,16.9893
Maaseik,72021,Nee,Inburgeraars met inburgeringsattest,2021,37,25389,14.5732
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2010,7,16157,4.33249
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2011,8,16168,4.94805
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2012,21,16194,12.9678
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2013,8,16230,4.92914
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2014,6,16185,3.70714
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2015,11,16284,6.7551
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2016,21,16312,12.874
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2017,17,16427,10.3488
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2018,13,16406,7.92393
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2019,9,16357,5.50223
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2020,12,16298,7.36287
Peer,72030,Nee,Inburgeraars met inburgeringsattest,2021,12,16421,7.30772
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2010,23,14094,16.319
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2011,25,14180,17.6305
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2012,23,14225,16.1687
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2013,21,14271,14.7152
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2014,16,14265,11.2163
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2015,28,14371,19.4837
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2016,22,14356,15.3246
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2017,28,14427,19.4081
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2018,17,14427,11.7835
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2019,23,14369,16.0067
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2020,25,14299,17.4837
Hamont-Achel,72037,Nee,Inburgeraars met inburgeringsattest,2021,34,14337,23.7149
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2010,16,11838,13.5158
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2011,16,11847,13.5055
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2012,10,11940,8.37521
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2013,16,12009,13.3233
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2014,20,12166,16.4393
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2015,19,12266,15.49
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2016,8,12294,6.50724
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2017,12,12276,9.77517
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2018,12,12290,9.76404
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2019,14,12419,11.273
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2020,20,12510,15.9872
Hechtel-Eksel,72038,Nee,Inburgeraars met inburgeringsattest,2021,26,12543,20.7287
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2010,38,30126,12.6137
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2011,52,30318,17.1515
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2012,47,30356,15.4829
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2013,37,30515,12.1252
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2014,53,30623,17.3073
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2015,60,30666,19.5656
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2016,55,30592,17.9786
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2017,53,30601,17.3197
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2018,62,30623,20.2462
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2019,57,30655,18.594
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2020,87,30550,28.4779
Houthalen-Helchteren,72039,Nee,Inburgeraars met inburgeringsattest,2021,117,30498,38.3632
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2010,17,19663,8.64568
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2011,20,19837,10.0822
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2012,27,19947,13.5359
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2013,9,19929,4.51603
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2014,28,20028,13.9804
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2015,16,20199,7.92118
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2016,10,20287,4.92927
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2017,25,20310,12.3092
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2018,13,20454,6.35573
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2019,24,20590,11.6561
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2020,19,20693,9.18185
Dilsen-Stokkem,72041,Nee,Inburgeraars met inburgeringsattest,2021,28,20819,13.4493
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2010,16,22885,6.99148
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2011,22,23012,9.56023
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2012,22,23122,9.51475
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2013,19,23226,8.18049
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2014,10,23202,4.30997
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2015,14,23214,6.03084
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2016,17,23379,7.27148
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2017,15,23375,6.41711
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2018,17,23423,7.25782
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2019,23,23532,9.77392
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2020,20,23615,8.46919
Oudsbergen,72042,Nee,Inburgeraars met inburgeringsattest,2021,17,23520,7.22789
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2010,34,30502,11.1468
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2011,27,30808,8.76396
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2012,37,31086,11.9025
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2013,31,31285,9.9089
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2014,39,31530,12.3692
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2015,54,31684,17.0433
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2016,53,31920,16.604
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2017,41,32378,12.6629
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2018,49,32652,15.0067
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2019,37,32902,11.2455
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2020,58,33076,17.5354
Pelt,72043,Nee,Inburgeraars met inburgeringsattest,2021,65,33383,19.471
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2010,14,11242,12.4533
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2011,18,11277,15.9617
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2012,9,11315,7.95404
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2013,14,11338,12.3479
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2014,12,11398,10.5282
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2015,11,11421,9.63138
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2016,17,11456,14.8394
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2017,6,11495,5.21966
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2018,15,11565,12.9702
Alken,73001,Nee,Inburgeraars met inburgeringsattest,2019,10,11499,8.69641
