Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal OKAN-leerlingen, wonend in de gemeente","Aantal OKAN-leerlingen, naar thuistaal, wonend in de gemeente",Procent
Mol,13025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,11,0.818182
Mol,13025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,2,11,0.181818
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,7,1.0
Olen,13029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,7,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Oud-Turnhout,13031,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,5,0.8
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,5,0.2
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,5,1.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,48,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,47,48,0.979167
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,1,48,0.0208333
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,10,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,10,10,1.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,10,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,6,0.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,6,1.0
Ravels,13035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,6,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,5,1.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,10,0.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,10,10,1.0
Retie,13036,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,10,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,4,0.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,4,4,1.0
Rijkevorsel,13037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,4,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,31,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,31,31,1.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,31,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,25,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,22,25,0.88
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,3,25,0.12
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,1,27,0.037037
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,26,27,0.962963
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,2,33,0.0606061
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,31,33,0.939394
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,33,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,63,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,60,63,0.952381
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,3,63,0.047619
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,60,0.0166667
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,58,60,0.966667
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,60,0.0166667
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,4,61,0.0655738
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,57,61,0.934426
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,61,0.0
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,54,0.0185185
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,53,54,0.981481
Turnhout,13040,Ja,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,54,0.0
Vorselaar,13044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Vorselaar,13044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Vorselaar,13044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,6,0.166667
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,6,0.666667
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,6,0.166667
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,8,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,8,0.375
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,5,8,0.625
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,5,0.6
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,2,5,0.4
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,5,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,4,5,0.8
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,5,0.2
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,6,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,6,6,1.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,6,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,9,0.0
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,8,9,0.888889
Vosselaar,13046,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,1,9,0.111111
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,4,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,4,1.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,4,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,8,0.125
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,7,8,0.875
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,8,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,5,0.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,5,1.0
Westerlo,13049,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,5,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,2,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Laakdal,13053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,2,0.5
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,2,0.5
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,10,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,10,10,1.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,10,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,6,7,0.857143
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,7,0.142857
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,8,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,8,8,1.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,8,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,7,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,7,7,1.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,7,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,10,0.1
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,9,10,0.9
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,10,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,6,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,6,6,1.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,6,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,7,0.714286
Asse,23002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,2,7,0.285714
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,13,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,12,13,0.923077
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,13,0.0769231
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,11,0.0909091
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,10,11,0.909091
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,11,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,7,7,1.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,7,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,5,7,0.714286
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,2,7,0.285714
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,24,0.0416667
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,22,24,0.916667
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,24,0.0416667
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,22,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,22,22,1.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,22,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,12,0.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,12,12,1.0
Beersel,23003,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,12,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,3,0.666667
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,3,0.333333
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,10,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,10,10,1.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,10,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,9,10,0.9
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,10,0.1
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,4,5,0.8
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,1,5,0.2
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,7,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,7,7,1.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,7,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,19,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,17,19,0.894737
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,2,19,0.105263
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,9,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,9,0.777778
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,2,9,0.222222
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,6,0.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,6,1.0
Dilbeek,23016,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,6,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,5,0.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,5,1.0
Galmaarden,23023,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,5,0.0
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,5,0.8
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,5,0.2
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Gooik,23024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,4,0.25
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,4,0.75
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,4,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,8,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,8,8,1.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,8,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,7,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,7,7,1.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,7,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,7,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,7,7,1.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,7,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,6,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,6,0.833333
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,1,6,0.166667
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,12,0.0
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,12,0.75
Grimbergen,23025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,3,12,0.25
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,5,5,1.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,5,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,11,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,11,11,1.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,11,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,14,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,14,14,1.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,14,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,18,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,18,18,1.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,18,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,15,0.0
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,14,15,0.933333
Halle,23027,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,1,15,0.0666667
Hoeilaart,23033,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
