Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Statuut,Aantal meerderjarige nieuwkomers naar statuut,Aantal meerderjarige nieuwkomers,Procent
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Onbepaald statuut,0,68,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Arbeidsmigrant,24,68,0.35294
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Asielzoeker/erkend vluchtel.,3,68,0.04412
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU+ student,0,68,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU-onderdaan onbekende reden,19,68,0.27941
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Geregulariseerd,0,68,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Gezinshereniger,22,68,0.32353
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Onbepaald statuut,0,68,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Arbeidsmigrant,19,78,0.24359
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Asielzoeker/erkend vluchtel.,5,78,0.0641
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU+ student,0,78,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU-onderdaan onbekende reden,10,78,0.12821
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Geregulariseerd,0,78,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Gezinshereniger,12,78,0.15385
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,32,78,0.41026
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,19,66,0.28788
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,2,66,0.0303
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,0,66,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,32,66,0.48485
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,66,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,6,66,0.09091
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,7,66,0.10606
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,20,72,0.27778
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,9,72,0.125
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,72,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,11,72,0.15278
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,15,72,0.20833
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,15,72,0.20833
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,2,72,0.02778
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,15,65,0.23077
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,8,65,0.12308
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,0,65,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,10,65,0.15385
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,15,65,0.23077
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,15,65,0.23077
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,0,65,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,2,65,0.03077
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,27,105,0.25714
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,2,105,0.01905
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,105,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,14,105,0.13333
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,44,105,0.41905
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,18,105,0.17143
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,0,105,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,21,82,0.2561
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,2,82,0.02439
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,0,82,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,12,82,0.14634
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,36,82,0.43902
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,8,82,0.09756
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,3,82,0.03659
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,15,76,0.19737
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Asielzoeker/erkend vluchtel.,4,76,0.05263
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ student,0,76,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ voldoende bestaansmidd.,12,76,0.15789
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU-onderdaan onbekende reden,19,76,0.25
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Gezinshereniger,18,76,0.23684
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Onbepaald statuut,0,76,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Overig statuut,8,76,0.10526
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Arbeidsmigrant,23,96,0.23958
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Asielzoeker/erkend vluchtel.,1,96,0.01042
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ student,0,96,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ voldoende bestaansmidd.,20,96,0.20833
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU-onderdaan onbekende reden,27,96,0.28125
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Gezinshereniger,24,96,0.25
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Onbepaald statuut,0,96,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Overig statuut,1,96,0.01042
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Arbeidsmigrant,22,73,0.30137
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Asielzoeker/erkend vluchtel.,3,73,0.0411
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ student,1,73,0.0137
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ voldoende bestaansmidd.,25,73,0.34247
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU-onderdaan onbekende reden,3,73,0.0411
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Gezinshereniger,17,73,0.23288
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Onbepaald statuut,0,73,0.0
Bree,72004,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Overig statuut,2,73,0.0274
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Arbeidsmigrant,18,100,0.18
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Asielzoeker/erkend vluchtel.,2,100,0.02
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,EU-onderdaan onbekende reden,43,100,0.43
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Geregulariseerd,2,100,0.02
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Gezinshereniger,33,100,0.33
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Onbepaald statuut,2,100,0.02
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Arbeidsmigrant,26,76,0.34211
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Asielzoeker/erkend vluchtel.,1,76,0.01316
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU+ student,0,76,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU-onderdaan onbekende reden,32,76,0.42105
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Geregulariseerd,0,76,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Gezinshereniger,17,76,0.22368
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Onbepaald statuut,0,76,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Arbeidsmigrant,11,65,0.16923
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Asielzoeker/erkend vluchtel.,1,65,0.01538
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU+ student,0,65,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU-onderdaan onbekende reden,41,65,0.63077
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Geregulariseerd,0,65,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Gezinshereniger,12,65,0.18462
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Onbepaald statuut,0,65,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Arbeidsmigrant,22,92,0.23913
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Asielzoeker/erkend vluchtel.,4,92,0.04348
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU+ student,1,92,0.01087
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU-onderdaan onbekende reden,12,92,0.13043
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Geregulariseerd,0,92,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Gezinshereniger,19,92,0.20652
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,34,92,0.36957
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,7,78,0.08974
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,1,78,0.01282
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,0,78,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,50,78,0.64103
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,78,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,11,78,0.14103
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,9,78,0.11538
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,15,81,0.18519
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,4,81,0.04938
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,23,81,0.28395
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,27,81,0.33333
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,12,81,0.14815
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,8,70,0.11429
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,1,70,0.01429
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,0,70,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,28,70,0.4
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,23,70,0.32857
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,10,70,0.14286
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,0,70,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,0,70,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,30,130,0.23077
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,0,130,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,130,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,39,130,0.3
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,50,130,0.38462
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,10,130,0.07692
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,1,130,0.00769
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,19,87,0.21839
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,2,87,0.02299
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,0,87,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,29,87,0.33333
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,28,87,0.32184
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,8,87,0.09195
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,1,87,0.01149
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,13,81,0.16049
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Asielzoeker/erkend vluchtel.,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ student,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU+ voldoende bestaansmidd.,33,81,0.40741
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,EU-onderdaan onbekende reden,24,81,0.2963
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Gezinshereniger,11,81,0.1358
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Onbepaald statuut,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Overig statuut,0,81,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Arbeidsmigrant,5,97,0.05155
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Asielzoeker/erkend vluchtel.,2,97,0.02062
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ student,1,97,0.01031
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU+ voldoende bestaansmidd.,55,97,0.56701
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,EU-onderdaan onbekende reden,22,97,0.2268
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Gezinshereniger,10,97,0.10309
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Onbepaald statuut,0,97,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2020,Overig statuut,2,97,0.02062
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Arbeidsmigrant,13,88,0.14773
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Asielzoeker/erkend vluchtel.,2,88,0.02273
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ student,0,88,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU+ voldoende bestaansmidd.,54,88,0.61364
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,EU-onderdaan onbekende reden,0,88,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Gezinshereniger,18,88,0.20455
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Onbepaald statuut,0,88,0.0
Kinrooi,72018,Nee,"Meerderjarige nieuwkomers, naar statuut",2021,Overig statuut,1,88,0.01136
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Arbeidsmigrant,25,214,0.11682
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Asielzoeker/erkend vluchtel.,12,214,0.05607
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,EU-onderdaan onbekende reden,22,214,0.1028
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Geregulariseerd,12,214,0.05607
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Gezinshereniger,139,214,0.64953
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2010,Onbepaald statuut,4,214,0.01869
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Arbeidsmigrant,45,145,0.31034
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Asielzoeker/erkend vluchtel.,8,145,0.05517
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU+ student,0,145,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,EU-onderdaan onbekende reden,26,145,0.17931
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Geregulariseerd,6,145,0.04138
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Gezinshereniger,60,145,0.41379
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2011,Onbepaald statuut,0,145,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Arbeidsmigrant,28,109,0.25688
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Asielzoeker/erkend vluchtel.,4,109,0.0367
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU+ student,0,109,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,EU-onderdaan onbekende reden,36,109,0.33028
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Geregulariseerd,3,109,0.02752
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Gezinshereniger,38,109,0.34862
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2012,Onbepaald statuut,0,109,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Arbeidsmigrant,36,186,0.19355
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Asielzoeker/erkend vluchtel.,2,186,0.01075
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU+ student,0,186,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,EU-onderdaan onbekende reden,17,186,0.0914
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Geregulariseerd,1,186,0.00538
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Gezinshereniger,51,186,0.27419
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2013,Overig statuut,79,186,0.42473
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Arbeidsmigrant,23,144,0.15972
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Asielzoeker/erkend vluchtel.,0,144,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU+ student,0,144,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,EU-onderdaan onbekende reden,35,144,0.24306
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Geregulariseerd,0,144,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Gezinshereniger,38,144,0.26389
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2014,Overig statuut,48,144,0.33333
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Arbeidsmigrant,36,160,0.225
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Asielzoeker/erkend vluchtel.,10,160,0.0625
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ student,0,160,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU+ voldoende bestaansmidd.,54,160,0.3375
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,EU-onderdaan onbekende reden,22,160,0.1375
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Gezinshereniger,36,160,0.225
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2015,Onbepaald statuut,2,160,0.0125
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Arbeidsmigrant,75,231,0.32468
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Asielzoeker/erkend vluchtel.,15,231,0.06494
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ student,0,231,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU+ voldoende bestaansmidd.,60,231,0.25974
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,EU-onderdaan onbekende reden,20,231,0.08658
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Gezinshereniger,46,231,0.19913
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Onbepaald statuut,1,231,0.00433
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2016,Overig statuut,14,231,0.06061
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Arbeidsmigrant,40,161,0.24845
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Asielzoeker/erkend vluchtel.,5,161,0.03106
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ student,0,161,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU+ voldoende bestaansmidd.,56,161,0.34783
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,EU-onderdaan onbekende reden,8,161,0.04969
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Gezinshereniger,46,161,0.28571
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2017,Overig statuut,6,161,0.03727
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Arbeidsmigrant,37,197,0.18782
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Asielzoeker/erkend vluchtel.,8,197,0.04061
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ student,0,197,0.0
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU+ voldoende bestaansmidd.,64,197,0.32487
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,EU-onderdaan onbekende reden,26,197,0.13198
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Gezinshereniger,61,197,0.30964
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2018,Overig statuut,1,197,0.00508
Lommel,72020,Nee,"Meerderjarige nieuwkomers, naar statuut",2019,Arbeidsmigrant,64,535,0.11963
