Gemeente,Nis-code,Centrumstad?,Indicator,Nationaliteit,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar nationaliteit,Aantal inwoners,Procent
Wetteren,42025,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2022,223,26444,0.00843291
Wetteren,42025,Nee,"Vreemdelingen, naar nationaliteit",Polen,2022,248,26444,0.00937831
Wetteren,42025,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2022,225,26444,0.00850855
Wetteren,42025,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2022,118,26444,0.00446226
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Angola,2000,3,10961,0.0002737
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Dominicaanse Republiek,2000,4,10961,0.00036493
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2000,4,10961,0.00036493
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Filipijnen,2000,5,10961,0.00045616
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2000,3,10961,0.0002737
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2000,5,10961,0.00045616
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2000,5,10961,0.00045616
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2000,10,10961,0.00091233
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Socialistische Republiek Vietnam,2000,3,10961,0.0002737
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2000,6,10961,0.0005474
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Angola,2001,3,11040,0.00027174
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2001,4,11040,0.00036232
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Filipijnen,2001,4,11040,0.00036232
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2001,5,11040,0.0004529
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2001,18,11040,0.00163043
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2001,8,11040,0.00072464
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Angola,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2002,4,11045,0.00036215
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Filipijnen,2002,6,11045,0.00054323
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2002,4,11045,0.00036215
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",HaÃ¯ti,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2002,16,11045,0.00144862
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Socialistische Republiek Vietnam,2002,4,11045,0.00036215
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2002,3,11045,0.00027162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2002,7,11045,0.00063377
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigde Staten van Amerika,2002,4,11045,0.00036215
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Filipijnen,2003,6,11036,0.00054368
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2003,4,11036,0.00036245
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2003,5,11036,0.00045306
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2003,20,11036,0.00181225
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2003,7,11036,0.00063429
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Angola,2004,3,11043,0.00027167
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2004,3,11043,0.00027167
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Filipijnen,2004,5,11043,0.00045278
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2004,5,11043,0.00045278
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2004,4,11043,0.00036222
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",HaÃ¯ti,2004,3,11043,0.00027167
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2004,7,11043,0.00063389
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2004,19,11043,0.00172055
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2004,3,11043,0.00027167
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2004,7,11043,0.00063389
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2005,7,11137,0.00062854
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2005,5,11137,0.00044895
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2005,20,11137,0.00179582
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Thailand,2005,5,11137,0.00044895
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2005,10,11137,0.00089791
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2005,8,11137,0.00071833
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2006,8,11145,0.00071781
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2006,20,11145,0.00179453
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2006,10,11145,0.00089726
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2006,9,11145,0.00080754
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2006,6,11145,0.00053836
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2007,13,11099,0.00117128
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",India,2007,6,11099,0.00054059
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",JoegoslaviÃ«,2007,6,11099,0.00054059
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2007,23,11099,0.00207226
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2007,6,11099,0.00054059
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2007,5,11099,0.00045049
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2007,7,11099,0.00063069
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2008,7,11062,0.0006328
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2008,9,11062,0.0008136
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",India,2008,7,11062,0.0006328
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",JoegoslaviÃ«,2008,6,11062,0.0005424
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",MacedoniÃ«,2008,5,11062,0.000452
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2008,29,11062,0.00262159
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2008,6,11062,0.0005424
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2008,7,11062,0.0006328
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2008,9,11062,0.0008136
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2009,6,11144,0.00053841
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2009,11,11144,0.00098708
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",MacedoniÃ«,2009,7,11144,0.00062814
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2009,33,11144,0.00296123
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2009,7,11144,0.00062814
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2009,6,11144,0.00053841
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2009,9,11144,0.00080761
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2010,9,11242,0.00080057
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2010,37,11242,0.00329123
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2010,17,11242,0.00151219
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2010,12,11242,0.00106743
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2010,8,11242,0.00071162
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",AlbaniÃ«,2011,6,11284,0.00053173
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",ArmeniÃ«,2011,6,11284,0.00053173
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2011,6,11284,0.00053173
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2011,9,11284,0.00079759
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",MacedoniÃ«,2011,12,11284,0.00106345
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2011,33,11284,0.00292449
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2011,21,11284,0.00186104
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",ServiÃ«,2011,6,11284,0.00053173
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",TunesiÃ«,2011,6,11284,0.00053173
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",AlbaniÃ«,2012,10,11374,0.0008792
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",ArmeniÃ«,2012,6,11374,0.00052752
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2012,6,11374,0.00052752
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2012,10,11374,0.0008792
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",MacedoniÃ«,2012,6,11374,0.00052752
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2012,26,11374,0.00228592
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2012,24,11374,0.00211008
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",ServiÃ«,2012,11,11374,0.00096712
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",TunesiÃ«,2012,6,11374,0.00052752
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Verenigd Koninkrijk,2012,6,11374,0.00052752
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",AlbaniÃ«,2013,10,11450,0.00087336
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2013,11,11450,0.0009607
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2013,9,11450,0.00078603
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2013,36,11450,0.0031441
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Onbepaalde nationaliteit,2013,9,11450,0.00078603
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2013,17,11450,0.00148472
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Russische Federatie,2013,9,11450,0.00078603
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",AlbaniÃ«,2014,10,11442,0.00087397
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2014,7,11442,0.00061178
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2014,7,11442,0.00061178
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Kameroen,2014,7,11442,0.00061178
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2014,41,11442,0.00358329
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2014,16,11442,0.00139836
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2014,9,11442,0.00078658
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",TunesiÃ«,2014,7,11442,0.00061178
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",AlbaniÃ«,2015,9,11509,0.000782
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2015,14,11509,0.00121644
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Kameroen,2015,9,11509,0.000782
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2015,34,11509,0.00295421
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2015,26,11509,0.0022591
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2015,9,11509,0.000782
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2015,12,11509,0.00104266
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2016,16,11501,0.00139118
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2016,40,11501,0.00347796
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2016,28,11501,0.00243457
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2016,13,11501,0.00113034
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2016,14,11501,0.00121729
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2017,14,11556,0.00121149
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2017,44,11556,0.00380755
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2017,34,11556,0.00294219
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Portugal,2017,13,11556,0.00112496
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2017,18,11556,0.00155763
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Kameroen,2018,14,11578,0.00120919
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2018,49,11578,0.00423216
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2018,34,11578,0.0029366
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2018,13,11578,0.00112282
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2018,26,11578,0.00224564
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Griekenland,2019,15,11672,0.00128513
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2019,16,11672,0.0013708
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2019,53,11672,0.00454078
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2019,37,11672,0.00316998
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2019,15,11672,0.00128513
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2019,24,11672,0.0020562
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2020,19,11649,0.00163104
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2020,61,11649,0.0052365
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2020,47,11649,0.00403468
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2020,16,11649,0.00137351
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2020,20,11649,0.00171689
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",SyriÃ«,2020,16,11649,0.00137351
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2021,15,11690,0.00128315
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2021,67,11690,0.00573139
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2021,45,11690,0.00384944
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2021,22,11690,0.00188195
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2021,14,11690,0.0011976
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Hongarije,2022,13,11765,0.00110497
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2022,52,11765,0.00441989
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Polen,2022,47,11765,0.0039949
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2022,23,11765,0.00195495
Wichelen,42026,Nee,"Vreemdelingen, naar nationaliteit",Spanje,2022,14,11765,0.00118997
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2000,9,20394,0.00044131
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2000,16,20394,0.00078454
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2000,25,20394,0.00122585
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2000,40,20394,0.00196136
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2000,981,20394,0.04810238
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2001,8,20348,0.00039316
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2001,11,20348,0.00054059
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Italië,2001,8,20348,0.00039316
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2001,25,20348,0.00122862
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2001,40,20348,0.0019658
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2001,828,20348,0.04069196
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2002,9,20357,0.00044211
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2002,11,20357,0.00054035
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2002,24,20357,0.00117896
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2002,40,20357,0.00196493
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2002,581,20357,0.02854055
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2003,9,20319,0.00044294
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2003,13,20319,0.0006398
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2003,22,20319,0.00108273
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2003,41,20319,0.00201782
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2003,556,20319,0.02736355
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2004,10,20247,0.0004939
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2004,15,20247,0.00074085
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2004,27,20247,0.00133353
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2004,40,20247,0.0019756
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2004,527,20247,0.02602855
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Duitsland,2005,10,20284,0.000493
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2005,18,20284,0.0008874
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2005,35,20284,0.0017255
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2005,35,20284,0.0017255
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2005,8,20284,0.0003944
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2005,491,20284,0.02420627
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2006,16,20371,0.00078543
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2006,32,20371,0.00157086
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2006,39,20371,0.00191449
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2006,34,20371,0.00166904
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2006,492,20371,0.02415198
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Frankrijk,2007,20,20444,0.00097828
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2007,34,20444,0.00166308
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2007,64,20444,0.0031305
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2007,28,20444,0.00136959
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2007,454,20444,0.022207
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2008,33,20453,0.00161346
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2008,37,20453,0.00180903
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2008,78,20453,0.00381362
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2008,45,20453,0.00220017
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2008,445,20453,0.0217572
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2009,47,20579,0.00228388
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2009,43,20579,0.00208951
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2009,94,20579,0.00456776
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2009,68,20579,0.00330434
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2009,422,20579,0.02050634
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2010,65,20544,0.00316394
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Marokko,2010,40,20544,0.00194704
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2010,89,20544,0.00433217
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2010,75,20544,0.0036507
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2010,417,20544,0.0202979
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2011,91,20763,0.0043828
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2011,96,20763,0.00462361
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2011,93,20763,0.00447912
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2011,57,20763,0.00274527
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2011,462,20763,0.02225112
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2012,115,20762,0.00553897
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2012,117,20762,0.0056353
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2012,99,20762,0.00476833
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2012,50,20762,0.00240825
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Turkije,2012,481,20762,0.02316732
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Bulgarije,2013,141,20744,0.00679715
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Nederland,2013,137,20744,0.00660432
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",Polen,2013,120,20744,0.00578481
Zele,42028,Nee,"Vreemdelingen, naar nationaliteit",RoemeniÃ«,2013,52,20744,0.00250675
