Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend naar doelgroep,Aantal inburgeraars die een inburgeringscontract hebben ondertekend,Procent
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,14,23,0.608696
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,9,23,0.391304
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,12,29,0.413793
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,17,29,0.586207
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,11,31,0.354839
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,20,31,0.645161
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,9,22,0.409091
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,13,22,0.590909
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,16,37,0.432432
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,21,37,0.567568
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,13,33,0.393939
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,20,33,0.606061
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,34,0.0
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,20,34,0.588235
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,14,34,0.411765
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,45,0.0
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,20,45,0.444444
Evergem,44019,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,25,45,0.555556
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,2,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,1,2,0.5
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,1,2,0.5
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,5,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,0,5,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,5,5,1.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,6,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,0,6,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,6,6,1.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,6,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,1,6,0.166667
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,5,6,0.833333
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,4,5,0.8
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,1,5,0.2
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,3,3,1.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,0,3,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,3,8,0.375
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,5,8,0.625
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,1,5,0.2
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,4,5,0.8
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,1,12,0.0833333
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,11,12,0.916667
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,2,7,0.285714
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,5,7,0.714286
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,12,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,6,12,0.5
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,6,12,0.5
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,12,0.0
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,6,12,0.5
Gavere,44020,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,6,12,0.5
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,17,1568,0.0108418
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,778,1568,0.496173
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,773,1568,0.492985
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,21,1457,0.0144132
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,535,1457,0.367193
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,901,1457,0.618394
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,38,1219,0.0311731
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,529,1219,0.433962
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,652,1219,0.534865
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,1,1264,0.000791139
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,774,1264,0.612342
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,489,1264,0.386867
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,835,1274,0.655416
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,439,1274,0.344584
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,740,1289,0.574088
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,549,1289,0.425912
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,922,1729,0.533256
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,807,1729,0.466744
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,747,1384,0.53974
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,637,1384,0.46026
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,830,1480,0.560811
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,650,1480,0.439189
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,1105,1778,0.621485
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,673,1778,0.378515
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,1,1475,0.000677966
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,950,1475,0.644068
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,524,1475,0.355254
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,1,1773,0.000564016
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,1152,1773,0.649746
Gent,44021,Ja,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,620,1773,0.34969
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,1,13,0.0769231
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,4,13,0.307692
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,8,13,0.615385
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,12,0.0833333
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,2,12,0.166667
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,9,12,0.75
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,2,11,0.181818
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,3,11,0.272727
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,6,11,0.545455
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,12,0.0
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,8,12,0.666667
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,4,12,0.333333
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,5,10,0.5
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,5,10,0.5
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,12,20,0.6
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,8,20,0.4
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,11,22,0.5
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,11,22,0.5
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,7,31,0.225806
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,24,31,0.774194
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,13,23,0.565217
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,10,23,0.434783
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,6,14,0.428571
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,8,14,0.571429
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,22,0.0
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,14,22,0.636364
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,8,22,0.363636
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,25,0.0
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,4,25,0.16
Lochristi,44034,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,21,25,0.84
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,8,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,2,8,0.25
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,6,8,0.75
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,16,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,3,16,0.1875
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,13,16,0.8125
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,7,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,4,7,0.571429
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,3,7,0.428571
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,18,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,8,18,0.444444
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,10,18,0.555556
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,8,11,0.727273
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,3,11,0.272727
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,4,12,0.333333
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,8,12,0.666667
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,11,20,0.55
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,9,20,0.45
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,8,13,0.615385
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,5,13,0.384615
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,11,22,0.5
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,11,22,0.5
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,7,15,0.466667
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,8,15,0.533333
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,12,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,7,12,0.583333
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,5,12,0.416667
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,13,0.0
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,7,13,0.538462
Melle,44040,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,6,13,0.461538
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,25,0.0
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,2,25,0.08
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,23,25,0.92
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,1,17,0.0588235
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,1,17,0.0588235
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,15,17,0.882353
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,15,0.0
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,6,15,0.4
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,9,15,0.6
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,20,0.0
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,8,20,0.4
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,12,20,0.6
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Rechthebbend,15,23,0.652174
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2014,Verplicht           ,8,23,0.347826
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Rechthebbend,18,32,0.5625
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2015,Verplicht           ,14,32,0.4375
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Rechthebbend,22,30,0.733333
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2016,Verplicht           ,8,30,0.266667
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Rechthebbend,6,24,0.25
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2017,Verplicht           ,18,24,0.75
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Rechthebbend,11,31,0.354839
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2018,Verplicht           ,20,31,0.645161
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Rechthebbend,27,47,0.574468
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2019,Verplicht           ,20,47,0.425532
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Nader te bepalen,0,27,0.0
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Rechthebbend,12,27,0.444444
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2020,Verplicht           ,15,27,0.555556
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Nader te bepalen,0,42,0.0
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Rechthebbend,21,42,0.5
Merelbeke,44043,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2021,Verplicht           ,21,42,0.5
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Nader te bepalen,0,3,0.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Rechthebbend,2,3,0.666667
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2010,Verplicht           ,1,3,0.333333
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Nader te bepalen,0,2,0.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Rechthebbend,1,2,0.5
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2011,Verplicht           ,1,2,0.5
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Nader te bepalen,0,2,0.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Rechthebbend,0,2,0.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2012,Verplicht           ,2,2,1.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Nader te bepalen,0,5,0.0
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Rechthebbend,3,5,0.6
Moerbeke,44045,Nee,"Inburgeraars met inburgeringscontract, naar doelgroep",2013,Verplicht           ,2,5,0.4
