Gemeente,Nis-code,Centrumstad?,Indicator,Leeftijdsgroep,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar leeftijdsgroep,Aantal inwoners naar leeftijdsgroep,Procent
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2009,290,5696,0.0509129
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2009,477,5180,0.0920849
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2009,386,5065,0.0762093
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2009,206,4512,0.045656
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2009,125,4421,0.0282741
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2010,289,5794,0.0498792
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2010,492,5279,0.0931995
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,402,5044,0.0796987
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,208,4545,0.0457646
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,136,4484,0.0303301
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,296,5813,0.0509204
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,469,5256,0.0892314
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,386,4968,0.0776973
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,241,4649,0.0518391
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,147,4490,0.0327394
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,339,5905,0.057409
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,485,5280,0.0918561
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,408,4981,0.0819113
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,237,4660,0.0508584
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,156,4577,0.0340835
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,358,6000,0.0596667
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,497,5258,0.0945226
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,415,4998,0.0830332
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,253,4708,0.0537383
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,155,4601,0.0336883
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,338,6020,0.0561462
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,490,5203,0.0941764
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,422,5028,0.08393
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,254,4734,0.0536544
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,155,4644,0.0333764
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,358,6069,0.0589883
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2015,529,5199,0.10175
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2015,462,5020,0.0920319
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2015,259,4787,0.0541049
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2015,153,4708,0.0324979
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2016,372,6139,0.0605962
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2016,558,5176,0.107805
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2016,495,5031,0.09839
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2016,265,4865,0.0544707
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2016,153,4714,0.0324565
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2017,424,6141,0.0690441
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2017,579,5209,0.111154
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2017,532,5084,0.104642
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2017,278,4856,0.0572488
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2017,166,4802,0.0345689
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2018,467,6219,0.0750925
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2018,604,5250,0.115048
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2018,589,5093,0.115649
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2018,282,4892,0.0576451
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2018,166,4883,0.0339955
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2019,502,6230,0.0805778
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2019,621,5258,0.118106
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2019,624,5097,0.122425
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2019,300,4959,0.0604961
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2019,164,4935,0.033232
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2020,527,6212,0.0848358
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2020,584,5118,0.114107
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2020,642,5068,0.126677
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2020,315,4968,0.0634058
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2020,165,5008,0.0329473
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2021,559,6226,0.0897848
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2021,569,5112,0.111307
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2021,658,5084,0.129426
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2021,331,5033,0.0657659
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2021,174,5055,0.0344214
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2022,595,6260,0.0950479
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2022,585,5109,0.114504
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2022,684,5119,0.13362
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2022,366,5057,0.0723749
Ronse,45041,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2022,178,5157,0.0345162
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2000,3,2520,0.00119048
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2000,23,2917,0.00788481
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2000,28,3127,0.00895427
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2000,7,2350,0.00297872
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2000,9,2795,0.00322004
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2001,2,2501,0.00079968
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2001,25,2807,0.00890631
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2001,22,3158,0.00696643
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2001,10,2406,0.00415628
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2001,10,2817,0.00354988
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2002,3,2497,0.00120144
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2002,26,2746,0.00946832
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2002,27,3169,0.00852004
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2002,10,2423,0.00412712
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2002,10,2834,0.00352858
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2003,5,2467,0.00202675
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2003,29,2691,0.0107767
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2003,34,3164,0.0107459
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2003,13,2435,0.00533881
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2003,9,2870,0.00313589
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2004,9,2457,0.003663
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2004,30,2648,0.0113293
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2004,34,3191,0.010655
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2004,15,2444,0.00613748
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2004,11,2878,0.0038221
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2005,13,2478,0.00524617
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2005,35,2636,0.0132777
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2005,33,3166,0.0104232
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2005,17,2503,0.00679185
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2005,11,2891,0.00380491
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2006,9,2491,0.00361301
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2006,31,2614,0.0118592
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2006,34,3175,0.0107087
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2006,19,2551,0.00744806
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2006,10,2895,0.00345423
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2007,9,2538,0.0035461
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2007,32,2541,0.0125935
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2007,41,3173,0.0129215
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2007,23,2650,0.00867925
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2007,11,2857,0.00385019
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2008,13,2589,0.00502124
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2008,33,2555,0.0129159
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2008,44,3147,0.0139816
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2008,25,2738,0.00913075
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2008,10,2851,0.00350754
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2009,12,2638,0.0045489
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2009,38,2561,0.014838
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2009,43,3160,0.0136076
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2009,24,2791,0.00859907
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2009,11,2851,0.0038583
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2010,14,2684,0.0052161
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2010,41,2573,0.0159347
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,47,3125,0.01504
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,20,2865,0.0069808
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,9,2862,0.00314465
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,20,2681,0.0074599
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,55,2572,0.0213841
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,58,3097,0.0187278
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,26,2944,0.00883152
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,9,2885,0.00311958
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,25,2708,0.00923191
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,69,2646,0.0260771
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,65,3067,0.0211933
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,32,2974,0.0107599
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,9,2935,0.00306644
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,41,2699,0.0151908
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,71,2655,0.026742
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,76,3065,0.0247961
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,31,3027,0.0102412
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,8,2976,0.00268817
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,41,2705,0.0151571
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,81,2643,0.030647
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,67,3040,0.0220395
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,32,3080,0.0103896
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,9,3008,0.00299202
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,53,2699,0.0196369
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2015,98,2678,0.0365945
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2015,82,3059,0.0268061
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2015,34,3141,0.0108246
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2015,12,3063,0.00391773
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2016,56,2746,0.0203933
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2016,90,2678,0.0336072
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2016,85,3010,0.0282392
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2016,36,3211,0.0112115
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2016,13,3142,0.00413749
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2017,67,2736,0.0244883
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2017,113,2665,0.0424015
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2017,97,2988,0.0324632
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2017,41,3225,0.0127132
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2017,15,3183,0.00471254
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2018,74,2722,0.0271859
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2018,119,2622,0.0453852
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2018,101,2987,0.0338132
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2018,43,3239,0.0132757
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2018,20,3211,0.00622859
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2019,87,2725,0.0319266
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2019,124,2637,0.0470231
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2019,111,2951,0.0376144
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2019,45,3280,0.0137195
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2019,16,3208,0.00498753
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2020,100,2695,0.0371058
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2020,123,2623,0.0468929
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2020,117,2910,0.0402062
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2020,48,3281,0.0146297
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2020,16,3294,0.00485732
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2021,94,2667,0.0352456
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2021,123,2605,0.0472169
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2021,125,2902,0.0430737
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2021,49,3283,0.0149254
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2021,13,3305,0.00393343
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2022,102,2647,0.0385342
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2022,131,2631,0.049791
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2022,140,2930,0.0477816
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2022,59,3275,0.0180153
Brakel,45059,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2022,14,3367,0.004158
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2000,8,1271,0.00629426
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2000,18,1394,0.0129125
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2000,10,1251,0.00799361
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2000,11,996,0.0110442
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2000,5,1174,0.00425894
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2001,5,1276,0.0039185
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2001,16,1387,0.0115357
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2001,10,1254,0.00797448
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2001,12,999,0.012012
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2001,4,1184,0.00337838
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2002,5,1259,0.00397141
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2002,16,1332,0.012012
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2002,10,1271,0.00786782
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2002,13,1006,0.0129225
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2002,3,1186,0.00252951
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2003,6,1291,0.00464756
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2003,18,1321,0.013626
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2003,13,1299,0.0100077
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2003,12,1004,0.0119522
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2003,2,1167,0.0017138
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2004,9,1277,0.00704777
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2004,18,1334,0.0134933
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2004,18,1307,0.013772
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2004,16,1027,0.0155794
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2004,2,1183,0.00169062
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2005,9,1268,0.00709779
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2005,13,1307,0.00994644
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2005,21,1322,0.015885
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2005,14,1021,0.013712
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2005,5,1183,0.00422654
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2006,6,1272,0.00471698
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2006,9,1326,0.00678733
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2006,25,1353,0.0184775
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2006,14,1028,0.0136187
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2006,6,1182,0.00507614
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2007,6,1302,0.00460829
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2007,12,1319,0.0090978
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2007,27,1411,0.0191354
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2007,16,1055,0.0151659
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2007,4,1171,0.00341588
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2008,19,1344,0.0141369
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2008,22,1376,0.0159884
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2008,25,1408,0.0177557
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2008,14,1088,0.0128676
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2008,5,1166,0.00428816
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2009,27,1406,0.0192034
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2009,27,1339,0.0201643
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2009,31,1414,0.0219236
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2009,16,1107,0.0144535
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2009,5,1177,0.00424809
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2010,18,1402,0.0128388
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2010,26,1329,0.0195636
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2010,26,1389,0.0187185
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2010,15,1133,0.0132392
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2010,5,1183,0.00422654
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2011,18,1399,0.0128663
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2011,35,1335,0.0262172
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2011,20,1374,0.014556
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2011,14,1166,0.0120069
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2011,4,1204,0.00332226
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2012,21,1371,0.0153173
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2012,31,1322,0.0234493
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2012,19,1338,0.0142003
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2012,14,1196,0.0117057
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2012,7,1219,0.00574241
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2013,16,1363,0.0117388
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2013,28,1306,0.0214395
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2013,24,1347,0.0178174
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2013,12,1212,0.00990099
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2013,6,1236,0.00485437
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2014,17,1339,0.012696
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",18-34 jaar,2014,29,1286,0.0225505
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",35-49 jaar,2014,22,1311,0.0167811
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",50-64 jaar,2014,15,1222,0.012275
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",65 jaar en ouder,2014,5,1237,0.00404204
Kluisbergen,45060,Nee,"Vreemdelingen, naar leeftijd",0-17 jaar,2015,20,1335,0.0149813
