Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal fiscale aangiften met een netto belastbaar inkomen hoger dan 50.000 euro,Aantal fiscale aangiften,Procent
Lint,11025,Nee,Aangiften groter dan 50.000 Euro,2017,1319,4847,0.272127
Lint,11025,Nee,Aangiften groter dan 50.000 Euro,2018,1375,4861,0.282864
Lint,11025,Nee,Aangiften groter dan 50.000 Euro,2019,1383,4770,0.289937
Lint,11025,Nee,Aangiften groter dan 50.000 Euro,2020,1418,4718,0.300551
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2001,1559,13022,0.11972
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2002,1668,13280,0.125602
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2003,1686,14081,0.119736
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2004,1780,14282,0.124632
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2005,1908,14384,0.132647
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2006,2011,14544,0.13827
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2007,2131,14626,0.145699
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2008,2294,14763,0.155388
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2009,2339,14679,0.159343
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2010,2346,14625,0.16041
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2011,2518,14710,0.171176
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2012,2706,14500,0.186621
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2013,2814,14540,0.193535
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2014,3048,14658,0.207941
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2015,3072,14784,0.207792
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2016,3085,14859,0.207618
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2017,3239,15029,0.215517
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2018,3388,15114,0.224163
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2019,3467,15040,0.230519
Mortsel,11029,Nee,Aangiften groter dan 50.000 Euro,2020,3595,14926,0.240855
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2001,266,4376,0.0607861
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2002,286,4481,0.063825
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2003,324,4530,0.0715232
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2004,374,4877,0.0766865
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2005,405,5097,0.0794585
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2006,446,5218,0.0854734
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2007,491,5377,0.0913149
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2008,565,5397,0.104688
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2009,607,5353,0.113394
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2010,619,5465,0.113266
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2011,672,5430,0.123757
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2012,745,5403,0.137886
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2013,806,5482,0.147027
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2014,954,5604,0.170236
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2015,973,5698,0.170762
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2016,986,5712,0.172619
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2017,1019,5777,0.176389
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2018,1101,5845,0.188366
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2019,1182,5818,0.203163
Niel,11030,Nee,Aangiften groter dan 50.000 Euro,2020,1288,5842,0.220472
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2001,1082,8009,0.135098
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2002,1177,8039,0.146411
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2003,1249,9437,0.132351
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2004,1303,9535,0.136654
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2005,1416,9725,0.145604
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2006,1474,10002,0.147371
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2007,1634,10169,0.160684
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2008,1796,10272,0.174844
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2009,1848,10354,0.178482
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2010,1917,10450,0.183445
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2011,2050,10436,0.196435
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2012,2176,10401,0.209211
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2013,2240,10471,0.213924
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2014,2434,10583,0.229991
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2015,2479,10670,0.232334
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2016,2538,10774,0.235567
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2017,2646,10818,0.244592
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2018,2778,10870,0.255566
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2019,2923,10871,0.268881
Ranst,11035,Nee,Aangiften groter dan 50.000 Euro,2020,3032,10857,0.279267
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2001,868,7709,0.112596
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2002,948,7716,0.122862
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2003,981,7712,0.127204
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2004,1054,8227,0.128115
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2005,1112,8288,0.13417
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2006,1197,8365,0.143096
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2007,1308,8452,0.154756
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2008,1382,8450,0.16355
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2009,1426,8381,0.170147
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2010,1459,8430,0.173072
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2011,1581,8403,0.188147
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2012,1680,8283,0.202825
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2013,1749,8361,0.209186
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2014,1932,8422,0.229399
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2015,1940,8443,0.229776
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2016,1959,8438,0.232164
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2017,2066,8442,0.244729
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2018,2154,8530,0.252521
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2019,2263,8427,0.268542
Rumst,11037,Nee,Aangiften groter dan 50.000 Euro,2020,2300,8462,0.271803
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2001,441,3700,0.119189
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2002,483,4001,0.12072
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2003,497,4118,0.12069
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2004,534,4128,0.12936
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2005,567,4316,0.131372
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2006,625,4408,0.141788
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2007,682,4503,0.151455
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2008,738,4591,0.160749
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2009,749,4550,0.164615
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2010,780,4588,0.170009
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2011,830,4533,0.183102
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2012,894,4548,0.19657
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2013,915,4561,0.200614
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2014,1001,4601,0.217561
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2015,1010,4658,0.216831
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2016,1055,4703,0.224325
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2017,1080,4780,0.225941
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2018,1111,4795,0.2317
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2019,1171,4755,0.246267
Schelle,11038,Nee,Aangiften groter dan 50.000 Euro,2020,1224,4751,0.25763
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2001,1575,9466,0.166385
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2002,1648,9888,0.166667
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2003,1642,10335,0.158878
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2004,1758,10525,0.167031
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2005,1801,10560,0.170549
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2006,1895,10704,0.177037
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2007,1944,10763,0.180619
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2008,2109,10864,0.194127
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2009,2126,10858,0.1958
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2010,2198,10859,0.202413
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2011,2288,10834,0.211187
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2012,2466,10710,0.230252
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2013,2525,10805,0.233688
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2014,2660,10870,0.24471
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2015,2704,10936,0.247257
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2016,2816,11006,0.25586
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2017,2937,11103,0.264523
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2018,3112,11112,0.280058
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2019,3185,11215,0.283995
Schilde,11039,Nee,Aangiften groter dan 50.000 Euro,2020,3340,11141,0.299794
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2001,1754,15778,0.111167
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2002,1895,16217,0.116853
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2003,1979,18366,0.107753
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2004,2115,18455,0.114603
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2005,2242,18614,0.120447
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2006,2365,18894,0.125172
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2007,2570,19207,0.133805
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2008,2785,19299,0.144308
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2009,2867,19293,0.148603
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2010,2969,19538,0.15196
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2011,3172,19440,0.163169
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2012,3501,19228,0.182078
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2013,3573,19346,0.184689
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2014,3953,19515,0.202562
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2015,3974,19591,0.202848
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2016,4012,19712,0.203531
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2017,4271,19873,0.214915
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2018,4422,19956,0.221587
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2019,4566,19721,0.23153
Schoten,11040,Nee,Aangiften groter dan 50.000 Euro,2020,4769,19730,0.241713
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2001,1039,8572,0.121209
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2002,1115,8692,0.128279
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2003,1212,8994,0.134757
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2004,1318,9849,0.133821
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2005,1409,10023,0.140577
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2006,1534,10151,0.151118
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2007,1658,10194,0.162645
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2008,1780,10278,0.173185
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2009,1847,10270,0.179844
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2010,1889,10213,0.18496
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2011,2014,10140,0.198619
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2012,2127,10052,0.2116
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2013,2230,10170,0.219272
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2014,2399,10274,0.233502
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2015,2397,10439,0.22962
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2016,2383,10392,0.229311
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2017,2501,10418,0.240065
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2018,2627,10617,0.247433
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2019,2685,10699,0.250958
Stabroek,11044,Nee,Aangiften groter dan 50.000 Euro,2020,2749,10627,0.258681
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2001,450,4398,0.102319
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2002,475,4917,0.0966036
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2003,502,5008,0.10024
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2004,533,5112,0.104264
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2005,581,5170,0.112379
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2006,645,5244,0.122998
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2007,701,5282,0.132715
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2008,787,5368,0.14661
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2009,771,5341,0.144355
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2010,797,5383,0.148059
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2011,852,5321,0.16012
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2012,932,5327,0.174958
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2013,974,5314,0.183289
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2014,1082,5432,0.19919
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2015,1093,5517,0.198115
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2016,1135,5632,0.201527
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2017,1184,5645,0.209743
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2018,1257,5690,0.220914
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2019,1285,5739,0.223907
Wijnegem,11050,Nee,Aangiften groter dan 50.000 Euro,2020,1377,5766,0.238814
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2001,631,5888,0.107167
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2002,716,5999,0.119353
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2003,719,6504,0.110547
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2004,788,6731,0.11707
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2005,826,6870,0.120233
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2006,867,6986,0.124105
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2007,928,7120,0.130337
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2008,1023,7131,0.143458
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2009,1089,7170,0.151883
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2010,1125,7201,0.156228
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2011,1178,7154,0.164663
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2012,1278,7138,0.179042
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2013,1325,7179,0.184566
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2014,1424,7225,0.197093
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2015,1466,7284,0.201263
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2016,1471,7351,0.200109
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2017,1559,7459,0.209009
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2018,1613,7422,0.217327
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2019,1662,7350,0.226122
Wommelgem,11052,Nee,Aangiften groter dan 50.000 Euro,2020,1746,7330,0.238199
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2001,660,7995,0.0825516
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2002,742,8717,0.085121
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2003,800,9413,0.0849888
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2004,917,9591,0.0956105
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2005,1009,9853,0.102405
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2006,1122,10169,0.110335
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2007,1232,10374,0.118758
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2008,1363,10430,0.130681
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2009,1409,10530,0.133808
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2010,1515,10678,0.141881
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2011,1642,10711,0.1533
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2012,1810,10665,0.169714
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2013,1948,10782,0.180671
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2014,2194,10964,0.200109
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2015,2152,11204,0.192074
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2016,2216,11299,0.196124
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2017,2404,11507,0.208916
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2018,2509,11723,0.214024
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2019,2621,11829,0.221574
Wuustwezel,11053,Nee,Aangiften groter dan 50.000 Euro,2020,2742,11963,0.229207
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2001,645,5682,0.113516
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2002,706,5846,0.120766
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2003,743,6721,0.110549
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2004,781,6808,0.114718
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2005,841,6911,0.12169
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2006,921,6979,0.131967
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2007,1015,7099,0.142978
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2008,1081,7185,0.150452
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2009,1132,7169,0.157902
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2010,1154,7279,0.158538
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2011,1228,7250,0.169379
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2012,1328,7239,0.183451
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2013,1414,7245,0.195169
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2014,1545,7286,0.212051
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2015,1575,7332,0.214812
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2016,1619,7381,0.219347
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2017,1667,7440,0.224059
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2018,1739,7478,0.232549
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2019,1778,7480,0.237701
Zandhoven,11054,Nee,Aangiften groter dan 50.000 Euro,2020,1889,7435,0.254069
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2001,1358,9398,0.144499
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2002,1487,9698,0.153331
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2003,1526,10855,0.14058
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2004,1636,11027,0.148363
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2005,1745,11324,0.154097
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2006,1864,11572,0.161078
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2007,2028,11843,0.17124
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2008,2178,11971,0.18194
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2009,2235,12021,0.185925
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2010,2300,12129,0.189628
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2011,2443,12125,0.201485
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2012,2579,11964,0.215563
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2013,2632,12102,0.217485
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2014,2824,12238,0.230757
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2015,2848,12388,0.2299
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2016,2914,12496,0.233195
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2017,3018,12445,0.242507
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2018,3191,12508,0.255117
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2019,3274,12486,0.262214
Zoersel,11055,Nee,Aangiften groter dan 50.000 Euro,2020,3485,12430,0.28037
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2001,868,9860,0.0880325
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2002,954,10102,0.0944367
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2003,1004,10227,0.0981715
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2004,1103,10755,0.102557
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2005,1212,10935,0.110837
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2006,1338,11091,0.120638
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2007,1451,11191,0.129658
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2008,1598,11239,0.142183
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2009,1645,11179,0.147151
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2010,1642,11198,0.146633
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2011,1803,11130,0.161995
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2012,1925,10972,0.175447
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2013,1978,11040,0.179167
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2014,2113,11094,0.190463
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2015,2119,11065,0.191505
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2016,2107,10986,0.19179
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2017,2172,10973,0.19794
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2018,2286,10941,0.208939
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2019,2351,10921,0.215273
Zwijndrecht,11056,Nee,Aangiften groter dan 50.000 Euro,2020,2424,10840,0.223616
