Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een (equivalent) leefloon,Aantal inwoners,Procent
Waregem,34040,Nee,Personen met (equivalent) leefloon,2007,67,35831,0.00186989
Waregem,34040,Nee,Personen met (equivalent) leefloon,2008,65,35971,0.00180701
Waregem,34040,Nee,Personen met (equivalent) leefloon,2009,50,36190,0.0013816
Waregem,34040,Nee,Personen met (equivalent) leefloon,2010,58,36306,0.00159753
Waregem,34040,Nee,Personen met (equivalent) leefloon,2011,61,36593,0.00166699
Waregem,34040,Nee,Personen met (equivalent) leefloon,2012,72,36751,0.00195913
Waregem,34040,Nee,Personen met (equivalent) leefloon,2013,91,36960,0.00246212
Waregem,34040,Nee,Personen met (equivalent) leefloon,2014,73,37155,0.00196474
Waregem,34040,Nee,Personen met (equivalent) leefloon,2015,90,37341,0.00241022
Waregem,34040,Nee,Personen met (equivalent) leefloon,2016,103,37606,0.00273892
Waregem,34040,Nee,Personen met (equivalent) leefloon,2017,119,37871,0.00314225
Waregem,34040,Nee,Personen met (equivalent) leefloon,2018,134,38125,0.00351475
Waregem,34040,Nee,Personen met (equivalent) leefloon,2019,145,38266,0.00378926
Waregem,34040,Nee,Personen met (equivalent) leefloon,2020,134,38350,0.00349413
Waregem,34040,Nee,Personen met (equivalent) leefloon,2021,168,38535,0.00435967
Waregem,34040,Nee,Personen met (equivalent) leefloon,2022,157,38948,0.00403102
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2003,217,31172,0.00696138
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2004,202,31084,0.00649852
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2005,175,31059,0.00563444
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2006,154,31020,0.00496454
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2007,137,30926,0.00442993
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2008,104,30934,0.003362
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2009,112,30990,0.00361407
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2010,123,30975,0.00397094
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2011,120,31066,0.00386274
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2012,117,31076,0.00376496
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2013,114,31100,0.00366559
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2014,75,31063,0.00241445
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2015,75,31307,0.00239563
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2016,83,31291,0.00265252
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2017,96,31457,0.00305178
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2018,90,31412,0.00286515
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2019,93,31406,0.00296122
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2020,104,31579,0.00329333
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2021,109,31503,0.00345999
Wevelgem,34041,Nee,Personen met (equivalent) leefloon,2022,98,31565,0.0031047
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2003,83,23392,0.00354822
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2004,66,23536,0.00280421
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2005,52,23666,0.00219724
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2006,41,23674,0.00173186
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2007,62,23809,0.00260406
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2008,37,23900,0.00154812
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2009,32,24045,0.00133084
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2010,34,24113,0.00141003
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2011,34,24100,0.00141079
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2012,32,24209,0.00132182
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2013,26,24197,0.00107451
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2014,25,24258,0.00103059
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2015,23,24271,0.000947633
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2016,41,24353,0.00168357
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2017,38,24530,0.00154912
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2018,48,24619,0.00194971
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2019,49,24656,0.00198735
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2020,45,24814,0.00181349
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2021,44,24853,0.00177041
Zwevegem,34042,Nee,Personen met (equivalent) leefloon,2022,49,25140,0.00194909
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2003,20,1969,0.0101574
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2004,16,1999,0.008004
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2005,17,2040,0.00833333
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2006,11,2030,0.00541872
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2007,14,2047,0.00683928
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2008,10,2051,0.00487567
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2009,10,2105,0.00475059
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2010,12,2110,0.0056872
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2011,11,2126,0.00517404
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2012,11,2110,0.00521327
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2013,14,2126,0.00658514
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2014,15,2120,0.00707547
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2015,13,2155,0.00603248
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2016,14,2133,0.00656353
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2017,12,2142,0.00560224
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2018,9,2087,0.00431241
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2019,9,2049,0.00439239
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2020,10,2071,0.00482859
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2021,13,2076,0.00626204
Spiere-Helkijn,34043,Nee,Personen met (equivalent) leefloon,2022,16,2056,0.0077821
Bredene,35002,Nee,Personen met (equivalent) leefloon,2003,113,14605,0.00773708
Bredene,35002,Nee,Personen met (equivalent) leefloon,2004,110,14803,0.00743093
Bredene,35002,Nee,Personen met (equivalent) leefloon,2005,77,14982,0.0051395
Bredene,35002,Nee,Personen met (equivalent) leefloon,2006,58,15118,0.00383649
Bredene,35002,Nee,Personen met (equivalent) leefloon,2007,61,15343,0.00397575
Bredene,35002,Nee,Personen met (equivalent) leefloon,2008,45,15594,0.00288573
Bredene,35002,Nee,Personen met (equivalent) leefloon,2009,42,15905,0.00264068
Bredene,35002,Nee,Personen met (equivalent) leefloon,2010,52,16202,0.00320948
Bredene,35002,Nee,Personen met (equivalent) leefloon,2011,52,16383,0.00317402
Bredene,35002,Nee,Personen met (equivalent) leefloon,2012,47,16496,0.00284918
Bredene,35002,Nee,Personen met (equivalent) leefloon,2013,46,16754,0.00274561
Bredene,35002,Nee,Personen met (equivalent) leefloon,2014,49,16962,0.00288881
Bredene,35002,Nee,Personen met (equivalent) leefloon,2015,66,17301,0.00381481
Bredene,35002,Nee,Personen met (equivalent) leefloon,2016,75,17360,0.00432028
Bredene,35002,Nee,Personen met (equivalent) leefloon,2017,89,17585,0.00506113
Bredene,35002,Nee,Personen met (equivalent) leefloon,2018,101,17828,0.00566525
Bredene,35002,Nee,Personen met (equivalent) leefloon,2019,90,18095,0.00497375
Bredene,35002,Nee,Personen met (equivalent) leefloon,2020,85,18141,0.00468552
Bredene,35002,Nee,Personen met (equivalent) leefloon,2021,104,18086,0.0057503
Bredene,35002,Nee,Personen met (equivalent) leefloon,2022,84,18167,0.00462377
Gistel,35005,Nee,Personen met (equivalent) leefloon,2003,50,11162,0.00447948
Gistel,35005,Nee,Personen met (equivalent) leefloon,2004,52,11184,0.0046495
Gistel,35005,Nee,Personen met (equivalent) leefloon,2005,37,11159,0.00331571
Gistel,35005,Nee,Personen met (equivalent) leefloon,2006,44,11125,0.00395506
Gistel,35005,Nee,Personen met (equivalent) leefloon,2007,31,11170,0.00277529
Gistel,35005,Nee,Personen met (equivalent) leefloon,2008,30,11383,0.00263551
Gistel,35005,Nee,Personen met (equivalent) leefloon,2009,39,11702,0.00333276
Gistel,35005,Nee,Personen met (equivalent) leefloon,2010,40,11727,0.00341093
Gistel,35005,Nee,Personen met (equivalent) leefloon,2011,36,11782,0.00305551
Gistel,35005,Nee,Personen met (equivalent) leefloon,2012,33,11792,0.00279851
Gistel,35005,Nee,Personen met (equivalent) leefloon,2013,26,11871,0.00219021
Gistel,35005,Nee,Personen met (equivalent) leefloon,2014,28,11826,0.00236766
Gistel,35005,Nee,Personen met (equivalent) leefloon,2015,34,11753,0.00289288
Gistel,35005,Nee,Personen met (equivalent) leefloon,2016,40,11851,0.00337524
Gistel,35005,Nee,Personen met (equivalent) leefloon,2017,59,12021,0.00490808
Gistel,35005,Nee,Personen met (equivalent) leefloon,2018,56,12063,0.00464229
Gistel,35005,Nee,Personen met (equivalent) leefloon,2019,38,12178,0.00312038
Gistel,35005,Nee,Personen met (equivalent) leefloon,2020,33,12166,0.00271248
Gistel,35005,Nee,Personen met (equivalent) leefloon,2021,43,12107,0.00355166
Gistel,35005,Nee,Personen met (equivalent) leefloon,2022,42,12106,0.00346935
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2003,69,13429,0.00513813
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2004,74,13389,0.00552693
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2005,69,13340,0.00517241
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2006,64,13423,0.00476794
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2007,49,13493,0.00363151
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2008,38,13571,0.00280009
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2009,26,13687,0.00189961
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2010,30,13839,0.00216779
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2011,37,13860,0.00266955
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2012,37,13898,0.00266225
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2013,37,13869,0.00266782
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2014,34,13929,0.00244095
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2015,24,13952,0.00172018
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2016,36,13945,0.00258157
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2017,30,13950,0.00215054
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2018,44,13939,0.00315661
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2019,39,14050,0.0027758
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2020,36,14041,0.00256392
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2021,43,14068,0.00305658
Ichtegem,35006,Nee,Personen met (equivalent) leefloon,2022,49,14139,0.00346559
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2003,141,17217,0.00818958
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2004,129,17501,0.00737101
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2005,160,17690,0.00904466
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2006,161,17841,0.00902416
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2007,157,18080,0.00868363
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2008,124,18377,0.00674756
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2009,113,18614,0.0060707
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2010,132,18636,0.00708307
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2011,111,18893,0.00587519
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2012,146,19052,0.00766324
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2013,143,19083,0.00749358
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2014,146,19177,0.00761329
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2015,143,19302,0.00740856
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2016,144,19262,0.00747586
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2017,133,19186,0.00693214
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2018,147,19371,0.00758866
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2019,139,19336,0.00718866
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2020,117,19578,0.0059761
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2021,120,19676,0.0060988
Middelkerke,35011,Nee,Personen met (equivalent) leefloon,2022,73,19723,0.00370126
Oostende,35013,Ja,Personen met (equivalent) leefloon,2003,787,68065,0.0115625
Oostende,35013,Ja,Personen met (equivalent) leefloon,2004,709,68273,0.0103848
Oostende,35013,Ja,Personen met (equivalent) leefloon,2005,625,68594,0.00911158
Oostende,35013,Ja,Personen met (equivalent) leefloon,2006,772,68931,0.0111996
Oostende,35013,Ja,Personen met (equivalent) leefloon,2007,714,69115,0.0103306
Oostende,35013,Ja,Personen met (equivalent) leefloon,2008,737,69093,0.0106668
Oostende,35013,Ja,Personen met (equivalent) leefloon,2009,774,69061,0.0112075
Oostende,35013,Ja,Personen met (equivalent) leefloon,2010,955,69064,0.0138278
Oostende,35013,Ja,Personen met (equivalent) leefloon,2011,990,69732,0.0141972
Oostende,35013,Ja,Personen met (equivalent) leefloon,2012,1043,70284,0.0148398
Oostende,35013,Ja,Personen met (equivalent) leefloon,2013,1033,69969,0.0147637
Oostende,35013,Ja,Personen met (equivalent) leefloon,2014,1070,70274,0.0152261
Oostende,35013,Ja,Personen met (equivalent) leefloon,2015,1047,70460,0.0148595
Oostende,35013,Ja,Personen met (equivalent) leefloon,2016,1121,70600,0.0158782
Oostende,35013,Ja,Personen met (equivalent) leefloon,2017,1274,70994,0.0179452
Oostende,35013,Ja,Personen met (equivalent) leefloon,2018,1429,71332,0.0200331
Oostende,35013,Ja,Personen met (equivalent) leefloon,2019,1392,71494,0.0194702
Oostende,35013,Ja,Personen met (equivalent) leefloon,2020,1318,71647,0.0183957
Oostende,35013,Ja,Personen met (equivalent) leefloon,2021,1405,71755,0.0195805
Oostende,35013,Ja,Personen met (equivalent) leefloon,2022,1359,71557,0.0189919
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2003,39,8781,0.00444141
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2004,47,8834,0.00532035
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2005,32,8884,0.00360198
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2006,26,8929,0.00291186
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2007,16,8947,0.00178831
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2008,11,8955,0.00122836
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2009,14,8983,0.0015585
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2010,10,8972,0.00111458
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2011,10,9042,0.00110595
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2012,9,9110,0.000987925
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2013,8,9094,0.000879701
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2014,10,9217,0.00108495
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2015,11,9222,0.0011928
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2016,16,9279,0.00172432
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2017,24,9325,0.00257373
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2018,25,9300,0.00268817
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2019,41,9381,0.00437054
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2020,36,9507,0.00378668
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2021,42,9672,0.00434243
Oudenburg,35014,Nee,Personen met (equivalent) leefloon,2022,32,9717,0.0032932
De Haan,35029,Nee,Personen met (equivalent) leefloon,2003,61,11644,0.00523875
De Haan,35029,Nee,Personen met (equivalent) leefloon,2004,43,11717,0.00366988
De Haan,35029,Nee,Personen met (equivalent) leefloon,2005,31,11847,0.0026167
De Haan,35029,Nee,Personen met (equivalent) leefloon,2006,29,11925,0.00243187
De Haan,35029,Nee,Personen met (equivalent) leefloon,2007,28,12177,0.00229942
De Haan,35029,Nee,Personen met (equivalent) leefloon,2008,16,12242,0.00130698
De Haan,35029,Nee,Personen met (equivalent) leefloon,2009,26,12339,0.00210714
De Haan,35029,Nee,Personen met (equivalent) leefloon,2010,40,12401,0.00322555
De Haan,35029,Nee,Personen met (equivalent) leefloon,2011,41,12518,0.00327528
De Haan,35029,Nee,Personen met (equivalent) leefloon,2012,49,12473,0.00392849
De Haan,35029,Nee,Personen met (equivalent) leefloon,2013,39,12563,0.00310435
De Haan,35029,Nee,Personen met (equivalent) leefloon,2014,37,12577,0.00294188
De Haan,35029,Nee,Personen met (equivalent) leefloon,2015,40,12587,0.00317788
De Haan,35029,Nee,Personen met (equivalent) leefloon,2016,49,12622,0.00388211
De Haan,35029,Nee,Personen met (equivalent) leefloon,2017,61,12656,0.00481985
De Haan,35029,Nee,Personen met (equivalent) leefloon,2018,62,12635,0.004907
De Haan,35029,Nee,Personen met (equivalent) leefloon,2019,57,12666,0.00450024
De Haan,35029,Nee,Personen met (equivalent) leefloon,2020,53,12700,0.00417323
De Haan,35029,Nee,Personen met (equivalent) leefloon,2021,52,12789,0.00406599
De Haan,35029,Nee,Personen met (equivalent) leefloon,2022,43,12740,0.0033752
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2003,42,9837,0.00426959
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2004,35,9820,0.00356415
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2005,38,9838,0.00386257
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2006,36,9831,0.00366189
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2007,36,9867,0.00364853
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2008,29,9930,0.00292044
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2009,20,10005,0.001999
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2010,20,9957,0.00200864
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2011,16,9967,0.0016053
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2012,16,9895,0.00161698
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2013,14,10047,0.00139345
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2014,12,10106,0.00118741
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2015,15,10071,0.00148943
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2016,15,10016,0.0014976
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2017,12,10007,0.00119916
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2018,8,9950,0.00080402
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2019,12,9987,0.00120156
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2020,11,9973,0.00110298
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2021,14,9925,0.00141058
Hooglede,36006,Nee,Personen met (equivalent) leefloon,2022,12,10003,0.00119964
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2003,43,10633,0.00404401
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2004,32,10609,0.00301631
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2005,23,10618,0.00216613
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2006,28,10617,0.00263728
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2007,22,10646,0.0020665
Ingelmunster,36007,Nee,Personen met (equivalent) leefloon,2008,15,10617,0.00141283
