Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Totaal netto belastbaar inkomen 
(in miljoen euro)","Aantal fiscale aangiften 
(zonder nulaangiften)","Gemiddeld inkomen, per aangifte 
(in euro)"
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2004,399.496,16985,23520.5
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2005,410.646,17250,23805.5
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2006,434.606,17602,24690.7
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2007,449.579,17937,25064.3
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2008,478.191,18368,26033.9
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2009,493.271,18395,26815.5
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2010,503.954,18632,27047.8
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2011,526.079,18667,28182.3
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2012,543.979,18574,29287.1
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2013,568.549,18648,30488.5
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2014,590.589,18755,31489.7
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2015,593.053,19029,31165.8
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2016,600.116,19035,31527.0
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2017,614.417,19088,32188.6
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2018,639.729,19221,33282.8
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2019,651.057,19317,33703.8
Lommel,72020,Nee,"Gemiddeld inkomen, per aangifte",2020,674.018,19314,34897.9
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1991,155.75,8495,18334.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1992,171.15,8450,20254.4
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1993,177.57,8469,20967.1
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1994,181.51,8564,21194.5
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1995,192.51,8981,21435.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1996,198.31,9258,21420.4
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1997,206.25,9422,21890.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1998,215.65,9519,22654.7
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",1999,223.05,9776,22816.1
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2000,231.42,9977,23195.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2001,253.93,10346,24543.8
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2002,263.3,10566,24919.6
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2003,281.651,11584,24313.8
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2004,292.369,12117,24128.8
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2005,307.376,12557,24478.5
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2006,328.86,13295,24735.6
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2007,337.866,13589,24863.2
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2008,360.977,13743,26266.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2009,371.052,13790,26907.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2010,377.22,13865,27206.7
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2011,391.218,13900,28145.2
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2012,404.669,13795,29334.5
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2013,414.108,13893,29807.0
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2014,441.772,14073,31391.4
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2015,439.286,14155,31034.0
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2016,436.231,14172,30781.2
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2017,453.167,14229,31848.1
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2018,464.152,14365,32311.3
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2019,475.189,14354,33105.0
Maaseik,72021,Nee,"Gemiddeld inkomen, per aangifte",2020,495.816,14398,34436.5
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1991,92.46,5071,18233.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1992,102.16,5138,19883.2
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1993,106.74,5218,20456.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1994,112.69,5359,21028.2
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1995,120.48,5661,21282.5
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1996,124.12,5735,21642.5
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1997,130.64,5923,22056.4
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1998,138.06,6068,22752.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",1999,143.77,6333,22701.7
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2000,153.3,6541,23436.8
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2001,164.1,6694,24514.5
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2002,171.7,6919,24815.7
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2003,184.185,7533,24450.4
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2004,197.348,8551,23079.0
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2005,206.354,8653,23847.7
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2006,218.79,8876,24649.6
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2007,226.767,9015,25154.4
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2008,236.373,9050,26118.6
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2009,241.8,9082,26624.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2010,247.124,9066,27258.4
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2011,256.662,9077,28276.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2012,263.687,8976,29376.9
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2013,270.897,8940,30301.7
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2014,285.236,9015,31640.2
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2015,284.838,9050,31473.8
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2016,287.529,9138,31465.2
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2017,298.311,9183,32485.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2018,304.762,9155,33289.1
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2019,306.804,9122,33633.4
Peer,72030,Nee,"Gemiddeld inkomen, per aangifte",2020,320.93,9168,35005.5
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1991,82.0,4657,17607.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1992,91.5,4755,19242.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1993,94.32,4766,19790.2
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1994,96.65,4825,20031.1
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1995,100.94,5106,19768.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1996,106.0,5242,20221.3
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1997,110.91,5441,20384.1
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1998,117.77,5568,21151.2
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",1999,121.64,5617,21655.7
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2000,124.57,5527,22538.4
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2001,135.63,5767,23518.3
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2002,138.36,5915,23391.4
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2003,154.924,6620,23402.4
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2004,164.425,7355,22355.5
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2005,167.094,7423,22510.3
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2006,176.72,7572,23338.6
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2007,182.622,7693,23738.8
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2008,191.663,7792,24597.4
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2009,197.363,7744,25485.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2010,200.904,7849,25596.1
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2011,208.058,7815,26622.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2012,213.346,7682,27772.1
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2013,219.804,7749,28365.4
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2014,228.204,7838,29115.1
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2015,234.709,7982,29404.8
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2016,235.991,7977,29583.9
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2017,246.204,8042,30614.8
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2018,247.733,7992,30997.6
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2019,255.306,7886,32374.6
Hamont-Achel,72037,Nee,"Gemiddeld inkomen, per aangifte",2020,268.234,7933,33812.4
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1991,71.27,3826,18627.8
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1992,79.77,3894,20485.4
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1993,82.4,3909,21079.6
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1994,85.37,3929,21728.2
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1995,90.83,4202,21615.9
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1996,94.89,4334,21894.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1997,99.18,4450,22287.6
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1998,106.27,4794,22167.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",1999,112.32,4895,22945.9
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2000,116.58,5022,23213.9
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2001,123.19,5132,24004.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2002,130.14,5173,25157.5
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2003,132.076,5363,24627.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2004,140.433,5995,23425.1
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2005,145.823,6118,23835.1
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2006,152.911,6251,24461.9
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2007,161.13,6390,25216.0
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2008,170.672,6488,26305.8
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2009,178.494,6513,27405.7
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2010,180.387,6544,27565.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2011,188.151,6599,28512.0
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2012,195.931,6524,30032.4
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2013,201.201,6633,30333.3
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2014,214.01,6779,31569.5
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2015,216.05,6784,31847.0
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2016,218.621,6782,32235.5
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2017,222.403,6773,32836.7
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2018,229.276,6862,33412.4
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2019,235.961,6877,34311.6
Hechtel-Eksel,72038,Nee,"Gemiddeld inkomen, per aangifte",2020,245.939,6882,35736.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1991,187.61,10009,18744.1
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1992,208.85,10229,20417.4
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1993,214.7,10263,20919.8
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1994,221.86,10299,21541.9
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1995,232.52,10912,21308.7
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1996,239.96,11235,21358.3
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1997,251.31,11956,21019.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1998,265.62,12405,21412.3
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",1999,275.39,12802,21511.5
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2000,294.61,13155,22395.3
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2001,322.48,13447,23981.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2002,326.92,14590,22407.1
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2003,338.146,15041,22481.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2004,349.56,15754,22188.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2005,361.38,16072,22485.0
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2006,379.677,16288,23310.2
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2007,393.008,16513,23799.9
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2008,414.878,16670,24887.7
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2009,423.299,16668,25395.9
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2010,424.639,16820,25246.1
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2011,446.663,16741,26680.8
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2012,455.047,16551,27493.6
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2013,473.364,16684,28372.3
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2014,505.298,16821,30039.7
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2015,494.382,16797,29432.8
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2016,493.439,16857,29272.1
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2017,511.324,16854,30338.4
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2018,524.672,16949,30956.0
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2019,535.647,16817,31851.5
Houthalen-Helchteren,72039,Nee,"Gemiddeld inkomen, per aangifte",2020,563.092,16776,33565.4
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1991,113.61,6311,18001.9
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1992,125.68,6411,19603.8
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1993,132.23,6543,20209.4
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1994,135.65,6503,20859.6
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1995,145.09,6992,20750.9
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1996,165.54,7226,22908.9
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1997,154.78,7273,21281.5
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1998,162.68,7423,21915.7
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",1999,169.78,7560,22457.7
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2000,177.54,7869,22562.0
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2001,190.73,8108,23523.7
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2002,200.59,8553,23452.6
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2003,210.332,8924,23569.3
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2004,228.182,10157,22465.5
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2005,232.077,9874,23503.8
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2006,249.186,10645,23408.8
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2007,256.67,10793,23781.1
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2008,272.509,10964,24854.8
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2009,280.96,11008,25523.3
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2010,285.022,11079,25726.4
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2011,296.978,11135,26670.6
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2012,302.878,10967,27617.2
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2013,312.605,11033,28333.6
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2014,337.111,11090,30397.8
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2015,337.794,11207,30141.4
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2016,336.67,11279,29849.3
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2017,348.46,11382,30615.0
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2018,360.549,11478,31412.2
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2019,372.435,11437,32564.0
Dilsen-Stokkem,72041,Nee,"Gemiddeld inkomen, per aangifte",2020,386.928,11617,33307.1
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1991,137.98,7622,18102.9
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1992,152.13,7654,19875.9
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1993,161.08,7738,20816.7
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1994,168.27,7869,21383.9
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1995,178.93,8414,21265.7
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1996,186.54,8549,21820.1
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1997,193.68,8744,22150.0
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1998,203.92,9084,22448.3
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",1999,214.1,9272,23091.0
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2000,224.82,9505,23652.8
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2001,241.48,10023,24092.6
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2002,251.94,10246,24589.1
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2003,260.926,10538,24760.5
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2004,277.044,11518,24053.1
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2005,287.772,11803,24381.2
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2006,302.93,11993,25258.9
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2007,315.047,12137,25957.6
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2008,328.97,12305,26734.7
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2009,340.42,12418,27413.4
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2010,345.345,12560,27495.6
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2011,361.347,12603,28671.5
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2012,375.447,12526,29973.4
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2013,387.467,12568,30829.7
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2014,412.476,12660,32581.0
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2015,413.496,12781,32352.4
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2016,412.845,12845,32140.5
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2017,425.087,12859,33057.6
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2018,438.732,13041,33642.5
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2019,452.462,13082,34586.6
Oudsbergen,72042,Nee,"Gemiddeld inkomen, per aangifte",2020,470.311,13038,36072.3
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1991,187.65,9844,19062.4
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1992,206.9,9893,20913.8
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1993,214.28,10075,21268.5
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1994,219.58,10219,21487.4
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1995,232.95,10732,21706.1
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1996,244.32,11139,21933.7
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1997,255.45,11368,22471.0
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1998,270.34,11787,22935.4
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",1999,280.67,11966,23455.6
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2000,291.37,12119,24042.4
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2001,316.2,12565,25165.1
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2002,327.8,13218,24799.5
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2003,353.515,14419,24517.3
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2004,371.325,15660,23711.7
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2005,387.505,15961,24278.2
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2006,403.615,16222,24880.7
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2007,420.572,16432,25594.7
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2008,446.035,16612,26850.2
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2009,469.181,16878,27798.4
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2010,468.014,17065,27425.3
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2011,490.203,17165,28558.3
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2012,507.786,17013,29846.9
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2013,523.032,17196,30415.9
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2014,564.566,17426,32397.9
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2015,558.716,17759,31461.0
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2016,572.334,17986,31821.1
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2017,600.741,18125,33144.3
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2018,614.439,18330,33520.9
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2019,627.979,18405,34120.0
Pelt,72043,Nee,"Gemiddeld inkomen, per aangifte",2020,658.833,18594,35432.5
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1991,75.76,4021,18841.1
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1992,83.17,4001,20787.3
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1993,86.84,3992,21753.5
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1994,92.27,4011,23004.2
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1995,98.71,4275,23090.1
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1996,102.03,4374,23326.5
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1997,107.16,4520,23708.0
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1998,112.28,4630,24250.5
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",1999,116.93,4705,24852.3
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2000,130.95,5351,24472.1
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2001,138.54,5817,23816.4
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2002,143.11,5955,24031.9
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2003,149.845,6029,24854.0
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2004,154.988,6036,25677.3
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2005,159.674,6058,26357.6
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2006,164.967,6111,26995.1
Alken,73001,Nee,"Gemiddeld inkomen, per aangifte",2007,172.044,6216,27677.6
