Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,"Aantal personen met een (equivalent) leefloon, met een IGO of GIB, met een IVT en/of met een IT",Aantal inwoners,Procent
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2011,1964,73807,0.0266099
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2012,1980,74588,0.0265458
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2013,1992,75579,0.0263565
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2014,2046,75991,0.0269242
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2015,2120,76331,0.0277738
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2016,2155,76685,0.028102
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2017,2192,77124,0.0284218
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2018,2228,77651,0.0286925
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2019,2348,78296,0.0299888
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2020,2449,78714,0.0311126
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2021,2600,79089,0.0328744
Hasselt,71022,Ja,Personen met sociale bijstandsuitkering,2022,2624,79524,0.0329963
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2011,314,12264,0.0256034
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2012,322,12316,0.0261449
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2013,319,12330,0.0258719
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2014,325,12390,0.0262308
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2015,316,12463,0.0253551
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2016,329,12608,0.0260945
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2017,312,12694,0.0245785
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2018,303,12661,0.0239318
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2019,308,12636,0.0243748
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2020,296,12650,0.0233992
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2021,300,12716,0.0235923
Herk-de-Stad,71024,Nee,Personen met sociale bijstandsuitkering,2022,298,12756,0.0233616
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2011,356,15070,0.0236231
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2012,356,15172,0.0234643
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2013,364,15178,0.0239821
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2014,355,15210,0.0233399
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2015,332,15213,0.0218234
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2016,338,15358,0.0220081
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2017,362,15526,0.0233157
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2018,357,15625,0.022848
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2019,371,15755,0.0235481
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2020,382,15850,0.0241009
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2021,412,16065,0.0256458
Leopoldsburg,71034,Nee,Personen met sociale bijstandsuitkering,2022,434,16125,0.0269147
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2011,295,14322,0.0205977
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2012,294,14358,0.0204764
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2013,294,14423,0.0203841
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2014,286,14529,0.0196848
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2015,272,14571,0.0186672
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2016,277,14603,0.0189687
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2017,273,14662,0.0186196
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2018,288,14762,0.0195096
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2019,297,14890,0.0199463
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2020,316,14978,0.0210976
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2021,318,15086,0.0210791
Lummen,71037,Nee,Personen met sociale bijstandsuitkering,2022,317,15172,0.0208938
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2011,156,6687,0.0233288
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2012,148,6691,0.0221193
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2013,159,6729,0.0236291
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2014,154,6748,0.0228216
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2015,154,6841,0.0225113
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2016,149,6865,0.0217043
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2017,145,6941,0.0208904
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2018,146,6960,0.020977
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2019,144,6947,0.0207284
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2020,148,6998,0.0211489
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2021,152,7062,0.0215236
Nieuwerkerken,71045,Nee,Personen met sociale bijstandsuitkering,2022,151,7027,0.0214885
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2011,1517,39579,0.0383284
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2012,1501,39747,0.0377639
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2013,1429,39769,0.0359325
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2014,1465,39840,0.0367721
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2015,1498,39957,0.0374903
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2016,1488,40158,0.0370536
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2017,1467,40169,0.0365207
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2018,1436,40473,0.0354804
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2019,1447,40590,0.0356492
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2020,1488,40672,0.0365854
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2021,1515,40557,0.0373548
Sint-Truiden,71053,Nee,Personen met sociale bijstandsuitkering,2022,1535,40845,0.0375811
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2011,279,17942,0.0155501
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2012,298,18107,0.0164577
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2013,306,18242,0.0167745
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2014,292,18205,0.0160395
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2015,297,18334,0.0161994
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2016,305,18403,0.0165734
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2017,309,18517,0.0166874
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2018,303,18514,0.016366
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2019,300,18613,0.0161178
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2020,319,18727,0.0170342
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2021,326,18881,0.017266
Tessenderlo,71057,Nee,Personen met sociale bijstandsuitkering,2022,343,18884,0.0181635
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2011,376,20816,0.018063
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2012,377,20887,0.0180495
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2013,388,21022,0.0184569
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2014,418,21139,0.0197739
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2015,433,21195,0.0204293
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2016,448,21276,0.0210566
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2017,442,21269,0.0207814
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2018,424,21214,0.0199868
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2019,444,21237,0.0209069
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2020,448,21327,0.0210062
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2021,430,21339,0.0201509
Zonhoven,71066,Nee,Personen met sociale bijstandsuitkering,2022,458,21473,0.0213291
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2011,97,7047,0.0137647
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2012,102,7074,0.014419
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2013,104,7045,0.0147622
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2014,125,7109,0.0175833
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2015,122,7138,0.0170916
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2016,129,7239,0.0178201
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2017,125,7270,0.0171939
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2018,121,7234,0.0167266
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2019,128,7289,0.0175607
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2020,141,7282,0.0193628
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2021,148,7290,0.0203018
Zutendaal,71067,Nee,Personen met sociale bijstandsuitkering,2022,137,7307,0.0187491
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2011,177,10375,0.0170602
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2012,169,10393,0.0162609
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2013,166,10473,0.0158503
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2014,169,10574,0.0159826
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2015,173,10617,0.0162946
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2016,172,10618,0.0161989
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2017,180,10733,0.0167707
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2018,181,10824,0.0167221
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2019,183,10897,0.0167936
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2020,190,10977,0.0173089
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2021,199,11031,0.0180401
Ham,71069,Nee,Personen met sociale bijstandsuitkering,2022,216,11163,0.0193496
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2011,632,31875,0.0198275
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2012,665,32003,0.0207793
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2013,670,32132,0.0208515
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2014,679,32381,0.0209691
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2015,740,32774,0.0225789
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2016,762,33011,0.0230832
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2017,743,33156,0.0224092
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2018,750,33406,0.0224511
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2019,759,33708,0.0225169
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2020,795,33892,0.0234569
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2021,830,34207,0.024264
Heusden-Zolder,71070,Nee,Personen met sociale bijstandsuitkering,2022,852,34243,0.024881
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2011,312,12693,0.0245805
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2012,303,12729,0.0238039
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2013,307,12830,0.0239283
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2014,318,12850,0.0247471
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2015,312,12869,0.0242443
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2016,303,12917,0.0234575
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2017,299,12949,0.0230906
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2018,307,13085,0.023462
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2019,343,13110,0.0261632
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2020,352,13144,0.0267803
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2021,339,13253,0.0255791
Bocholt,72003,Nee,Personen met sociale bijstandsuitkering,2022,354,13508,0.0262067
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2011,370,15238,0.0242814
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2012,364,15379,0.0236686
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2013,365,15434,0.0236491
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2014,368,15547,0.0236702
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2015,364,15660,0.0232439
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2016,368,15785,0.0233133
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2017,372,15911,0.0233801
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2018,384,16005,0.0239925
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2019,396,16085,0.0246192
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2020,386,16169,0.0238728
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2021,378,16097,0.0234826
Bree,72004,Nee,Personen met sociale bijstandsuitkering,2022,390,16324,0.0238912
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2011,238,12279,0.0193827
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2012,225,12252,0.0183643
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2013,236,12338,0.0191279
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2014,232,12373,0.0187505
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2015,239,12348,0.0193554
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2016,233,12309,0.0189292
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2017,235,12277,0.0191415
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2018,227,12233,0.0185564
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2019,228,12174,0.0187284
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2020,221,12206,0.0181058
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2021,233,12216,0.0190733
Kinrooi,72018,Nee,Personen met sociale bijstandsuitkering,2022,253,12258,0.0206396
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2011,631,33193,0.01901
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2012,654,33409,0.0195756
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2013,684,33636,0.0203354
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2014,751,33744,0.0222558
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2015,766,33852,0.0226279
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2016,780,33957,0.0229702
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2017,767,33996,0.0225615
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2018,775,34044,0.0227647
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2019,781,34079,0.0229173
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2020,831,34245,0.0242663
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2021,846,34255,0.0246971
Lommel,72020,Nee,Personen met sociale bijstandsuitkering,2022,863,34396,0.0250901
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2011,608,24724,0.0245915
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2012,602,24828,0.0242468
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2013,626,24891,0.0251497
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2014,634,24969,0.0253915
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2015,638,25115,0.0254031
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2016,634,25133,0.0252258
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2017,635,25233,0.0251655
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2018,620,25201,0.0246022
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2019,644,25317,0.0254375
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2020,672,25310,0.0265508
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2021,679,25389,0.0267439
Maaseik,72021,Nee,Personen met sociale bijstandsuitkering,2022,668,25524,0.0261714
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2011,323,16168,0.0199777
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2012,336,16194,0.0207484
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2013,354,16230,0.0218115
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2014,365,16185,0.0225517
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2015,363,16284,0.0222918
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2016,379,16312,0.0232344
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2017,377,16427,0.02295
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2018,362,16406,0.0220651
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2019,385,16357,0.0235373
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2020,395,16298,0.0242361
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2021,418,16421,0.0254552
Peer,72030,Nee,Personen met sociale bijstandsuitkering,2022,419,16449,0.0254727
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2011,232,14180,0.0163611
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2012,232,14225,0.0163093
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2013,241,14271,0.0168874
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2014,253,14265,0.0177357
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2015,263,14371,0.0183007
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2016,263,14356,0.0183199
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2017,268,14427,0.0185763
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2018,260,14427,0.0180218
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2019,274,14369,0.0190688
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2020,305,14299,0.0213302
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2021,302,14337,0.0210644
Hamont-Achel,72037,Nee,Personen met sociale bijstandsuitkering,2022,290,14375,0.0201739
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2011,204,11847,0.0172195
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2012,215,11940,0.0180067
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2013,222,12009,0.0184861
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2014,220,12166,0.0180832
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2015,229,12266,0.0186695
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2016,240,12294,0.0195217
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2017,238,12276,0.0193874
Hechtel-Eksel,72038,Nee,Personen met sociale bijstandsuitkering,2018,243,12290,0.0197722
