Gemeente,NIS-code,Centrumstad,Indicator,Jaar,Procent
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2011,0.06571
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2012,0.06673
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2013,0.07297
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2014,0.06394
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2015,0.06514
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2016,0.06752
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2017,0.06265
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2018,0.067
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2019,0.06203
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2020,0.07976
Oudenaarde,45035,Nee,Kansarmoede-index Kind en Gezin,2021,0.08789
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2001,0.15986
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2002,0.15049
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2003,0.17805
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2004,0.16418
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2005,0.18764
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2006,0.19298
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2007,0.21436
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2008,0.21394
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2009,0.20186
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2010,0.18654
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2011,0.21361
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2012,0.21092
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2013,0.22265
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2014,0.2219
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2015,0.21765
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2016,0.22818
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2017,0.21124
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2018,0.20415
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2019,0.20721
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2020,0.19596
Ronse,45041,Nee,Kansarmoede-index Kind en Gezin,2021,0.18
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2001,0.0343
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2002,0.03421
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2003,0.03081
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2004,0.02105
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2005,0.01042
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2006,0.01013
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2007,0.02228
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2008,0.02696
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2009,0.02228
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2010,0.02978
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2011,0.02169
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2012,0.02439
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2013,0.03382
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2014,0.04963
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2015,0.06388
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2016,0.07653
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2017,0.10309
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2018,0.09409
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2019,0.08069
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2020,0.07163
Brakel,45059,Nee,Kansarmoede-index Kind en Gezin,2021,0.05263
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2001,0.02463
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2002,0.03704
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2003,0.04523
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2004,0.04082
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2005,0.06897
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2006,0.08482
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2007,0.092
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2008,0.08304
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2009,0.06969
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2010,0.08856
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2011,0.07787
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2012,0.06481
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2013,0.0439
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2014,0.03333
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2015,0.06075
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2016,0.0404
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2017,0.04061
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2018,0.01676
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2019,0.03784
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2020,0.06533
Kluisbergen,45060,Nee,Kansarmoede-index Kind en Gezin,2021,0.05607
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2001,0.01648
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2002,0.02809
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2003,0.03158
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2004,0.02959
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2005,0.03659
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2006,0.03012
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2007,0.01563
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2008,0.0101
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2009,0.02475
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2010,0.01622
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2011,0.01449
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2012,0.02927
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2013,0.01852
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2014,0.01005
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2015,0.02041
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2016,0.01531
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2017,0.02186
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2018,0.0101
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2019,0.0113
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2020,0.01081
Wortegem-Petegem,45061,Nee,Kansarmoede-index Kind en Gezin,2021,0.0226
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2001,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2002,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2003,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2004,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2005,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2006,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2007,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2008,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2009,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2010,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2011,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2012,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2013,0.02128
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2014,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2015,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2016,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2017,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2018,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2019,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2020,0.0
Horebeke,45062,Nee,Kansarmoede-index Kind en Gezin,2021,0.0
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2001,0.01105
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2002,0.02041
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2003,0.01435
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2004,0.01914
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2005,0.02488
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2006,0.01932
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2007,0.01794
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2008,0.03524
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2009,0.04803
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2010,0.05093
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2011,0.06103
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2012,0.07143
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2013,0.07292
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2014,0.04569
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2015,0.03846
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2016,0.04865
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2017,0.07051
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2018,0.06832
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2019,0.06122
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2020,0.09467
Lierde,45063,Nee,Kansarmoede-index Kind en Gezin,2021,0.09581
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2001,0.00498
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2002,0.0
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2003,0.01124
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2004,0.01676
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2005,0.02674
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2006,0.01087
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2007,0.00575
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2008,0.00571
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2009,0.00613
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2010,0.02139
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2011,0.02532
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2012,0.01282
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2013,0.0069
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2014,0.0129
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2015,0.0
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2016,0.00662
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2017,0.00694
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2018,0.02013
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2019,0.0137
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2020,0.00654
Maarkedal,45064,Nee,Kansarmoede-index Kind en Gezin,2021,0.00613
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2001,0.01158
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2002,0.00427
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2003,0.00905
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2004,0.00957
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2005,0.0241
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2006,0.01136
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2007,0.01767
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2008,0.01538
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2009,0.02317
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2010,0.03571
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2011,0.03982
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2012,0.02929
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2013,0.01762
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2014,0.01316
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2015,0.01923
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2016,0.01843
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2017,0.01887
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2018,0.01449
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2019,0.00469
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2020,0.00952
Zwalm,45065,Nee,Kansarmoede-index Kind en Gezin,2021,0.02252
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2001,0.00823
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2002,0.02345
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2003,0.02766
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2004,0.03093
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2005,0.0334
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2006,0.02952
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2007,0.01741
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2008,0.01887
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2009,0.01724
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2010,0.01527
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2011,0.02128
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2012,0.02988
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2013,0.04049
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2014,0.03774
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2015,0.04374
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2016,0.02731
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2017,0.03982
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2018,0.04327
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2019,0.05742
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2020,0.0397
Kruisem,45068,Nee,Kansarmoede-index Kind en Gezin,2021,0.04289
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2001,0.04242
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2002,0.04507
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2003,0.04588
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2004,0.04317
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2005,0.04242
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2006,0.03668
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2007,0.03689
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2008,0.03112
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2009,0.04437
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2010,0.04611
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2011,0.04759
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2012,0.05103
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2013,0.06571
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2014,0.08274
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2015,0.09357
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2016,0.11
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2017,0.11483
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2018,0.12148
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2019,0.12443
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2020,0.13877
Beveren,46003,Nee,Kansarmoede-index Kind en Gezin,2021,0.11555
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2001,0.02418
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2002,0.03212
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2003,0.03093
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2004,0.03509
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2005,0.04444
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2006,0.05216
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2007,0.05299
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2008,0.05508
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2009,0.04545
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2010,0.03737
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2011,0.06228
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2012,0.05477
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2013,0.04974
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2014,0.05893
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2015,0.06408
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2016,0.07789
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2017,0.08
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2018,0.1095
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2019,0.12552
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2020,0.11648
Kruibeke,46013,Nee,Kansarmoede-index Kind en Gezin,2021,0.09263
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2001,0.07048
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2002,0.06637
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2003,0.05959
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2004,0.0537
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2005,0.04986
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2006,0.07198
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2007,0.08575
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2008,0.10271
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2009,0.09967
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2010,0.10141
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2011,0.11346
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2012,0.11401
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2013,0.1234
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2014,0.114
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2015,0.13191
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2016,0.12593
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2017,0.11329
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2018,0.12606
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2019,0.13626
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2020,0.1149
Lokeren,46014,Nee,Kansarmoede-index Kind en Gezin,2021,0.11626
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2001,0.03966
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2002,0.0519
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2003,0.0446
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2004,0.04899
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2005,0.04405
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2006,0.0405
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2007,0.04608
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2008,0.04532
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2009,0.03816
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2010,0.03554
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2011,0.04303
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2012,0.05142
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2013,0.06175
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2014,0.05989
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2015,0.06835
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2016,0.07063
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2017,0.10019
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2018,0.10757
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2019,0.1098
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2020,0.12334
Sint-Gillis-Waas,46020,Nee,Kansarmoede-index Kind en Gezin,2021,0.12072
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2001,0.06709
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2002,0.05954
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2003,0.06835
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2004,0.06245
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2005,0.05609
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2006,0.04714
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2007,0.05927
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2008,0.06744
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2009,0.08116
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2010,0.08705
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2011,0.12113
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2012,0.14026
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2013,0.16375
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2014,0.16891
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2015,0.18704
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2016,0.19581
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2017,0.22025
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2018,0.24333
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2019,0.24779
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2020,0.23143
Sint-Niklaas,46021,Ja,Kansarmoede-index Kind en Gezin,2021,0.21098
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2001,0.00952
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2002,0.01509
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2003,0.01692
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2004,0.01711
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2005,0.02376
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2006,0.02559
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2007,0.02414
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2008,0.03135
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2009,0.03156
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2010,0.02715
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2011,0.02622
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2012,0.01304
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2013,0.01938
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2014,0.01685
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2015,0.03244
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2016,0.04457
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2017,0.08687
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2018,0.09804
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2019,0.08755
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2020,0.0735
Stekene,46024,Nee,Kansarmoede-index Kind en Gezin,2021,0.0689
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2001,0.04702
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2002,0.06009
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2003,0.06613
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2004,0.08054
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2005,0.07207
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2006,0.0715
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2007,0.07372
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2008,0.06973
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2009,0.07759
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2010,0.07753
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2011,0.08911
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2012,0.10037
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2013,0.12101
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2014,0.14826
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2015,0.15337
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2016,0.16139
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2017,0.14885
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2018,0.13994
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2019,0.12069
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2020,0.1095
Temse,46025,Nee,Kansarmoede-index Kind en Gezin,2021,0.09617
