Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een IGO of GIB,Aantal inwoners van 65 jaar en ouder,Procent
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2004,562,6923,0.0811787
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2005,514,6998,0.0734496
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2006,478,7102,0.067305
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2007,495,7123,0.0694932
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2008,523,7228,0.0723575
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2009,643,7394,0.0869624
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2010,660,7523,0.087731
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2011,659,7667,0.0859528
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2012,648,7810,0.0829706
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2013,644,7912,0.0813953
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2014,614,8048,0.0762922
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2015,598,8270,0.0723096
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2016,525,8428,0.0622924
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2017,454,8613,0.052711
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2018,368,8747,0.0420716
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2019,363,8949,0.0405632
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2020,336,9077,0.0370166
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2021,341,9166,0.0372027
Deinze,44083,Nee,Personen met inkomensgarantie voor ouderen,2022,317,9446,0.0335592
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2002,441,4243,0.103936
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2003,413,4355,0.0948335
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2004,395,4431,0.0891447
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2005,364,4504,0.0808171
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2006,332,4601,0.0721582
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2007,322,4632,0.0695164
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2008,329,4735,0.0694826
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2009,325,4836,0.0672043
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2010,305,4967,0.0614053
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2011,301,5074,0.059322
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2012,309,5257,0.0587788
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2013,300,5403,0.0555247
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2014,306,5510,0.0555354
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2015,297,5603,0.0530073
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2016,286,5728,0.0499302
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2017,261,5862,0.0445241
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2018,210,6018,0.0348953
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2019,204,6143,0.0332085
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2020,184,6296,0.0292249
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2021,180,6420,0.0280374
Aalter,44084,Nee,Personen met inkomensgarantie voor ouderen,2022,167,6559,0.0254612
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2002,306,4367,0.070071
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2003,293,4451,0.0658279
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2004,280,4582,0.0611087
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2005,257,4722,0.0544261
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2006,230,4777,0.0481474
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2007,229,4852,0.047197
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2008,243,4876,0.0498359
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2009,262,4938,0.0530579
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2010,273,5073,0.0538143
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2011,264,5212,0.0506523
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2012,260,5348,0.0486163
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2013,255,5507,0.0463047
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2014,267,5599,0.0476871
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2015,271,5711,0.0474523
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2016,240,5787,0.0414723
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2017,241,5856,0.0411544
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2018,222,5976,0.0371486
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2019,215,6097,0.0352632
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2020,215,6192,0.0347222
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2021,211,6301,0.0334867
Lievegem,44085,Nee,Personen met inkomensgarantie voor ouderen,2022,198,6389,0.0309908
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2002,358,5380,0.0665428
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2003,352,5418,0.0649686
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2004,321,5471,0.058673
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2005,303,5553,0.0545651
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2006,278,5583,0.049794
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2007,276,5601,0.0492769
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2008,283,5619,0.0503648
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2009,300,5667,0.0529381
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2010,302,5719,0.0528064
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2011,310,5779,0.0536425
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2012,307,5857,0.0524159
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2013,315,5942,0.0530125
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2014,315,6010,0.0524126
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2015,306,6093,0.0502216
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2016,288,6174,0.0466472
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2017,258,6225,0.0414458
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2018,249,6349,0.0392188
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2019,244,6479,0.0376601
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2020,227,6560,0.0346037
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2021,213,6642,0.0320687
Oudenaarde,45035,Nee,Personen met inkomensgarantie voor ouderen,2022,216,6800,0.0317647
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2002,216,4530,0.0476821
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2003,207,4526,0.0457357
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2004,203,4529,0.0448223
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2005,191,4563,0.0418584
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2006,191,4488,0.0425579
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2007,191,4445,0.0429696
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2008,225,4430,0.0507901
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2009,272,4421,0.0615245
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2010,278,4484,0.0619982
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2011,292,4490,0.0650334
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2012,307,4577,0.0670745
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2013,318,4601,0.0691154
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2014,334,4644,0.0719208
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2015,336,4708,0.0713679
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2016,339,4714,0.0719134
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2017,324,4802,0.0674719
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2018,333,4883,0.0681958
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2019,328,4935,0.066464
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2020,331,5008,0.0660942
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2021,346,5055,0.0684471
Ronse,45041,Nee,Personen met inkomensgarantie voor ouderen,2022,357,5157,0.0692263
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2002,193,2834,0.0681016
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2003,203,2870,0.0707317
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2004,189,2878,0.0656706
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2005,165,2891,0.0570737
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2006,156,2895,0.053886
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2007,141,2857,0.0493525
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2008,140,2851,0.0491056
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2009,143,2851,0.0501578
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2010,141,2862,0.0492662
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2011,136,2885,0.0471404
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2012,139,2935,0.0473595
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2013,147,2976,0.0493952
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2014,150,3008,0.049867
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2015,142,3063,0.0463598
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2016,132,3142,0.0420115
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2017,109,3183,0.0342444
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2018,96,3211,0.0298972
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2019,97,3208,0.0302369
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2020,91,3294,0.027626
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2021,92,3305,0.0278366
Brakel,45059,Nee,Personen met inkomensgarantie voor ouderen,2022,84,3367,0.024948
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2002,67,1186,0.0564924
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2003,64,1167,0.0548415
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2004,63,1183,0.0532544
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2005,57,1183,0.0481826
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2006,55,1182,0.0465313
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2007,55,1171,0.0469684
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2008,55,1166,0.0471698
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2009,55,1177,0.046729
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2010,49,1183,0.0414201
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2011,53,1204,0.0440199
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2012,55,1219,0.0451189
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2013,60,1236,0.0485437
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2014,64,1237,0.0517381
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2015,61,1265,0.0482213
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2016,53,1287,0.041181
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2017,47,1284,0.0366044
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2018,43,1274,0.033752
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2019,47,1284,0.0366044
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2020,55,1311,0.0419527
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2021,50,1316,0.0379939
Kluisbergen,45060,Nee,Personen met inkomensgarantie voor ouderen,2022,50,1350,0.037037
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2002,91,999,0.0910911
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2003,76,987,0.077001
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2004,68,971,0.0700309
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2005,65,993,0.0654582
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2006,54,1001,0.0539461
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2007,54,1002,0.0538922
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2008,60,1003,0.0598205
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2009,58,1023,0.056696
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2010,53,1034,0.0512573
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2011,52,1054,0.0493359
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2012,50,1087,0.0459982
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2013,48,1105,0.0434389
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2014,51,1146,0.0445026
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2015,46,1177,0.0390824
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2016,50,1198,0.0417362
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2017,44,1213,0.0362737
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2018,39,1234,0.0316045
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2019,34,1262,0.0269414
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2020,34,1284,0.0264798
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2021,29,1285,0.0225681
Wortegem-Petegem,45061,Nee,Personen met inkomensgarantie voor ouderen,2022,26,1324,0.0196375
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2002,20,367,0.0544959
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2003,20,365,0.0547945
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2004,18,369,0.0487805
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2005,14,394,0.035533
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2006,18,415,0.0433735
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2007,24,457,0.0525164
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2008,21,479,0.0438413
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2009,20,479,0.0417537
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2010,15,458,0.0327511
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2011,14,462,0.030303
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2012,14,493,0.0283976
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2013,19,524,0.0362595
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2014,20,522,0.0383142
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2015,20,537,0.0372439
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2016,18,519,0.0346821
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2017,14,536,0.0261194
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2018,13,545,0.0238532
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2019,11,551,0.0199637
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2020,12,554,0.0216606
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2021,14,556,0.0251799
Horebeke,45062,Nee,Personen met inkomensgarantie voor ouderen,2022,11,548,0.020073
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2002,74,1177,0.0628717
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2003,72,1202,0.0599002
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2004,71,1194,0.059464
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2005,64,1220,0.052459
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2006,56,1216,0.0460526
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2007,57,1212,0.0470297
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2008,63,1235,0.0510121
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2009,70,1217,0.0575185
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2010,67,1231,0.0544273
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2011,65,1233,0.052717
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2012,65,1265,0.0513834
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2013,56,1246,0.0449438
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2014,52,1257,0.0413683
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2015,49,1257,0.0389817
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2016,49,1265,0.0387352
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2017,44,1285,0.0342412
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2018,37,1319,0.0280516
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2019,36,1330,0.0270677
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2020,32,1368,0.0233918
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2021,28,1395,0.0200717
Lierde,45063,Nee,Personen met inkomensgarantie voor ouderen,2022,26,1471,0.0176751
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2002,98,1224,0.0800654
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2003,96,1256,0.0764331
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2004,94,1295,0.0725869
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2005,82,1329,0.0617005
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2006,77,1334,0.0577211
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2007,73,1314,0.0555556
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2008,81,1346,0.0601783
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2009,72,1339,0.0537715
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2010,69,1370,0.050365
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2011,68,1371,0.0495988
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2012,67,1378,0.0486212
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2013,64,1391,0.0460101
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2014,59,1405,0.0419929
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2015,57,1404,0.0405983
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2016,56,1436,0.0389972
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2017,49,1490,0.0328859
Maarkedal,45064,Nee,Personen met inkomensgarantie voor ouderen,2018,48,1496,0.0320856
