Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Aantal actieve budgetmeters elektriciteit en aardgas,Aantal toegangspunten elektricteit en aardgas,Verhouding per 1000 toegangspunten
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,90,8489,10.602
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,60,6569,9.13381
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,87,8575,10.1458
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,42,6700,6.26866
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,71,8686,8.17407
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,36,6755,5.32939
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,59,8704,6.77849
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,40,6822,5.86338
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,65,8732,7.44388
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,36,6941,5.18657
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,64,8860,7.22348
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,35,7032,4.97725
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,62,8914,6.95535
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,36,7132,5.04767
Tervuren,24104,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,66,8994,7.33823
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,234,10354,22.6
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,351,14834,23.6619
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,268,10485,25.5603
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,349,14882,23.4511
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,256,10671,23.9903
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,354,14957,23.6678
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,272,10767,25.2624
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,334,14976,22.3024
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,261,10893,23.9603
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,319,15024,21.2327
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,266,10968,24.2524
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,323,15024,21.4989
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,253,11171,22.6479
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,316,15147,20.8622
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,230,11387,20.1985
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,290,15323,18.9258
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,212,11597,18.2806
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,276,15507,17.7984
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,208,11786,17.6481
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,265,15693,16.8865
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,212,11978,17.6991
Tienen,24107,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,272,15835,17.1771
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,14,1619,8.64731
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,31,5816,5.33012
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,12,1744,6.88073
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,31,5804,5.34114
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,14,1829,7.65446
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,32,5816,5.50206
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,16,1979,8.08489
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,38,5882,6.46039
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,12,2099,5.71701
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,31,5927,5.2303
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,16,2220,7.20721
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,35,5944,5.88829
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,19,2353,8.0748
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,48,5996,8.00534
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,15,2476,6.05816
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,41,6037,6.79145
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,9,2576,3.49379
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,30,6073,4.9399
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,12,2688,4.46429
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,34,6184,5.49806
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,1,1027,0.97371
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,1,1812,0.551876
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,13,1027,12.6582
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,13,1812,7.17439
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,7,1,7000.0
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,7,2,3500.0
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,7,2613,2.67891
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,7,3663,1.911
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,1,27000.0
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,2,13500.0
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,2613,10.333
Tremelo,24109,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,3663,7.37101
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,0,760,0.0
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,22,3294,6.67881
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,4,812,4.92611
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,24,3320,7.22892
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,7,847,8.26446
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,29,3309,8.76398
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,11,902,12.1951
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,31,3319,9.34016
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,8,961,8.32466
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,30,3350,8.95522
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,12,1054,11.3852
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,26,3374,7.70599
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,8,1105,7.23982
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,20,3391,5.89797
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,7,1154,6.06586
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,23,3404,6.75676
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,8,1219,6.56276
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,30,3446,8.70575
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,10,1297,7.7101
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,27,3497,7.7209
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,1380,5.07246
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,5,5400.0
Zoutleeuw,24130,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,27,3559,7.5864
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,3,715,4.1958
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,15,2781,5.39374
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,4,729,5.48697
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,19,2774,6.84932
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,5,767,6.5189
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,23,2800,8.21429
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,5,852,5.86854
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,26,2822,9.21332
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,9,880,10.2273
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,29,2864,10.1257
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,8,966,8.28157
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,25,2880,8.68056
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,9,995,9.04523
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,27,2891,9.33933
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,6,1027,5.84226
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,26,2898,8.9717
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,3,1086,2.76243
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,19,2928,6.48907
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,4,1133,3.53045
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,21,2965,7.08263
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,4,1191,3.35852
Linter,24133,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,19,2971,6.39515
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,36,2910,12.3711
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,93,9744,9.54433
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,35,3072,11.3932
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,103,9713,10.6043
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,36,3292,10.9356
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,108,9721,11.11
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,41,3465,11.8326
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,116,9768,11.8755
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,39,3633,10.7349
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,108,9800,11.0204
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,40,3807,10.507
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,103,9866,10.4399
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,33,3979,8.29354
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,104,9925,10.4786
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,39,4225,9.23077
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,107,10078,10.6172
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,38,4442,8.55471
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,103,10185,10.1129
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,38,4587,8.28428
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,99,10267,9.64254
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,895,7.82123
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,1958,3.57508
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,2002,3.4965
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,895,20.1117
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,1958,9.19305
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,18,2002,8.99101
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,25,2235,11.1857
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,25,3653,6.84369
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,25,4561,5.48125
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,37,2235,16.5548
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,37,3653,10.1287
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,37,4561,8.11226
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,44,2235,19.6868
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,44,3653,12.0449
Scherpenheuvel-Zichem,24134,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,44,4561,9.64701
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,4,913,4.38116
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,21,4074,5.15464
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,3,1019,2.94406
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,18,4101,4.38917
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,5,1084,4.61255
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,19,4144,4.58494
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,8,1148,6.96864
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,21,4164,5.04323
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,10,1258,7.94913
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,22,4232,5.19849
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,10,1319,7.5815
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,18,4233,4.2523
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,11,1397,7.87402
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,20,4251,4.70478
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,12,1476,8.13008
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,21,4287,4.89853
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,11,1545,7.11974
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,20,4327,4.62214
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,9,1650,5.45455
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,22,4394,5.00683
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,1,193,5.18135
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,1,1576,0.634518
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,9,193,46.6321
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,9,1576,5.71066
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,459,2.17865
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,4025,0.248447
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,459,56.6449
Tielt-Winge,24135,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,4025,6.45963
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,4,362,11.0497
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,6,1920,3.125
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,3,399,7.5188
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,5,1930,2.59067
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,4,420,9.52381
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,6,1946,3.08325
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,7,435,16.092
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,8,1973,4.05474
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,6,482,12.4481
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,6,1980,3.0303
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,1,483,2.07039
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,6,1961,3.05966
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,1,519,1.92678
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,3,1956,1.53374
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,1,546,1.8315
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,5,1974,2.53293
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,3,574,5.22648
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,5,1991,2.5113
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,5,615,8.13008
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,5,2023,2.47158
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,86,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,114,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,450,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,86,34.8837
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,114,26.3158
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,3,450,6.66667
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,405,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,422,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,1231,0.0
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,405,2.46914
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,422,2.36967
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,1231,0.812348
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,405,12.3457
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,422,11.8483
Glabbeek,24137,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,1231,4.06174
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,24,3030,7.92079
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,49,5584,8.77507
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,24,3135,7.6555
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,43,5612,7.66215
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,23,3245,7.08783
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,38,5675,6.69604
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,21,3390,6.19469
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,41,5796,7.07384
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,26,3472,7.48848
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,43,5825,7.38197
Beernem,31003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,24,3563,6.7359
