Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Geslacht,Type vergoeding,Aantal personen met een inkomensvervangende tegemoetkoming voor personen met een handicap ,Aantal inwoners,Procent
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,5790.0,6251983,0.000926106
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,33309.0,6251983,0.00532775
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,37200.0,6251983,0.00595011
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,2305.0,6251983,0.000368683
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,16483.0,6251983,0.00263644
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,18019.0,6251983,0.00288213
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,3485.0,6251983,0.000557423
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,16826.0,6251983,0.00269131
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,19181.0,6251983,0.00306799
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,5754.0,6306638,0.000912372
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,32728.0,6306638,0.00518945
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,38726.0,6306638,0.00614051
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,2264.0,6306638,0.000358987
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,15725.0,6306638,0.0024934
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,18807.0,6306638,0.0029821
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,3490.0,6306638,0.000553385
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,17003.0,6306638,0.00269605
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,19919.0,6306638,0.00315842
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,5816.0,6350765,0.000915795
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,34230.0,6350765,0.0053899
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,39056.0,6350765,0.00614981
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,2324.0,6350765,0.00036594
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,16103.0,6350765,0.0025356
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,19155.0,6350765,0.00301617
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,3492.0,6350765,0.000549855
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,18127.0,6350765,0.0028543
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,19901.0,6350765,0.00313364
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,5865.0,6381859,0.000919011
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,34989.0,6381859,0.00548257
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,40285.0,6381859,0.00631242
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,2350.0,6381859,0.000368231
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,16228.0,6381859,0.00254283
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,19906.0,6381859,0.00311915
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,3515.0,6381859,0.00055078
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,18761.0,6381859,0.00293974
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,20379.0,6381859,0.00319327
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,5979.0,6410705,0.000932659
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,36678.0,6410705,0.00572137
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,41073.0,6410705,0.00640694
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,2429.0,6410705,0.000378897
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,16784.0,6410705,0.00261812
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,20512.0,6410705,0.00319965
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,3550.0,6410705,0.000553761
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,19894.0,6410705,0.00310325
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,20561.0,6410705,0.00320729
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,6054.0,6444127,0.00093946
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,39095.0,6444127,0.00606676
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,41784.0,6444127,0.00648404
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,2497.0,6444127,0.000387485
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,17653.0,6444127,0.00273939
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,21051.0,6444127,0.0032667
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,3557.0,6444127,0.000551975
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,21442.0,6444127,0.00332737
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,20733.0,6444127,0.00321735
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,6067.0,6477804,0.000936583
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,40727.0,6477804,0.00628716
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,42383.0,6477804,0.0065428
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,2540.0,6477804,0.000392108
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,18179.0,6477804,0.00280635
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,21456.0,6477804,0.00331223
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,3527.0,6477804,0.000544475
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,22548.0,6477804,0.00348081
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,20927.0,6477804,0.00323057
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,6119.0,6516011,0.000939071
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,41693.0,6516011,0.00639855
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,43463.0,6516011,0.00667019
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,2588.0,6516011,0.000397176
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,18522.0,6516011,0.00284254
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,22107.0,6516011,0.00339272
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,3531.0,6516011,0.000541896
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,23171.0,6516011,0.00355601
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,21356.0,6516011,0.00327747
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,6252.0,6552967,0.000954072
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,44326.0,6552967,0.00676426
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,45207.0,6552967,0.00689871
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,2652.0,6552967,0.000404702
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,19449.0,6552967,0.00296797
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,23123.0,6552967,0.00352863
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,3600.0,6552967,0.000549369
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,24877.0,6552967,0.0037963
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,22084.0,6552967,0.00337008
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,6512.0,6589069,0.000988304
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,47969.0,6589069,0.00728009
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,47029.0,6589069,0.00713743
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,2768.0,6589069,0.00042009
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,20565.0,6589069,0.00312108
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,24165.0,6589069,0.00366744
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,3744.0,6589069,0.000568214
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,27404.0,6589069,0.00415901
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,IVT en IT,22864.0,6589069,0.00346999
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Inkomensverv. tegemoetkoming,6713.0,6629143,0.00101265
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Integratietegemoetkoming,49836.0,6629143,0.00751771
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,IVT en IT,48710.0,6629143,0.00734786
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Inkomensverv. tegemoetkoming,2899.0,6629143,0.000437311
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Integratietegemoetkoming,21199.0,6629143,0.00319785
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,IVT en IT,25130.0,6629143,0.00379084
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Inkomensverv. tegemoetkoming,3814.0,6629143,0.000575338
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Integratietegemoetkoming,28637.0,6629143,0.00431986
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,IVT en IT,23580.0,6629143,0.00355702
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Inkomensverv. tegemoetkoming,7111.0,6653062,0.00106883
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Integratietegemoetkoming,53584.0,6653062,0.00805404
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,IVT en IT,51847.0,6653062,0.00779295
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Inkomensverv. tegemoetkoming,3079.0,6653062,0.000462794
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Integratietegemoetkoming,22398.0,6653062,0.00336657
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,IVT en IT,26928.0,6653062,0.00404746
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Inkomensverv. tegemoetkoming,4032.0,6653062,0.000606037
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Integratietegemoetkoming,31186.0,6653062,0.00468747
Vlaams Gewest,2000,/,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,IVT en IT,24919.0,6653062,0.00374549
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,5.0,14290,0.000349895
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,50.0,14290,0.00349895
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,44.0,14290,0.00307908
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,2.0,14290,0.000139958
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,21.0,14290,0.00146956
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,24.0,14290,0.0016795
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,3.0,14290,0.000209937
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,29.0,14290,0.00202939
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,20.0,14290,0.00139958
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,6.0,14311,0.000419258
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,50.0,14311,0.00349382
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,43.0,14311,0.00300468
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,3.0,14311,0.000209629
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,21.0,14311,0.0014674
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,24.0,14311,0.00167703
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,3.0,14311,0.000209629
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,29.0,14311,0.00202641
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,19.0,14311,0.00132765
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,8.0,14281,0.000560185
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,55.0,14281,0.00385127
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,47.0,14281,0.00329109
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,4.0,14281,0.000280092
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,22.0,14281,0.00154051
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,27.0,14281,0.00189062
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,4.0,14281,0.000280092
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,33.0,14281,0.00231076
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,20.0,14281,0.00140046
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,7.0,14226,0.000492057
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,51.0,14226,0.00358499
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,50.0,14226,0.00351469
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,4.0,14226,0.000281175
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,20.0,14226,0.00140588
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,27.0,14226,0.00189793
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,3.0,14226,0.000210881
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,31.0,14226,0.00217911
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,23.0,14226,0.00161676
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,7.0,14207,0.000492715
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,61.0,14207,0.00429366
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,50.0,14207,0.00351939
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,4.0,14207,0.000281551
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,20.0,14207,0.00140776
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,29.0,14207,0.00204125
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,3.0,14207,0.000211164
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,41.0,14207,0.0028859
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,21.0,14207,0.00147814
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,6.0,14157,0.000423819
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,57.0,14157,0.00402628
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,55.0,14157,0.003885
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,4.0,14157,0.000282546
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,18.0,14157,0.00127146
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,33.0,14157,0.002331
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,2.0,14157,0.000141273
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,39.0,14157,0.00275482
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,22.0,14157,0.001554
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,6.0,14262,0.000420698
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,55.0,14262,0.0038564
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,56.0,14262,0.00392652
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,4.0,14262,0.000280466
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,19.0,14262,0.00133221
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,35.0,14262,0.00245407
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,2.0,14262,0.000140233
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,36.0,14262,0.00252419
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,21.0,14262,0.00147244
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,4.0,14222,0.000281254
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,56.0,14222,0.00393756
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,55.0,14222,0.00386725
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,2.0,14222,0.000140627
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,21.0,14222,0.00147659
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,35.0,14222,0.00246098
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,2.0,14222,0.000140627
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,35.0,14222,0.00246098
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,20.0,14222,0.00140627
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,3.0,14304,0.000209732
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,56.0,14304,0.00391499
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,61.0,14304,0.00426454
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,2.0,14304,0.000139821
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,19.0,14304,0.0013283
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,38.0,14304,0.0026566
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,1.0,14304,6.99105e-05
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,37.0,14304,0.00258669
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,23.0,14304,0.00160794
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,1.0,14293,6.99643e-05
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,65.0,14293,0.00454768
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,69.0,14293,0.00482754
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,0.0,14293,0.0
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,22.0,14293,0.00153922
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,42.0,14293,0.0029385
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,1.0,14293,6.99643e-05
Aartselaar,11001,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,43.0,14293,0.00300847
