,DATE,PROVINCE,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT
9256,2022-07-04,Liège,Wallonia,12,117,8,3,0,12,24
9257,2022-07-04,Luxembourg,Wallonia,3,23,1,1,0,0,0
9258,2022-07-04,Namur,Wallonia,6,52,0,0,0,7,8
9259,2022-07-04,OostVlaanderen,Flanders,13,240,13,1,0,13,22
9260,2022-07-04,VlaamsBrabant,Flanders,6,92,3,1,0,5,2
9261,2022-07-04,WestVlaanderen,Flanders,11,237,10,1,0,21,15
9262,2022-07-05,Antwerpen,Flanders,14,225,14,8,0,27,54
9263,2022-07-05,BrabantWallon,Wallonia,2,33,0,0,0,4,5
9264,2022-07-05,Brussels,Brussels,15,228,11,2,0,22,56
9265,2022-07-05,Hainaut,Wallonia,14,237,12,1,0,30,28
9266,2022-07-05,Limburg,Flanders,7,68,4,0,0,11,16
9267,2022-07-05,Liège,Wallonia,12,102,9,3,0,14,24
9268,2022-07-05,Luxembourg,Wallonia,3,23,1,1,0,0,0
9269,2022-07-05,Namur,Wallonia,6,53,1,0,0,3,5
9270,2022-07-05,OostVlaanderen,Flanders,13,242,18,3,0,30,53
9271,2022-07-05,VlaamsBrabant,Flanders,6,98,7,1,0,7,6
9272,2022-07-05,WestVlaanderen,Flanders,11,225,7,1,0,25,55
9273,2022-07-06,Antwerpen,Flanders,14,220,13,8,0,30,45
9274,2022-07-06,BrabantWallon,Wallonia,2,30,1,0,0,4,9
9275,2022-07-06,Brussels,Brussels,15,249,15,2,0,22,32
9276,2022-07-06,Hainaut,Wallonia,14,240,10,1,0,16,31
9277,2022-07-06,Limburg,Flanders,7,70,2,0,0,9,11
9278,2022-07-06,Liège,Wallonia,12,117,10,4,0,14,11
9279,2022-07-06,Luxembourg,Wallonia,3,23,1,1,0,0,0
9280,2022-07-06,Namur,Wallonia,6,57,1,0,0,4,6
9281,2022-07-06,OostVlaanderen,Flanders,13,250,13,2,0,28,56
9282,2022-07-06,VlaamsBrabant,Flanders,6,99,12,3,0,8,17
9283,2022-07-06,WestVlaanderen,Flanders,11,226,6,1,0,23,36
9284,2022-07-07,Antwerpen,Flanders,14,244,14,9,0,34,15
9285,2022-07-07,BrabantWallon,Wallonia,2,33,1,0,0,2,4
9286,2022-07-07,Brussels,Brussels,15,264,12,1,0,27,29
9287,2022-07-07,Hainaut,Wallonia,14,257,10,1,0,15,27
9288,2022-07-07,Limburg,Flanders,7,76,4,0,0,14,9
9289,2022-07-07,Liège,Wallonia,12,124,13,4,0,18,20
9290,2022-07-07,Luxembourg,Wallonia,3,23,1,1,0,0,0
9291,2022-07-07,Namur,Wallonia,6,56,1,0,0,1,6
9292,2022-07-07,OostVlaanderen,Flanders,13,244,11,4,0,22,41
9293,2022-07-07,VlaamsBrabant,Flanders,6,104,8,2,0,7,15
9294,2022-07-07,WestVlaanderen,Flanders,11,237,11,2,0,28,33
9295,2022-07-08,Antwerpen,Flanders,14,246,18,8,0,20,46
9296,2022-07-08,BrabantWallon,Wallonia,2,30,0,0,0,1,5
9297,2022-07-08,Brussels,Brussels,15,265,12,3,0,17,33
9298,2022-07-08,Hainaut,Wallonia,14,280,13,2,0,27,26
9299,2022-07-08,Limburg,Flanders,7,75,5,0,0,10,13
9300,2022-07-08,Liège,Wallonia,12,135,15,7,0,13,14
9301,2022-07-08,Luxembourg,Wallonia,3,23,1,1,0,0,0
9302,2022-07-08,Namur,Wallonia,6,58,1,0,0,9,12
9303,2022-07-08,OostVlaanderen,Flanders,13,252,11,2,0,34,48
9304,2022-07-08,VlaamsBrabant,Flanders,6,105,10,2,0,6,12
9305,2022-07-08,WestVlaanderen,Flanders,11,224,10,1,0,19,43
9306,2022-07-09,Antwerpen,Flanders,14,267,19,10,0,25,29
9307,2022-07-09,BrabantWallon,Wallonia,2,34,0,0,0,4,4
9308,2022-07-09,Brussels,Brussels,15,260,7,2,0,11,26
9309,2022-07-09,Hainaut,Wallonia,14,273,12,3,0,13,29
9310,2022-07-09,Limburg,Flanders,7,74,4,0,0,5,11
9311,2022-07-09,Liège,Wallonia,12,139,16,6,0,14,14
9312,2022-07-09,Luxembourg,Wallonia,3,23,1,1,0,0,0
9313,2022-07-09,Namur,Wallonia,6,52,1,0,0,2,7
9314,2022-07-09,OostVlaanderen,Flanders,13,264,12,3,0,29,47
9315,2022-07-09,VlaamsBrabant,Flanders,6,103,8,1,0,1,13
9316,2022-07-09,WestVlaanderen,Flanders,11,225,10,1,0,24,41
9317,2022-07-10,Antwerpen,Flanders,14,267,16,7,0,18,30
9318,2022-07-10,BrabantWallon,Wallonia,2,43,2,0,0,6,0
9319,2022-07-10,Brussels,Brussels,15,271,6,2,0,10,9
9320,2022-07-10,Hainaut,Wallonia,14,309,12,3,0,13,8
9321,2022-07-10,Limburg,Flanders,7,86,5,0,0,12,5
9322,2022-07-10,Liège,Wallonia,12,149,16,6,0,13,8
9323,2022-07-10,Luxembourg,Wallonia,3,23,1,1,0,0,0
9324,2022-07-10,Namur,Wallonia,6,61,0,0,0,5,2
9325,2022-07-10,OostVlaanderen,Flanders,13,289,16,3,0,26,19
9326,2022-07-10,VlaamsBrabant,Flanders,6,100,6,1,0,5,12
9327,2022-07-10,WestVlaanderen,Flanders,11,236,11,3,0,17,16
9328,2022-07-11,Antwerpen,Flanders,14,298,15,6,0,21,13
9329,2022-07-11,BrabantWallon,Wallonia,2,45,2,0,0,4,3
9330,2022-07-11,Brussels,Brussels,15,286,5,2,0,15,20
9331,2022-07-11,Hainaut,Wallonia,14,318,13,3,0,9,20
9332,2022-07-11,Limburg,Flanders,7,104,6,1,0,16,4
9333,2022-07-11,Liège,Wallonia,12,161,15,7,0,13,6
9334,2022-07-11,Luxembourg,Wallonia,3,23,1,1,0,0,0
9335,2022-07-11,Namur,Wallonia,6,69,1,0,0,12,6
9336,2022-07-11,OostVlaanderen,Flanders,13,315,17,5,0,27,23
9337,2022-07-11,VlaamsBrabant,Flanders,6,115,6,1,0,9,8
9338,2022-07-11,WestVlaanderen,Flanders,11,254,11,1,0,14,14
9339,2022-07-12,Antwerpen,Flanders,14,300,13,6,0,32,35
9340,2022-07-12,BrabantWallon,Wallonia,2,42,3,0,0,2,4
9341,2022-07-12,Brussels,Brussels,15,316,9,3,0,21,40
9342,2022-07-12,Hainaut,Wallonia,14,339,11,3,0,26,39
9343,2022-07-12,Limburg,Flanders,7,97,4,1,0,15,17
9344,2022-07-12,Liège,Wallonia,12,161,18,7,0,17,26
9345,2022-07-12,Luxembourg,Wallonia,3,25,1,1,0,3,2
9346,2022-07-12,Namur,Wallonia,6,71,0,0,0,8,6
9347,2022-07-12,OostVlaanderen,Flanders,13,331,19,5,0,40,41
9348,2022-07-12,VlaamsBrabant,Flanders,6,126,7,1,0,9,11
9349,2022-07-12,WestVlaanderen,Flanders,11,268,10,2,0,42,46
9350,2022-07-13,Antwerpen,Flanders,14,295,15,5,0,23,40
9351,2022-07-13,BrabantWallon,Wallonia,2,45,0,0,0,2,7
9352,2022-07-13,Brussels,Brussels,15,325,7,2,0,25,50
9353,2022-07-13,Hainaut,Wallonia,14,364,14,3,0,21,22
9354,2022-07-13,Limburg,Flanders,7,103,4,0,0,11,12
9355,2022-07-13,Liège,Wallonia,12,175,14,5,0,25,20
9356,2022-07-13,Luxembourg,Wallonia,3,27,1,1,0,2,0
9357,2022-07-13,Namur,Wallonia,6,66,0,0,0,7,16
9358,2022-07-13,OostVlaanderen,Flanders,13,324,23,5,0,23,57
9359,2022-07-13,VlaamsBrabant,Flanders,6,122,6,1,0,5,23
9360,2022-07-13,WestVlaanderen,Flanders,11,254,11,3,0,15,55
9361,2022-07-14,Antwerpen,Flanders,14,326,15,10,0,31,46
9362,2022-07-14,BrabantWallon,Wallonia,2,49,0,0,0,5,3
9363,2022-07-14,Brussels,Brussels,15,336,9,2,0,12,35
9364,2022-07-14,Hainaut,Wallonia,14,380,14,3,1,30,33
9365,2022-07-14,Limburg,Flanders,7,116,3,0,0,10,7
9366,2022-07-14,Liège,Wallonia,12,196,14,4,0,32,24
9367,2022-07-14,Luxembourg,Wallonia,3,27,1,1,0,0,0
9368,2022-07-14,Namur,Wallonia,6,73,2,0,0,9,7
9369,2022-07-14,OostVlaanderen,Flanders,13,321,22,3,0,31,56
9370,2022-07-14,VlaamsBrabant,Flanders,6,111,8,1,0,5,27
9371,2022-07-14,WestVlaanderen,Flanders,11,241,10,3,0,17,49
9372,2022-07-15,Antwerpen,Flanders,14,333,17,11,0,28,38
9373,2022-07-15,BrabantWallon,Wallonia,2,50,2,0,0,6,6
9374,2022-07-15,Brussels,Brussels,15,339,14,4,0,21,49
9375,2022-07-15,Hainaut,Wallonia,14,371,18,4,0,14,41
9376,2022-07-15,Limburg,Flanders,7,117,3,0,0,15,12
9377,2022-07-15,Liège,Wallonia,12,205,15,4,0,18,15
9378,2022-07-15,Luxembourg,Wallonia,3,30,1,1,0,1,3
9379,2022-07-15,Namur,Wallonia,6,70,3,0,0,6,11
9380,2022-07-15,OostVlaanderen,Flanders,13,316,16,2,0,21,51
9381,2022-07-15,VlaamsBrabant,Flanders,6,126,11,1,0,10,11
9382,2022-07-15,WestVlaanderen,Flanders,11,244,14,6,0,16,41
9383,2022-07-16,Antwerpen,Flanders,14,322,20,12,0,21,59
9384,2022-07-16,BrabantWallon,Wallonia,2,39,1,0,0,4,15
9385,2022-07-16,Brussels,Brussels,15,339,18,8,0,18,37
9386,2022-07-16,Hainaut,Wallonia,14,376,18,5,0,25,33
9387,2022-07-16,Limburg,Flanders,7,121,2,1,0,9,19
9388,2022-07-16,Liège,Wallonia,12,222,15,6,0,30,21
9389,2022-07-16,Luxembourg,Wallonia,3,30,1,1,0,0,0
9390,2022-07-16,Namur,Wallonia,6,71,3,0,0,6,5
9391,2022-07-16,OostVlaanderen,Flanders,13,308,14,3,0,32,60
9392,2022-07-16,VlaamsBrabant,Flanders,6,119,9,0,0,8,16
9393,2022-07-16,WestVlaanderen,Flanders,11,233,15,3,0,26,49
9394,2022-07-17,Antwerpen,Flanders,14,338,23,11,0,28,27
9395,2022-07-17,BrabantWallon,Wallonia,2,42,1,0,0,1,1
9396,2022-07-17,Brussels,Brussels,15,349,16,6,0,11,13
9397,2022-07-17,Hainaut,Wallonia,14,378,18,5,0,18,17
9398,2022-07-17,Limburg,Flanders,7,119,3,1,0,12,16
9399,2022-07-17,Liège,Wallonia,12,248,14,6,0,26,9
9400,2022-07-17,Luxembourg,Wallonia,3,30,1,1,0,0,0
9401,2022-07-17,Namur,Wallonia,6,77,3,0,0,7,1
9402,2022-07-17,OostVlaanderen,Flanders,13,304,16,5,0,15,27
9403,2022-07-17,VlaamsBrabant,Flanders,6,128,13,1,0,6,8
9404,2022-07-17,WestVlaanderen,Flanders,11,259,15,4,0,17,13
9405,2022-07-18,Antwerpen,Flanders,14,336,22,9,0,23,14
9406,2022-07-18,BrabantWallon,Wallonia,2,38,1,0,0,0,4
9407,2022-07-18,Brussels,Brussels,15,329,14,6,0,7,34
9408,2022-07-18,Hainaut,Wallonia,14,398,15,3,0,19,14
9409,2022-07-18,Limburg,Flanders,7,125,3,0,0,8,7
9410,2022-07-18,Liège,Wallonia,12,263,17,6,0,13,9
9411,2022-07-18,Luxembourg,Wallonia,3,30,1,1,0,0,0
9412,2022-07-18,Namur,Wallonia,6,95,4,0,0,8,4
9413,2022-07-18,OostVlaanderen,Flanders,13,311,17,3,0,16,21
9414,2022-07-18,VlaamsBrabant,Flanders,6,134,13,1,0,3,6
9415,2022-07-18,WestVlaanderen,Flanders,11,272,16,4,0,20,21
9416,2022-07-19,Antwerpen,Flanders,14,320,19,8,0,25,59
9417,2022-07-19,BrabantWallon,Wallonia,2,30,2,0,0,2,12
9418,2022-07-19,Brussels,Brussels,15,322,18,5,0,15,63
9419,2022-07-19,Hainaut,Wallonia,14,383,19,2,0,29,47
9420,2022-07-19,Limburg,Flanders,7,120,2,1,0,13,21
9421,2022-07-19,Liège,Wallonia,12,264,19,7,0,20,37
9422,2022-07-19,Luxembourg,Wallonia,3,30,1,1,0,3,4
9423,2022-07-19,Namur,Wallonia,6,82,4,1,0,6,20
9424,2022-07-19,OostVlaanderen,Flanders,13,293,15,2,0,35,63
9425,2022-07-19,VlaamsBrabant,Flanders,6,127,13,1,0,4,20
9426,2022-07-19,WestVlaanderen,Flanders,11,258,13,2,0,31,63
9427,2022-07-20,Antwerpen,Flanders,14,331,18,5,0,32,56
9428,2022-07-20,BrabantWallon,Wallonia,2,30,2,0,0,3,4
9429,2022-07-20,Brussels,Brussels,15,337,19,5,0,21,30
9430,2022-07-20,Hainaut,Wallonia,14,358,19,3,0,29,59
9431,2022-07-20,Limburg,Flanders,7,102,1,1,0,9,18
9432,2022-07-20,Liège,Wallonia,12,270,23,6,0,31,32
9433,2022-07-20,Luxembourg,Wallonia,3,30,2,1,0,1,1
9434,2022-07-20,Namur,Wallonia,6,74,4,0,0,4,16
9435,2022-07-20,OostVlaanderen,Flanders,13,290,12,2,0,24,52
9436,2022-07-20,VlaamsBrabant,Flanders,6,125,12,2,0,5,15
9437,2022-07-20,WestVlaanderen,Flanders,11,267,11,3,1,25,33
9438,2022-07-21,Antwerpen,Flanders,14,315,19,4,0,19,68
9439,2022-07-21,BrabantWallon,Wallonia,2,32,1,1,0,3,5
9440,2022-07-21,Brussels,Brussels,15,323,14,5,0,15,42
9441,2022-07-21,Hainaut,Wallonia,14,313,18,3,0,15,63
9442,2022-07-21,Limburg,Flanders,7,111,1,1,0,12,7
9443,2022-07-21,Liège,Wallonia,12,257,20,9,0,31,48
9444,2022-07-21,Luxembourg,Wallonia,3,30,2,1,0,0,0
9445,2022-07-21,Namur,Wallonia,6,73,3,0,0,7,8
9446,2022-07-21,OostVlaanderen,Flanders,13,298,11,2,0,37,50
9447,2022-07-21,VlaamsBrabant,Flanders,6,119,10,4,0,6,21
9448,2022-07-21,WestVlaanderen,Flanders,11,272,13,5,0,21,40
9449,2022-07-22,Antwerpen,Flanders,14,316,20,4,0,18,30
9450,2022-07-22,BrabantWallon,Wallonia,2,28,2,2,0,1,6
9451,2022-07-22,Brussels,Brussels,15,329,16,6,0,11,19
9452,2022-07-22,Hainaut,Wallonia,14,327,18,3,1,21,19
9453,2022-07-22,Limburg,Flanders,7,104,1,1,0,10,17
9454,2022-07-22,Liège,Wallonia,12,265,16,7,0,16,20
9455,2022-07-22,Luxembourg,Wallonia,3,30,2,1,0,0,0
9456,2022-07-22,Namur,Wallonia,6,82,5,0,0,12,6
9457,2022-07-22,OostVlaanderen,Flanders,13,303,10,2,0,22,28
9458,2022-07-22,VlaamsBrabant,Flanders,6,128,11,3,0,6,8
9459,2022-07-22,WestVlaanderen,Flanders,11,290,14,3,0,31,28
9460,2022-07-23,Antwerpen,Flanders,14,295,11,2,1,17,53
9461,2022-07-23,BrabantWallon,Wallonia,2,31,2,2,0,3,5
9462,2022-07-23,Brussels,Brussels,15,321,21,7,0,18,49
9463,2022-07-23,Hainaut,Wallonia,14,318,16,3,0,9,20
9464,2022-07-23,Limburg,Flanders,7,103,2,1,0,13,16
9465,2022-07-23,Liège,Wallonia,12,280,19,8,0,32,42
9466,2022-07-23,Luxembourg,Wallonia,3,30,2,1,0,0,0
9467,2022-07-23,Namur,Wallonia,6,88,4,0,0,16,9
9468,2022-07-23,OostVlaanderen,Flanders,13,290,15,4,0,33,63
9469,2022-07-23,VlaamsBrabant,Flanders,6,134,11,2,0,3,9
9470,2022-07-23,WestVlaanderen,Flanders,11,280,14,5,0,22,39
9471,2022-07-24,Antwerpen,Flanders,14,300,12,3,0,21,25
9472,2022-07-24,BrabantWallon,Wallonia,2,30,2,2,0,2,4
9473,2022-07-24,Brussels,Brussels,15,321,17,7,0,7,15
9474,2022-07-24,Hainaut,Wallonia,14,308,14,4,0,13,23
9475,2022-07-24,Limburg,Flanders,7,108,3,1,0,19,18
9476,2022-07-24,Liège,Wallonia,12,286,23,12,0,18,20
9477,2022-07-24,Luxembourg,Wallonia,3,30,2,1,0,0,0
9478,2022-07-24,Namur,Wallonia,6,94,4,0,0,7,2
9479,2022-07-24,OostVlaanderen,Flanders,13,291,15,5,0,22,30
9480,2022-07-24,VlaamsBrabant,Flanders,6,146,15,3,0,5,3
9481,2022-07-24,WestVlaanderen,Flanders,11,296,16,6,0,21,16
9482,2022-07-25,Antwerpen,Flanders,14,324,13,3,0,21,17
9483,2022-07-25,BrabantWallon,Wallonia,2,31,2,2,0,3,3
9484,2022-07-25,Brussels,Brussels,15,324,18,5,0,13,22
9485,2022-07-25,Hainaut,Wallonia,14,307,16,5,0,17,30
9486,2022-07-25,Limburg,Flanders,7,112,5,2,0,11,5
9487,2022-07-25,Liège,Wallonia,12,307,22,14,0,24,10
9488,2022-07-25,Luxembourg,Wallonia,3,30,2,1,0,0,0
9489,2022-07-25,Namur,Wallonia,6,104,3,0,0,20,9
9490,2022-07-25,OostVlaanderen,Flanders,13,304,17,3,0,17,16
9491,2022-07-25,VlaamsBrabant,Flanders,6,155,15,3,0,6,8
9492,2022-07-25,WestVlaanderen,Flanders,11,291,13,6,0,17,36
9493,2022-07-26,Antwerpen,Flanders,14,304,6,3,0,27,73
9494,2022-07-26,BrabantWallon,Wallonia,2,24,2,2,0,3,11
9495,2022-07-26,Brussels,Brussels,15,323,16,5,0,26,47
9496,2022-07-26,Hainaut,Wallonia,14,287,13,3,0,20,49
9497,2022-07-26,Limburg,Flanders,7,107,4,1,0,17,21
9498,2022-07-26,Liège,Wallonia,12,289,24,14,0,29,71
9499,2022-07-26,Luxembourg,Wallonia,3,29,3,1,0,0,0
9500,2022-07-26,Namur,Wallonia,6,104,4,0,0,6,11
9501,2022-07-26,OostVlaanderen,Flanders,13,290,15,2,0,21,61
9502,2022-07-26,VlaamsBrabant,Flanders,6,146,13,3,1,7,31
9503,2022-07-26,WestVlaanderen,Flanders,11,280,15,7,0,32,67
9504,2022-07-27,Antwerpen,Flanders,14,279,7,1,0,27,49
9505,2022-07-27,BrabantWallon,Wallonia,2,26,2,2,0,2,2
9506,2022-07-27,Brussels,Brussels,15,303,13,4,0,14,47
9507,2022-07-27,Hainaut,Wallonia,14,281,13,3,0,12,28
9508,2022-07-27,Limburg,Flanders,7,104,4,1,0,11,13
9509,2022-07-27,Liège,Wallonia,12,273,22,12,0,14,38
9510,2022-07-27,Luxembourg,Wallonia,3,28,3,1,0,2,3
9511,2022-07-27,Namur,Wallonia,6,96,3,0,0,6,12
9512,2022-07-27,OostVlaanderen,Flanders,13,269,15,3,0,18,55
9513,2022-07-27,VlaamsBrabant,Flanders,6,138,11,2,1,5,22
9514,2022-07-27,WestVlaanderen,Flanders,11,262,14,4,0,19,46
9515,2022-07-28,Antwerpen,Flanders,14,279,9,0,0,21,41
9516,2022-07-28,BrabantWallon,Wallonia,2,24,3,2,0,5,6
9517,2022-07-28,Brussels,Brussels,15,296,14,4,0,19,33
9518,2022-07-28,Hainaut,Wallonia,14,277,12,2,0,12,28
9519,2022-07-28,Limburg,Flanders,7,96,2,0,0,8,14
9520,2022-07-28,Liège,Wallonia,12,257,19,12,0,25,48
9521,2022-07-28,Luxembourg,Wallonia,3,25,2,1,0,0,1
9522,2022-07-28,Namur,Wallonia,6,97,3,1,0,4,6
9523,2022-07-28,OostVlaanderen,Flanders,13,254,12,3,0,21,44
