Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Heuvelland ,33039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.15,0.21,0.64
 Heuvelland ,33039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.17,0.21,0.62
 Heuvelland ,33039,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.11,0.2,0.69
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.09,0.12,0.78
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.09,0.17,0.74
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.27,0.25,0.48
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.4,0.24,0.36
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.18,0.17,0.65
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.25,0.18,0.58
 Hoegaarden ,24041,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.12,0.18,0.71
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.05,0.05,0.91
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.02,0.06,0.92
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.18,0.2,0.62
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.14,0.24,0.62
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.07,0.1,0.83
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.07,0.13,0.79
 Hoeilaart ,23033,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.06,0.13,0.81
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.04,0.14,0.82
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.08,0.16,0.75
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.25,0.3,0.45
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.41,0.26,0.33
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.15,0.28,0.57
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.39,0.23,0.38
 Hoeselt ,73032,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.14,0.25,0.61
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.1,0.16,0.74
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.07,0.09,0.84
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.29,0.26,0.45
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.28,0.27,0.45
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.22,0.17,0.61
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.18,0.18,0.64
 Holsbeek ,24043,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.1,0.12,0.79
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.07,0.13,0.79
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.07,0.13,0.8
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.23,0.21,0.57
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.24,0.26,0.49
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.16,0.16,0.68
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.15,0.2,0.65
 Hooglede ,36006,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.09,0.15,0.76
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.09,0.13,0.79
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.09,0.11,0.79
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.25,0.24,0.52
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.26,0.29,0.45
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.18,0.2,0.62
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.22,0.22,0.56
 Hoogstraten ,13014,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.09,0.19,0.72
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.31,0.19,0.51
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.28,0.19,0.53
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.51,0.21,0.28
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.44,0.23,0.33
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.42,0.18,0.41
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.34,0.16,0.5
 Horebeke ,45062,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.29,0.19,0.51
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.11,0.14,0.75
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.13,0.18,0.69
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.31,0.23,0.46
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.33,0.27,0.4
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.23,0.23,0.55
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.23,0.24,0.54
 Houthalen-Helchteren ,72039,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.16,0.21,0.63
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.09,0.15,0.75
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.09,0.16,0.75
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.24,0.3,0.46
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.25,0.28,0.47
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.17,0.2,0.63
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.16,0.21,0.62
 Houthulst ,32006,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.11,0.2,0.69
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.08,0.1,0.83
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.06,0.15,0.79
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.2,0.22,0.58
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.27,0.3,0.43
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.16,0.15,0.7
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.22,0.19,0.59
 Hove ,11021,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.07,0.15,0.78
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.08,0.13,0.79
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.1,0.12,0.78
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.27,0.27,0.46
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.32,0.23,0.44
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.26,0.18,0.56
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.27,0.18,0.55
 Huldenberg ,24045,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.13,0.16,0.71
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.07,0.14,0.79
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.1,0.15,0.76
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.25,0.25,0.5
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.32,0.28,0.4
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.18,0.17,0.66
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.24,0.2,0.56
 Hulshout ,13016,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.11,0.2,0.69
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.11,0.13,0.76
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.04,0.13,0.82
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.23,0.24,0.52
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.25,0.22,0.53
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.18,0.18,0.64
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.19,0.17,0.64
 Ichtegem ,35006,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.11,0.16,0.73
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.1,0.11,0.79
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.08,0.15,0.77
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.31,0.24,0.45
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.22,0.3,0.48
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.19,0.19,0.62
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.16,0.23,0.61
 Ieper ,33011,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.1,0.23,0.67
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.1,0.1,0.81
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.05,0.13,0.82
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.16,0.22,0.62
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.17,0.26,0.57
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.11,0.09,0.8
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.09,0.16,0.75
 Ingelmunster ,36007,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.07,0.16,0.77
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.08,0.14,0.78
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.1,0.11,0.79
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.21,0.29,0.5
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.32,0.28,0.4
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.16,0.19,0.66
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.21,0.2,0.58
 Izegem ,36008,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.13,0.2,0.67
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.08,0.12,0.8
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.08,0.16,0.76
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.31,0.28,0.41
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.4,0.25,0.35
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.25,0.21,0.54
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.25,0.18,0.57
 Jabbeke ,31012,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.13,0.25,0.62
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.03,0.06,0.91
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.03,0.07,0.9
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.14,0.2,0.66
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.16,0.3,0.55
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.08,0.09,0.83
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.08,0.11,0.81
 Kalmthout ,11022,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.04,0.13,0.82
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.09,0.15,0.76
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.1,0.14,0.76
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.26,0.23,0.51
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.25,0.33,0.42
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.17,0.2,0.63
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.17,0.18,0.65
 Kampenhout ,23038,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.09,0.18,0.74
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.02,0.08,0.89
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.08,0.11,0.81
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.19,0.24,0.57
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.33,0.22,0.45
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.09,0.17,0.74
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.2,0.17,0.63
 Kapellen ,11023,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.12,0.18,0.7
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.12,0.09,0.78
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.11,0.11,0.78
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.27,0.23,0.5
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.25,0.27,0.48
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.19,0.16,0.65
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.23,0.18,0.59
 Kapelle-Op-Den-Bos ,23039,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.13,0.15,0.72
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.07,0.13,0.8
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.06,0.09,0.85
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.18,0.21,0.61
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.13,0.27,0.6
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.08,0.14,0.77
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.09,0.15,0.76
 Kaprijke ,43007,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.07,0.16,0.77
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.06,0.15,0.78
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.09,0.1,0.81
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2017,0.21,0.26,0.53
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Beslissingen van het gemeente-/stadsbestuur,2020,0.27,0.24,0.49
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2017,0.14,0.19,0.67
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Nieuwe ingrepen en plannen in gemeente/stad,2020,0.15,0.17,0.68
 Kasterlee ,13017,nee,Voldoende informatie door gemeente (detail),Voorzieningen,2020,0.11,0.21,0.68
 Keerbergen ,24048,nee,Voldoende informatie door gemeente (detail),Activiteiten,2017,0.07,0.16,0.77
 Keerbergen ,24048,nee,Voldoende informatie door gemeente (detail),Activiteiten,2020,0.12,0.12,0.76
